Iteration	posterior	NumSpeciation	numExtinction	numMassExtinctions 
164200	-828.781349188185	5	2	0
164300	-851.939693374376	8	3	0
164400	-822.073448947307	3	1	0
164500	-819.629320344422	3	2	0
164600	-827.213238832454	4	3	0
164700	-837.558371133772	4	4	0
164800	-823.699324789445	4	1	0
164900	-838.668972227657	7	2	0
165000	-823.574028834167	3	1	0
165100	-825.875968951134	5	1	0
165200	-822.902360773265	4	1	0
165300	-844.556742501455	6	4	0
165400	-838.727509961927	6	2	0
165500	-823.061906565092	3	2	0
165600	-831.401772703639	4	3	0
165700	-830.419602552373	4	3	0
165800	-831.701300957688	5	2	0
165900	-838.043890348478	5	4	0
166000	-834.690816590482	5	2	0
166100	-839.336197213798	6	4	0
166200	-839.522378066163	3	5	0
166300	-848.349949863199	6	4	0
166400	-823.327013732265	4	2	0
166500	-836.224051813261	4	5	0
166600	-842.343249719651	6	3	0
166700	-828.255249058148	4	2	0
166800	-838.657961465514	4	4	0
166900	-836.251827022913	4	4	0
167000	-836.439479083901	6	2	0
167100	-824.279012902311	2	4	0
167200	-826.313547087802	2	3	0
167300	-831.531455398501	4	3	0
167400	-829.817173355486	5	2	0
167500	-833.429827318773	4	3	0
167600	-819.913632440939	2	2	0
167700	-839.26790342539	5	3	0
167800	-838.467952411653	4	3	0
167900	-823.577144839169	2	2	0
168000	-828.976436445131	4	2	0
168100	-833.337046190779	5	2	0
168200	-830.114696594513	2	3	0
168300	-826.187308806814	3	3	0
168400	-826.745433884736	3	3	0
168500	-843.921847615006	4	5	0
168600	-830.761016862632	3	4	0
168700	-835.807503204593	5	3	0
168800	-825.062057599363	3	3	0
168900	-821.692060368386	3	2	0
169000	-818.186854671588	2	2	0
169100	-823.359198931684	2	2	0
169200	-817.639692041697	2	2	0
169300	-826.957703760889	3	3	0
169400	-838.845687660529	4	5	0
169500	-840.842551365205	3	6	0
169600	-832.902609970126	3	5	0
169700	-828.370520925142	3	3	0
169800	-821.236642978093	3	1	0
169900	-831.70425613538	6	1	0
170000	-843.288943747056	7	3	0
170100	-821.71862879742	3	2	0
170200	-821.028170028779	3	2	0
170300	-867.506239654405	4	10	0
170400	-885.636340029976	9	9	0
170500	-852.410635464127	4	7	0
170600	-822.997137445902	4	1	0
170700	-827.614492952111	4	2	0
170800	-822.771974659407	3	3	0
170900	-822.242396762716	3	2	0
171000	-817.233424675926	3	1	0
171100	-825.72387192546	3	4	0
171200	-831.341572317916	6	2	0
171300	-831.835208766332	4	4	0
171400	-825.941963838108	3	3	0
171500	-827.69588240704	4	2	0
171600	-828.345527109764	4	1	0
171700	-839.809994795531	7	2	0
171800	-824.645527984302	3	3	0
171900	-830.425570331703	3	4	0
172000	-837.707087210278	6	2	0
172100	-827.472705437432	3	3	0
172200	-834.510192866181	4	4	0
172300	-819.12328852773	2	2	0
172400	-839.870692200888	6	3	0
172500	-837.054548283139	5	4	0
172600	-831.823399866895	4	3	0
172700	-832.321399327968	3	3	0
172800	-830.381928340843	4	2	0
172900	-828.568915791803	4	1	0
173000	-821.843410970545	3	2	0
173100	-834.931541357173	3	4	0
173200	-844.243868818786	2	6	0
173300	-821.24656618358	3	2	0
173400	-838.036172128569	5	3	0
173500	-829.521833099187	5	1	0
173600	-832.916500601802	3	4	0
173700	-828.183503469847	3	4	0
173800	-830.193576602263	3	4	0
173900	-822.289299634965	3	2	0
174000	-822.572281860923	2	3	0
174100	-834.009590750353	4	4	0
174200	-843.345956026918	4	6	0
174300	-835.162417790202	4	4	0
174400	-820.166710790147	2	3	0
174500	-836.062603374535	4	3	0
174600	-832.054972645063	5	2	0
174700	-821.147073141478	2	2	0
174800	-830.232361457299	4	3	0
174900	-823.603285147812	3	3	0
175000	-846.052729458698	5	5	0
175100	-833.074957016958	5	2	0
175200	-829.25654062326	3	3	0
175300	-827.480247394626	3	3	0
175400	-844.500173106648	7	3	0
175500	-837.179652536655	4	3	0
175600	-831.504805354018	3	2	0
175700	-833.661373798351	3	3	0
175800	-830.557150247236	3	2	0
175900	-819.291796990685	2	2	0
176000	-816.947663949888	2	2	0
176100	-826.48637753754	2	2	0
176200	-822.67088743738	2	2	0
176300	-817.611973541182	2	2	0
176400	-831.316092519491	5	2	0
176500	-822.452600728561	3	2	0
176600	-817.092001508632	2	2	0
176700	-829.168891428757	2	4	0
176800	-837.461911635015	3	5	0
176900	-846.563517486274	5	6	0
177000	-849.933454416635	4	7	0
177100	-827.413736238995	4	2	0
177200	-829.807224383911	4	4	0
177300	-825.633629442918	4	1	0
177400	-829.063991131021	4	3	0
177500	-825.972621832063	4	2	0
177600	-828.477624312187	3	4	0
177700	-830.954911311336	4	3	0
177800	-844.018305941867	4	6	0
177900	-827.502965938538	4	3	0
178000	-824.830082690538	3	3	0
178100	-819.66285432217	3	2	0
178200	-827.254186193334	4	2	0
178300	-831.523243969305	4	4	0
178400	-822.426287718039	4	1	0
178500	-818.134776486067	3	1	0
178600	-842.876261090164	5	5	0
178700	-823.192218379727	4	1	0
178800	-841.05222768153	4	6	0
178900	-824.53994525961	4	1	0
179000	-822.550614499673	3	2	0
179100	-826.402525682388	5	1	0
179200	-829.392102833653	4	4	0
179300	-850.850274636913	8	4	0
179400	-830.485924292899	5	2	0
179500	-825.471078500405	4	2	0
179600	-832.700761459463	5	2	0
179700	-829.303149200443	3	3	0
179800	-820.70583797063	3	1	0
179900	-829.714162064109	4	2	0
180000	-824.872714351138	3	2	0
180100	-831.842781841419	4	4	0
180200	-837.290778490453	6	3	0
180300	-829.745970510428	5	1	0
180400	-823.200937140549	3	1	0
180500	-826.950543072284	3	3	0
180600	-831.555751222303	5	1	0
180700	-824.312027893924	3	3	0
180800	-838.553518895336	5	4	0
180900	-862.890854296118	7	5	0
181000	-823.200405432837	4	1	0
181100	-829.873798279006	4	3	0
181200	-838.805154261587	4	5	0
181300	-829.962647987663	4	3	0
181400	-831.316280351492	5	1	0
181500	-824.499601553133	4	1	0
181600	-834.432249595733	6	2	0
181700	-843.561912283063	8	2	0
181800	-817.062443675907	3	1	0
181900	-816.710180993145	3	1	0
182000	-836.035102052464	5	5	0
182100	-830.901001205204	4	4	0
182200	-826.689824076822	4	3	0
182300	-823.159529319904	4	1	0
182400	-839.582862064561	4	5	0
182500	-824.985098359901	5	1	0
182600	-823.819178274951	3	3	0
182700	-818.968170412272	3	1	0
182800	-847.164517918779	4	6	0
182900	-822.759550895962	3	2	0
183000	-832.811058485882	4	3	0
183100	-828.025905801971	5	2	0
183200	-839.983914377775	3	5	0
183300	-828.86367989154	5	1	0
183400	-837.056515755962	4	5	0
183500	-818.258681203335	3	1	0
183600	-828.855376062401	3	3	0
183700	-820.549596276112	3	1	0
183800	-842.799721088137	7	4	0
183900	-838.494063537013	4	5	0
184000	-868.611092769285	11	5	0
184100	-843.877551264005	5	6	0
184200	-862.356761660863	8	6	0
184300	-828.521248843639	3	4	0
184400	-833.451599095935	4	4	0
184500	-843.809873593469	6	5	0
184600	-830.89385063259	5	3	0
184700	-824.471744138625	3	3	0
184800	-848.756160862526	7	4	0
184900	-828.008508326456	5	1	0
185000	-824.338328075904	4	1	0
185100	-829.8890030663	2	5	0
185200	-829.34285916459	4	2	0
185300	-820.591197140312	3	2	0
185400	-834.469266607258	6	2	0
185500	-838.526987598716	4	4	0
185600	-828.470755149974	4	3	0
185700	-844.032441468071	7	4	0
185800	-836.802452575793	6	3	0
185900	-834.564019935391	6	2	0
186000	-830.856101834793	4	4	0
186100	-841.638364087808	7	3	0
186200	-821.783982302627	3	2	0
186300	-827.80807333657	5	2	0
186400	-849.933687456967	7	5	0
186500	-839.727035690541	3	6	0
186600	-840.734766606024	6	4	0
186700	-841.600292345375	6	3	0
186800	-851.080021072551	5	6	0
186900	-824.365933133624	4	2	0
187000	-829.53280799918	3	4	0
187100	-828.128613960489	4	1	0
187200	-846.29200406134	6	4	0
187300	-823.048317071845	3	1	0
187400	-823.948263392914	3	3	0
187500	-819.53198233046	3	1	0
187600	-837.602543571739	3	5	0
187700	-818.984295464879	3	1	0
187800	-824.753648096206	3	2	0
187900	-824.321857258785	3	2	0
188000	-825.67306890487	3	1	0
188100	-826.300073888498	4	2	0
188200	-825.052231523345	4	1	0
188300	-843.695983600071	6	5	0
188400	-853.476971536532	6	4	0
188500	-841.61749006808	6	2	0
188600	-826.014447851519	2	4	0
188700	-825.54150989862	2	3	0
188800	-834.364305580746	4	3	0
188900	-823.609953711737	2	3	0
189000	-820.760911816292	2	3	0
189100	-848.257197851518	7	4	0
189200	-830.370281310163	4	3	0
189300	-825.995815573731	4	2	0
189400	-823.437974615573	2	3	0
189500	-821.58885525673	2	2	0
189600	-820.263908165877	2	3	0
189700	-833.422361671186	4	3	0
189800	-825.787833704567	3	4	0
189900	-834.278285059586	6	3	0
190000	-834.582674521792	3	5	0
190100	-829.64405744772	4	3	0
190200	-827.371338847381	5	1	0
190300	-829.165201495957	4	2	0
190400	-817.098007849448	3	1	0
190500	-839.145312773163	4	4	0
190600	-820.456176757634	3	1	0
190700	-839.582020576275	5	4	0
190800	-826.646574372846	4	1	0
190900	-825.368258461174	3	3	0
191000	-847.551647000312	5	5	0
191100	-827.504574715201	3	3	0
191200	-827.967028637796	4	2	0
191300	-832.267474668457	5	3	0
191400	-834.395602742442	6	2	0
191500	-824.583976987067	4	1	0
191600	-827.29149096522	3	3	0
191700	-821.765172653292	3	2	0
191800	-830.017486721986	4	3	0
191900	-841.500994449752	4	5	0
192000	-841.648278348923	7	2	0
192100	-824.732998926659	4	1	0
192200	-820.851686089836	3	1	0
192300	-837.491719155506	3	5	0
192400	-831.957307178614	3	4	0
192500	-830.147104286915	5	1	0
192600	-824.116851129264	3	3	0
192700	-831.291430113364	5	2	0
192800	-838.415906295218	4	6	0
192900	-822.686586538879	4	1	0
193000	-848.155336428016	7	5	0
193100	-843.543796783127	6	4	0
193200	-824.161504215873	4	2	0
193300	-840.521680508237	5	5	0
193400	-837.264382808704	4	3	0
193500	-826.488256031577	5	1	0
193600	-842.224864690714	3	5	0
193700	-828.419457990717	3	3	0
193800	-844.656902829261	5	3	0
193900	-838.94078944517	7	2	0
194000	-825.511002210282	3	3	0
194100	-829.982168314285	5	2	0
194200	-850.601354001167	7	5	0
194300	-829.843097938462	4	3	0
194400	-833.57748470825	5	3	0
194500	-826.06026559142	3	3	0
194600	-830.201639395999	5	1	0
194700	-855.396067351085	5	7	0
194800	-828.794451031767	3	3	0
194900	-826.957744270981	4	1	0
195000	-830.451144022454	4	3	0
195100	-824.703580556782	4	2	0
195200	-827.282133637002	4	2	0
195300	-822.764738805923	3	2	0
195400	-827.313763385235	3	3	0
195500	-820.222760404086	3	1	0
195600	-829.672797137505	3	3	0
195700	-834.587576505778	4	3	0
195800	-827.623224372086	3	3	0
195900	-830.88841614201	6	1	0
196000	-837.106839159384	5	3	0
196100	-832.187449906917	4	4	0
196200	-823.142244817248	4	2	0
196300	-833.023273149374	5	3	0
196400	-832.608172846823	4	3	0
196500	-824.250593051181	4	1	0
196600	-826.30273013427	4	2	0
196700	-828.075641013624	4	3	0
196800	-827.743948763658	3	2	0
196900	-820.567592575957	3	2	0
197000	-833.374480397853	5	3	0
197100	-829.877753147271	6	1	0
197200	-838.232590933605	7	2	0
197300	-844.744196295809	5	5	0
197400	-841.800930898538	5	4	0
197500	-829.812243981653	4	3	0
197600	-828.137789992158	4	1	0
197700	-829.686833791363	3	4	0
197800	-829.271053847479	3	3	0
197900	-835.250919310762	4	4	0
198000	-828.476778649235	4	3	0
198100	-826.268181495642	5	1	0
198200	-836.565823404997	5	4	0
198300	-822.479190058891	4	1	0
198400	-834.307975034509	4	4	0
198500	-850.905669164073	7	5	0
198600	-833.044718861791	5	2	0
198700	-832.742760471393	4	4	0
198800	-826.416106567609	5	2	0
198900	-833.885849678315	4	3	0
199000	-836.733838476949	6	3	0
199100	-829.40504709545	4	3	0
199200	-825.879399644143	4	1	0
199300	-831.358582167907	4	3	0
199400	-830.901189409066	4	3	0
199500	-829.849321274706	5	2	0
199600	-831.70983080423	5	3	0
199700	-827.007646006003	3	3	0
199800	-833.934531975845	4	4	0
199900	-826.337402989433	4	2	0
2e+05	-828.713555964143	4	3	0
200100	-822.424046860302	4	1	0
200200	-825.685548602254	3	3	0
200300	-826.896904925037	6	1	0
200400	-841.180045910137	7	3	0
200500	-857.993422963365	6	7	0
200600	-825.404017624982	4	2	0
200700	-835.762152820722	6	2	0
200800	-839.385364523975	6	4	0
200900	-839.906835661017	5	5	0
201000	-845.771850882405	9	1	0
201100	-832.256636629302	5	2	0
201200	-822.699789835011	3	3	0
201300	-830.862600933747	5	1	0
201400	-824.747348282854	4	1	0
201500	-835.116599775228	3	5	0
201600	-839.329219157231	5	4	0
201700	-835.513011640934	4	5	0
201800	-828.910127245377	6	1	0
201900	-822.706861133308	3	2	0
202000	-826.700733612024	4	2	0
202100	-831.77505695733	6	1	0
202200	-825.14489624826	5	1	0
202300	-819.825270118867	3	1	0
202400	-828.790957012033	4	2	0
202500	-823.472699450828	4	1	0
202600	-822.968911978361	3	2	0
202700	-825.137619965768	3	3	0
202800	-843.11364383619	7	4	0
202900	-833.978574496767	5	3	0
203000	-840.899249168428	6	4	0
203100	-832.173461246047	4	3	0
203200	-825.595752538939	3	2	0
203300	-830.427447582281	2	4	0
203400	-823.896592471133	3	2	0
203500	-845.222290074442	6	3	0
203600	-834.145712042445	3	4	0
203700	-818.148647424822	2	2	0
203800	-826.72174885571	3	3	0
203900	-827.962639503517	4	3	0
204000	-828.005503373635	4	2	0
204100	-844.925441666492	5	4	0
204200	-887.284123933907	12	7	0
204300	-852.339275838182	8	3	0
204400	-832.05479497982	4	3	0
204500	-827.646369020574	5	1	0
204600	-864.62594921806	6	8	0
204700	-849.632389911311	6	6	0
204800	-835.755730402313	5	4	0
204900	-837.987027958287	5	4	0
205000	-835.412097674006	4	3	0
205100	-835.500318684589	4	4	0
205200	-829.069943772753	5	2	0
205300	-838.82522548677	3	6	0
205400	-841.315039894011	6	3	0
205500	-849.721273641702	7	3	0
205600	-836.298652829156	6	2	0
205700	-832.359293956941	4	4	0
205800	-857.355457733995	8	4	0
205900	-823.988700166008	2	3	0
206000	-828.738180850222	4	3	0
206100	-823.31011140354	3	2	0
206200	-832.222983182367	3	3	0
206300	-828.342571895648	2	4	0
206400	-838.838800488038	5	4	0
206500	-828.44760141471	4	2	0
206600	-825.29266373933	4	2	0
206700	-827.54729640293	3	3	0
206800	-825.379613215951	4	2	0
206900	-844.014237804625	5	5	0
207000	-842.76955550775	3	6	0
207100	-857.690275337179	6	6	0
207200	-826.974488745646	4	2	0
207300	-831.603072229889	5	2	0
207400	-842.712384076554	7	2	0
207500	-821.657084339576	3	2	0
207600	-838.86528468501	7	2	0
207700	-826.436905718139	4	1	0
207800	-829.874931231322	5	1	0
207900	-832.725872086702	3	5	0
208000	-827.753747285943	4	2	0
208100	-826.080083664132	4	2	0
208200	-828.011221322838	5	2	0
208300	-826.125312839849	5	1	0
208400	-823.111725064592	3	2	0
208500	-843.552441693266	7	2	0
208600	-830.545265790889	5	1	0
208700	-840.962158162081	6	2	0
208800	-829.28427184114	4	3	0
208900	-829.342598123379	6	1	0
209000	-824.95919616757	3	3	0
209100	-825.652885137581	3	3	0
209200	-825.082456426534	4	1	0
209300	-830.405082347679	4	4	0
209400	-827.499270197139	5	1	0
209500	-829.624726296478	4	3	0
209600	-818.61407490799	3	1	0
209700	-827.676261334746	4	3	0
209800	-839.818051834783	7	1	0
209900	-838.049095328358	3	6	0
210000	-825.354237999883	3	3	0
210100	-822.162915512483	3	2	0
210200	-823.910195792574	3	3	0
210300	-831.156575756712	4	4	0
210400	-824.14619214061	3	3	0
210500	-822.681843574341	3	3	0
210600	-828.427549016076	4	1	0
210700	-841.146458587044	5	4	0
210800	-839.484969573435	3	6	0
210900	-823.724728519378	3	2	0
211000	-833.739172084982	5	3	0
211100	-831.041869782211	4	3	0
211200	-827.413873377166	4	1	0
211300	-839.087082597085	5	4	0
211400	-845.187847610269	7	3	0
211500	-826.185157781665	4	2	0
211600	-827.878726277929	3	3	0
211700	-846.933034705721	7	4	0
211800	-839.574484763532	7	3	0
211900	-848.016150918217	3	8	0
212000	-831.396176896192	5	3	0
212100	-825.20631141075	3	3	0
212200	-821.413926531048	4	1	0
212300	-840.138349442008	4	6	0
212400	-828.071312572507	4	3	0
212500	-829.116101163602	3	4	0
212600	-828.509577106608	3	3	0
212700	-825.889789748876	3	3	0
212800	-831.845504373824	6	1	0
212900	-840.588976457665	6	2	0
213000	-820.454719121787	3	1	0
213100	-848.227193083952	7	4	0
213200	-836.629607696786	6	3	0
213300	-858.337800361748	8	5	0
213400	-822.36187890116	4	1	0
213500	-827.708674736432	4	1	0
213600	-837.030663487247	6	1	0
213700	-845.645909548061	7	4	0
213800	-837.467558243405	4	5	0
213900	-842.490740546582	4	6	0
214000	-828.520601220773	5	2	0
214100	-816.817144974402	3	1	0
214200	-823.413611913626	4	2	0
214300	-841.142762310301	6	3	0
214400	-845.274329557496	5	5	0
214500	-836.694492626595	3	5	0
214600	-846.014873376126	5	4	0
214700	-853.935399269846	6	6	0
214800	-838.331111932534	5	3	0
214900	-829.85473839135	3	3	0
215000	-821.131838452427	2	3	0
215100	-836.324641388485	6	2	0
215200	-821.015628978449	3	1	0
215300	-828.464246767486	3	3	0
215400	-834.660527723379	4	4	0
215500	-836.721661371555	5	4	0
215600	-832.676888664714	3	5	0
215700	-836.936618839515	4	3	0
215800	-826.296931398365	4	2	0
215900	-819.186086947907	2	2	0
216000	-831.993281501416	3	4	0
216100	-847.394345544744	7	5	0
216200	-823.750906294035	3	3	0
216300	-818.138577486316	2	2	0
216400	-832.25998537127	3	5	0
216500	-873.660287164331	9	6	0
216600	-848.722657927729	7	4	0
216700	-833.506159557817	4	4	0
216800	-846.631102776384	6	5	0
216900	-828.327954667469	3	3	0
217000	-824.311949742099	3	2	0
217100	-827.071239262613	2	4	0
217200	-845.635605242266	5	5	0
217300	-831.882347428738	5	2	0
217400	-832.135079676034	3	4	0
217500	-834.755956866309	5	3	0
217600	-820.826196628576	2	3	0
217700	-823.029729871591	2	2	0
217800	-825.881815459978	3	2	0
217900	-826.018263468664	4	2	0
218000	-824.437858643478	4	2	0
218100	-823.586826097226	3	2	0
218200	-830.617693076132	4	2	0
218300	-826.033128280328	2	3	0
218400	-824.929322253628	3	3	0
218500	-822.493151089712	2	3	0
218600	-824.684551763174	3	2	0
218700	-816.967412099115	2	2	0
218800	-819.913011048858	2	2	0
218900	-830.153130290716	4	3	0
219000	-842.393301956742	5	2	0
219100	-842.430787196132	5	5	0
219200	-833.549618451044	5	4	0
219300	-837.438647120091	4	5	0
219400	-829.610697678369	3	3	0
219500	-822.086682079586	4	1	0
219600	-828.119209621114	4	2	0
219700	-824.586173947657	4	2	0
219800	-830.24405556388	5	3	0
219900	-835.576128156328	5	3	0
220000	-843.396029746907	6	5	0
220100	-829.832465799459	3	4	0
220200	-856.799666218749	3	10	0
220300	-838.660081053185	4	6	0
220400	-834.47851670103	6	3	0
220500	-831.003908954617	3	4	0
220600	-824.992866861515	4	2	0
220700	-830.486110106865	3	3	0
220800	-860.748359122818	7	7	0
220900	-826.249028087336	4	2	0
221000	-830.350880209006	4	3	0
221100	-825.884743092601	4	1	0
221200	-825.13009422021	4	2	0
221300	-841.978350298666	5	5	0
221400	-828.884352605202	4	4	0
221500	-829.819713094551	6	1	0
221600	-836.100814695131	6	3	0
221700	-826.077989895536	3	3	0
221800	-834.019045572837	4	3	0
221900	-824.546393392627	3	3	0
222000	-829.168287475955	6	2	0
222100	-833.575914277354	6	2	0
222200	-828.041079790172	3	3	0
222300	-826.530286474583	5	1	0
222400	-824.123405296558	4	2	0
222500	-825.130973406427	5	2	0
222600	-826.049273020859	4	3	0
222700	-826.750729135647	4	3	0
222800	-817.871422470946	3	1	0
222900	-846.464831824142	5	6	0
223000	-830.55976159814	4	3	0
223100	-822.682279613463	5	1	0
223200	-818.847172022957	3	1	0
223300	-841.203492453496	3	5	0
223400	-832.242977120595	4	4	0
223500	-837.461182780154	7	2	0
223600	-838.588938176253	6	4	0
223700	-845.727703756703	8	2	0
223800	-832.120067862584	6	2	0
223900	-852.661085626339	8	3	0
224000	-826.348923980123	3	3	0
224100	-827.54447280273	4	2	0
224200	-821.517831656688	3	1	0
224300	-837.495603157161	7	2	0
224400	-850.495988269878	8	4	0
224500	-842.714230483136	6	4	0
224600	-828.386895014565	6	1	0
224700	-832.318870321466	5	3	0
224800	-828.188559814792	5	1	0
224900	-825.00438445956	3	2	0
225000	-820.395005569971	3	2	0
225100	-840.613869301309	5	4	0
225200	-830.346832826761	4	3	0
225300	-824.892795236963	5	2	0
225400	-828.301929132823	4	3	0
225500	-842.453575603619	8	1	0
225600	-827.897848846897	5	2	0
225700	-819.238231555426	3	1	0
225800	-819.785422479106	3	1	0
225900	-824.518072537931	2	2	0
226000	-830.532259516242	4	3	0
226100	-835.13317167309	5	3	0
226200	-832.288786656574	6	2	0
226300	-828.985221113107	5	2	0
226400	-844.202928556556	5	5	0
226500	-820.559439887528	4	1	0
226600	-836.781902495886	4	5	0
226700	-832.522723865919	4	3	0
226800	-827.317290398702	3	3	0
226900	-819.954176142965	2	2	0
227000	-854.116203517967	6	6	0
227100	-836.052182690182	4	4	0
227200	-842.717722747023	6	3	0
227300	-831.201368674726	3	3	0
227400	-857.334866286047	6	6	0
227500	-842.225801806462	6	3	0
227600	-836.78107307603	5	3	0
227700	-836.716062214644	5	4	0
227800	-827.857955029304	2	4	0
227900	-834.253233440047	4	4	0
228000	-831.69188877918	4	3	0
228100	-826.229056281933	3	3	0
228200	-826.740566419097	3	3	0
228300	-845.350081346864	7	3	0
228400	-832.337049829807	4	3	0
228500	-825.595561049579	2	3	0
228600	-829.536479375237	5	2	0
228700	-835.771096977314	4	4	0
228800	-833.245634395262	4	4	0
228900	-834.023158622063	5	3	0
229000	-825.520586960299	4	2	0
229100	-829.752253097756	3	4	0
229200	-825.201110703377	4	2	0
229300	-826.084936613003	4	2	0
229400	-829.821072282791	3	3	0
229500	-836.870567676866	3	5	0
229600	-846.518169295821	6	5	0
229700	-846.011739902275	3	7	0
229800	-830.81723831504	4	4	0
229900	-818.611656196771	2	2	0
230000	-816.980746808132	2	2	0
230100	-821.766590150138	3	2	0
230200	-824.023284730495	3	2	0
230300	-829.515167345028	3	4	0
230400	-819.207251147762	2	2	0
230500	-828.269803870092	2	4	0
230600	-821.729308852822	3	2	0
230700	-823.859581560073	2	3	0
230800	-825.572834039353	2	4	0
230900	-831.477590588223	5	2	0
231000	-828.751481712318	4	3	0
231100	-828.587221703606	3	4	0
231200	-821.707346080461	2	3	0
231300	-833.913044549459	5	3	0
231400	-826.120577791393	5	2	0
231500	-828.629613455504	4	3	0
231600	-839.000509469949	7	2	0
231700	-824.764371396024	4	2	0
231800	-827.733594693979	4	3	0
231900	-843.066171473511	6	4	0
232000	-833.867657660537	6	2	0
232100	-821.039446733974	3	2	0
232200	-832.631886382042	4	3	0
232300	-827.727721878149	3	3	0
232400	-832.587948971993	6	1	0
232500	-822.428510809125	3	2	0
232600	-833.005570647416	4	3	0
232700	-831.20281355102	5	3	0
232800	-822.844371822886	3	2	0
232900	-825.720967957553	3	2	0
233000	-829.500643100289	4	3	0
233100	-829.683072388489	4	3	0
233200	-823.014043585796	3	2	0
233300	-823.811460554886	4	2	0
233400	-818.079730207039	3	1	0
233500	-849.32142379436	7	4	0
233600	-825.546025953012	4	2	0
233700	-827.645338431775	5	2	0
233800	-827.589697427896	5	1	0
233900	-843.835954041966	6	5	0
234000	-837.866028309101	5	5	0
234100	-826.413671737237	4	3	0
234200	-819.929891404884	4	2	0
234300	-828.868117102646	5	3	0
234400	-826.120752812246	4	1	0
234500	-842.267282865386	5	5	0
234600	-836.995205729563	4	4	0
234700	-837.509359139785	6	3	0
234800	-830.211466958019	4	4	0
234900	-847.451329406284	3	7	0
235000	-826.082720344809	4	2	0
235100	-818.98416181988	2	2	0
235200	-842.671433559693	6	2	0
235300	-830.339825558764	4	2	0
235400	-823.953448464084	2	3	0
235500	-837.639257695909	4	5	0
235600	-839.468328244737	5	4	0
235700	-830.703368356132	4	3	0
235800	-844.860170684338	2	7	0
235900	-822.815619398258	2	2	0
236000	-818.908068234651	2	2	0
236100	-823.575747404325	2	3	0
236200	-823.765783080428	3	2	0
236300	-827.298461504567	2	4	0
236400	-841.103124691103	6	4	0
236500	-837.812692348158	5	4	0
236600	-839.056435260736	7	2	0
236700	-845.535219840546	5	6	0
236800	-823.038548716555	4	2	0
236900	-822.234773126828	3	3	0
237000	-825.627252845674	3	4	0
237100	-859.224257797225	5	8	0
237200	-830.365754821029	4	3	0
237300	-849.062796358459	6	4	0
237400	-831.452057573735	4	4	0
237500	-850.478681800133	6	5	0
237600	-822.218385070206	3	2	0
237700	-825.111380985238	3	3	0
237800	-831.92283588197	5	2	0
237900	-846.346645258193	5	6	0
238000	-828.080217537652	3	4	0
238100	-826.047550369327	4	3	0
238200	-833.257713716996	5	3	0
238300	-831.72842106868	5	2	0
238400	-822.69797340886	4	2	0
238500	-841.527679457348	5	4	0
238600	-842.159356253798	5	5	0
238700	-832.647111638457	4	3	0
238800	-830.448758051207	7	1	0
238900	-820.581709800939	4	1	0
239000	-839.773845535747	5	4	0
239100	-828.021267751551	4	2	0
239200	-824.572246866436	3	3	0
239300	-822.291667750523	4	1	0
239400	-819.327526688694	3	2	0
239500	-830.570115494617	3	5	0
239600	-835.529135134231	4	4	0
239700	-832.391525924623	3	5	0
239800	-829.067735059109	4	2	0
239900	-833.764127071923	4	4	0
240000	-834.119983437817	6	3	0
240100	-820.421907887614	3	1	0
240200	-829.169008066679	3	4	0
240300	-829.401284638296	5	3	0
240400	-830.609001669631	5	1	0
240500	-827.109768756654	5	1	0
240600	-835.218062367073	6	2	0
240700	-830.41866347772	5	2	0
240800	-819.509646969598	3	1	0
240900	-824.510705524254	3	2	0
241000	-831.820720889808	4	2	0
241100	-825.922524397497	4	3	0
241200	-830.606827095373	5	1	0
241300	-848.58506198916	8	3	0
241400	-832.489005306753	4	3	0
241500	-843.344398229414	8	2	0
241600	-834.343716750117	6	2	0
241700	-839.118887131138	6	3	0
241800	-844.406755091235	6	4	0
241900	-825.496324101478	4	1	0
242000	-833.180165301594	4	4	0
242100	-827.372534300353	5	2	0
242200	-829.840046094089	6	1	0
242300	-824.951364842928	4	1	0
242400	-847.00819282097	4	6	0
242500	-826.017328752388	4	3	0
242600	-840.227196434071	5	4	0
242700	-818.298712141509	3	1	0
242800	-819.201355774142	4	1	0
242900	-826.707141010845	4	3	0
243000	-842.845018889728	6	5	0
243100	-823.237205295854	4	1	0
243200	-839.34312163524	8	1	0
243300	-834.440806006124	6	2	0
243400	-834.681920258316	6	2	0
243500	-829.820781121313	5	2	0
243600	-822.609222816828	4	1	0
243700	-826.102236095805	4	2	0
243800	-824.173029664394	3	3	0
243900	-829.119377560253	6	1	0
244000	-817.929457246088	3	1	0
244100	-827.601413015946	4	2	0
244200	-827.588283907377	4	2	0
244300	-837.926862811525	6	3	0
244400	-820.378167992855	4	1	0
244500	-824.046240013841	4	2	0
244600	-827.299328327618	4	3	0
244700	-829.440800110893	5	1	0
244800	-827.689108350626	3	3	0
244900	-823.341129061569	3	2	0
245000	-828.640382791906	3	3	0
245100	-837.280871497198	6	2	0
245200	-823.146682959387	4	2	0
245300	-852.15356934533	6	6	0
245400	-839.927270068194	4	5	0
245500	-843.701902714339	4	7	0
245600	-836.31545101336	5	4	0
245700	-827.925956564909	5	1	0
245800	-837.078227315814	6	2	0
245900	-839.337452785811	4	4	0
246000	-836.676989926541	5	4	0
246100	-831.726713986214	5	3	0
246200	-832.17042899404	4	4	0
