#RevBayes version (1.0.2)
#Build from development (bd7075) on Sun Sep 25 19:04:16 PDT 2016
Iteration	Posterior	Likelihood	Prior	allopatry	clock_bg	d[1][2]	d[1][3]	d[2][1]	d[2][3]	d[3][1]	d[3][2]	e[1]	e[2]	e[3]	subset_sympatry	widespread_sympatry
4448	3.05469	-0.428841	3.48353	0.19821	0.0654752	0.241639	0.241639	0.241639	0.241639	0.241639	0.241639	0.104623	0.104623	0.104623	0.0639316	0.737859
4449	5.03601	-0.304988	5.341	0.0639316	0.0197068	0.0934331	0.0934331	0.0934331	0.0934331	0.0934331	0.0934331	0.11285	0.11285	0.11285	0.19821	0.737859
4450	6.49524	-0.1424	6.63764	0.19821	0.0197068	0.0746708	0.0746708	0.0746708	0.0746708	0.0746708	0.0746708	0.00194843	0.00194843	0.00194843	0.737859	0.0639316
4451	4.22063	-0.625293	4.84592	0.19821	0.221328	0.0447301	0.0447301	0.0447301	0.0447301	0.0447301	0.0447301	0.00943983	0.00943983	0.00943983	0.737859	0.0639316
4452	3.97107	-0.156459	4.12753	0.0639316	0.0371178	0.2971	0.2971	0.2971	0.2971	0.2971	0.2971	0.0131196	0.0131196	0.0131196	0.19821	0.737859
4453	3.81817	-1.67751	5.49568	0.0639316	0.121423	0.0231012	0.0231012	0.0231012	0.0231012	0.0231012	0.0231012	0.0659981	0.0659981	0.0659981	0.737859	0.19821
4454	4.26312	-1.32626	5.58938	0.737859	0.0990807	0.0360734	0.0360734	0.0360734	0.0360734	0.0360734	0.0360734	0.0659981	0.0659981	0.0659981	0.0639316	0.19821
4455	5.87702	-0.442566	6.31959	0.19821	0.0298968	0.0365417	0.0365417	0.0365417	0.0365417	0.0365417	0.0365417	0.0616928	0.0616928	0.0616928	0.0639316	0.737859
4456	3.97592	-0.184936	4.16086	0.19821	0.043615	0.276907	0.276907	0.276907	0.276907	0.276907	0.276907	0.0234824	0.0234824	0.0234824	0.0639316	0.737859
4457	2.35722	-0.778659	3.13588	0.19821	0.043615	0.0770803	0.0770803	0.0770803	0.0770803	0.0770803	0.0770803	0.325807	0.325807	0.325807	0.737859	0.0639316
4458	3.19207	-0.938447	4.13051	0.737859	0.0570022	0.0770803	0.0770803	0.0770803	0.0770803	0.0770803	0.0770803	0.212956	0.212956	0.212956	0.0639316	0.19821
4459	2.24088	-0.497338	2.73822	0.19821	0.0906382	0.283805	0.283805	0.283805	0.283805	0.283805	0.283805	0.111825	0.111825	0.111825	0.0639316	0.737859
4460	4.35895	-0.284013	4.64297	0.737859	0.0192548	0.164713	0.164713	0.164713	0.164713	0.164713	0.164713	0.111825	0.111825	0.111825	0.0639316	0.19821
4461	5.6215	-0.237425	5.85892	0.0639316	0.00853072	0.0538419	0.0538419	0.0538419	0.0538419	0.0538419	0.0538419	0.111825	0.111825	0.111825	0.737859	0.19821
4462	5.30582	-0.630186	5.936	0.737859	0.0478657	0.0538419	0.0538419	0.0538419	0.0538419	0.0538419	0.0538419	0.0647825	0.0647825	0.0647825	0.0639316	0.19821
4463	5.98125	-0.229999	6.21125	0.19821	0.0104446	0.0637385	0.0637385	0.0637385	0.0637385	0.0637385	0.0637385	0.0647825	0.0647825	0.0647825	0.737859	0.0639316
4464	3.33254	-0.477023	3.80956	0.19821	0.0202337	0.0300048	0.0300048	0.0300048	0.0300048	0.0300048	0.0300048	0.328895	0.328895	0.328895	0.737859	0.0639316
4465	6.39872	-0.436413	6.83513	0.19821	0.0368745	0.0213182	0.0213182	0.0213182	0.0213182	0.0213182	0.0213182	0.0183841	0.0183841	0.0183841	0.737859	0.0639316
4466	5.05649	-0.38692	5.44341	0.737859	0.140505	0.066639	0.066639	0.066639	0.066639	0.066639	0.066639	0.00860519	0.00860519	0.00860519	0.19821	0.0639316
4467	5.98287	-0.276246	6.25912	0.737859	0.0634628	0.0617667	0.0617667	0.0617667	0.0617667	0.0617667	0.0617667	0.00894886	0.00894886	0.00894886	0.19821	0.0639316
4468	1.62168	-0.182743	1.80442	0.737859	0.0186947	0.483518	0.483518	0.483518	0.483518	0.483518	0.483518	0.0774354	0.0774354	0.0774354	0.19821	0.0639316
4469	5.37227	-0.429103	5.80137	0.19821	0.0762901	0.0789593	0.0789593	0.0789593	0.0789593	0.0789593	0.0789593	0.0247035	0.0247035	0.0247035	0.737859	0.0639316
4470	6.64993	-0.153166	6.80309	0.737859	0.00549156	0.0606528	0.0606528	0.0606528	0.0606528	0.0606528	0.0606528	0.0136365	0.0136365	0.0136365	0.19821	0.0639316
4471	5.37519	-0.508314	5.8835	0.0639316	0.0239977	0.00670687	0.00670687	0.00670687	0.00670687	0.00670687	0.00670687	0.141036	0.141036	0.141036	0.19821	0.737859
4472	2.74119	-0.195251	2.93645	0.19821	0.0117046	0.32283	0.32283	0.32283	0.32283	0.32283	0.32283	0.131912	0.131912	0.131912	0.737859	0.0639316
4473	4.62592	-0.300573	4.9265	0.0639316	0.019743	0.115786	0.115786	0.115786	0.115786	0.115786	0.115786	0.131912	0.131912	0.131912	0.19821	0.737859
4474	5.87614	-0.158213	6.03435	0.0639316	0.0258729	0.123466	0.123466	0.123466	0.123466	0.123466	0.123466	0.00731619	0.00731619	0.00731619	0.737859	0.19821
4475	5.68688	-0.462441	6.14932	0.19821	0.0228207	0.0176617	0.0176617	0.0176617	0.0176617	0.0176617	0.0176617	0.104675	0.104675	0.104675	0.0639316	0.737859
4476	5.97018	-0.481943	6.45212	0.0639316	0.0589213	0.0360121	0.0360121	0.0360121	0.0360121	0.0360121	0.0360121	0.0199445	0.0199445	0.0199445	0.737859	0.19821
4477	3.05608	-0.503992	3.56008	0.0639316	0.0622683	0.21872	0.21872	0.21872	0.21872	0.21872	0.21872	0.123095	0.123095	0.123095	0.737859	0.19821
4478	4.98509	-0.79217	5.77726	0.19821	0.0493602	0.0261084	0.0261084	0.0261084	0.0261084	0.0261084	0.0261084	0.106895	0.106895	0.106895	0.0639316	0.737859
4479	4.74215	-0.700339	5.44248	0.19821	0.0493602	0.0595862	0.0595862	0.0595862	0.0595862	0.0595862	0.0595862	0.106895	0.106895	0.106895	0.737859	0.0639316
4480	5.62426	-0.226097	5.85036	0.19821	0.0085732	0.0595862	0.0595862	0.0595862	0.0595862	0.0595862	0.0595862	0.106895	0.106895	0.106895	0.0639316	0.737859
4481	3.58166	-1.73032	5.31198	0.19821	0.108068	0.0139286	0.0139286	0.0139286	0.0139286	0.0139286	0.0139286	0.106895	0.106895	0.106895	0.0639316	0.737859
4482	6.13259	-0.19862	6.33121	0.19821	0.108068	0.0181248	0.0181248	0.0181248	0.0181248	0.0181248	0.0181248	0.000776288	0.000776288	0.000776288	0.737859	0.0639316
4483	6.86488	-0.146464	7.01134	0.0639316	0.0452738	0.0134412	0.0134412	0.0134412	0.0134412	0.0134412	0.0134412	0.000240864	0.000240864	0.000240864	0.737859	0.19821
4484	4.39035	-0.205491	4.59585	0.0639316	0.0180419	0.218176	0.218176	0.218176	0.218176	0.218176	0.218176	0.0642882	0.0642882	0.0642882	0.737859	0.19821
4485	4.07067	-1.8406	5.91127	0.0639316	0.132281	0.00909061	0.00909061	0.00909061	0.00909061	0.00909061	0.00909061	0.027591	0.027591	0.027591	0.737859	0.19821
4486	1.01243	-1.07383	2.08626	0.737859	0.132281	0.246037	0.246037	0.246037	0.246037	0.246037	0.246037	0.173146	0.173146	0.173146	0.19821	0.0639316
4487	4.02374	-0.194792	4.21854	0.0639316	0.0144508	0.246037	0.246037	0.246037	0.246037	0.246037	0.246037	0.0777488	0.0777488	0.0777488	0.737859	0.19821
4488	3.45072	-0.272762	3.72349	0.737859	0.0116365	0.146098	0.146098	0.146098	0.146098	0.146098	0.146098	0.230007	0.230007	0.230007	0.0639316	0.19821
4489	5.75458	-0.201876	5.95645	0.737859	0.00373345	0.0108533	0.0108533	0.0108533	0.0108533	0.0108533	0.0108533	0.149858	0.149858	0.149858	0.19821	0.0639316
4490	6.93733	-0.135973	7.0733	0.737859	0.000234229	0.0246419	0.0246419	0.0246419	0.0246419	0.0246419	0.0246419	0.0278837	0.0278837	0.0278837	0.19821	0.0639316
4491	7.06237	-0.156293	7.21866	0.19821	0.00142264	0.00503147	0.00503147	0.00503147	0.00503147	0.00503147	0.00503147	0.0317699	0.0317699	0.0317699	0.737859	0.0639316
4492	4.72153	-0.394045	5.11558	0.19821	0.191457	0.0510588	0.0510588	0.0510588	0.0510588	0.0510588	0.0510588	0.0060164	0.0060164	0.0060164	0.737859	0.0639316
4493	4.81425	-0.250607	5.06486	0.19821	0.191457	0.0591261	0.0591261	0.0591261	0.0591261	0.0591261	0.0591261	0.00302103	0.00302103	0.00302103	0.737859	0.0639316
4494	4.94997	-1.07194	6.02191	0.19821	0.0657385	0.0195268	0.0195268	0.0195268	0.0195268	0.0195268	0.0195268	0.0726339	0.0726339	0.0726339	0.737859	0.0639316
4495	5.45627	-0.490128	5.9464	0.737859	0.105908	0.047683	0.047683	0.047683	0.047683	0.047683	0.047683	0.0118594	0.0118594	0.0118594	0.19821	0.0639316
4496	5.54253	-0.505671	6.0482	0.19821	0.0293143	0.0381729	0.0381729	0.0381729	0.0381729	0.0381729	0.0381729	0.0877828	0.0877828	0.0877828	0.737859	0.0639316
4497	5.2733	-0.301743	5.57505	0.0639316	0.0674126	0.110823	0.110823	0.110823	0.110823	0.110823	0.110823	0.0243496	0.0243496	0.0243496	0.19821	0.737859
4498	5.53998	-1.13234	6.67232	0.0639316	0.0674126	0.00432789	0.00432789	0.00432789	0.00432789	0.00432789	0.00432789	0.0211181	0.0211181	0.0211181	0.737859	0.19821
4499	3.98873	-0.185455	4.17419	0.19821	0.11064	0.223405	0.223405	0.223405	0.223405	0.223405	0.223405	0.00862577	0.00862577	0.00862577	0.0639316	0.737859
4500	5.87202	-0.318111	6.19013	0.737859	0.0223867	0.067939	0.067939	0.067939	0.067939	0.067939	0.067939	0.0507514	0.0507514	0.0507514	0.0639316	0.19821
4501	5.08841	-0.623447	5.71186	0.737859	0.0516588	0.067939	0.067939	0.067939	0.067939	0.067939	0.067939	0.0693065	0.0693065	0.0693065	0.19821	0.0639316
4502	5.16007	-0.141885	5.30196	0.737859	0.00499859	0.20568	0.20568	0.20568	0.20568	0.20568	0.20568	0.0192161	0.0192161	0.0192161	0.0639316	0.19821
4503	5.08324	-0.401193	5.48443	0.0639316	0.0156828	0.0118358	0.0118358	0.0118358	0.0118358	0.0118358	0.0118358	0.184129	0.184129	0.184129	0.737859	0.19821
4504	5.29648	-0.354057	5.65054	0.19821	0.0475703	0.103151	0.103151	0.103151	0.103151	0.103151	0.103151	0.0443149	0.0443149	0.0443149	0.0639316	0.737859
4505	5.15238	-0.427176	5.57955	0.737859	0.0475703	0.103151	0.103151	0.103151	0.103151	0.103151	0.103151	0.0514137	0.0514137	0.0514137	0.19821	0.0639316
4506	3.38552	-0.833875	4.21939	0.0639316	0.108417	0.123691	0.123691	0.123691	0.123691	0.123691	0.123691	0.106043	0.106043	0.106043	0.19821	0.737859
4507	2.92546	-0.927144	3.8526	0.19821	0.130152	0.138634	0.138634	0.138634	0.138634	0.138634	0.138634	0.106043	0.106043	0.106043	0.0639316	0.737859
4508	5.32813	-0.195508	5.52364	0.19821	0.00690707	0.102834	0.102834	0.102834	0.102834	0.102834	0.102834	0.097985	0.097985	0.097985	0.737859	0.0639316
4509	4.52828	-1.18899	5.71727	0.0639316	0.095756	0.0262725	0.0262725	0.0262725	0.0262725	0.0262725	0.0262725	0.0663346	0.0663346	0.0663346	0.19821	0.737859
4510	4.03666	-1.28734	5.324	0.0639316	0.095756	0.0394103	0.0394103	0.0394103	0.0394103	0.0394103	0.0394103	0.0925241	0.0925241	0.0925241	0.737859	0.19821
4511	5.03978	-0.303767	5.34354	0.19821	0.0154454	0.0716558	0.0716558	0.0716558	0.0716558	0.0716558	0.0716558	0.138635	0.138635	0.138635	0.0639316	0.737859
4512	4.76866	-0.481957	5.25062	0.19821	0.0222305	0.0157953	0.0157953	0.0157953	0.0157953	0.0157953	0.0157953	0.197003	0.197003	0.197003	0.0639316	0.737859
4513	5.71881	-1.03876	6.75757	0.737859	0.0535144	0.00408864	0.00408864	0.00408864	0.00408864	0.00408864	0.00408864	0.0267306	0.0267306	0.0267306	0.0639316	0.19821
4514	6.37785	-0.590095	6.96794	0.737859	0.0535144	0.00530979	0.00530979	0.00530979	0.00530979	0.00530979	0.00530979	0.00447195	0.00447195	0.00447195	0.19821	0.0639316
4515	6.77644	-0.138674	6.91512	0.0639316	0.0467557	0.0216744	0.0216744	0.0216744	0.0216744	0.0216744	0.0216744	0.000148665	0.000148665	0.000148665	0.737859	0.19821
4516	4.54344	-0.184685	4.72812	0.19821	0.0615736	0.214109	0.214109	0.214109	0.214109	0.214109	0.214109	0.0115949	0.0115949	0.0115949	0.737859	0.0639316
4517	3.21301	-1.05262	4.26563	0.737859	0.13001	0.120524	0.120524	0.120524	0.120524	0.120524	0.120524	0.0829945	0.0829945	0.0829945	0.0639316	0.19821
4518	6.5503	-0.206006	6.75631	0.0639316	0.0521887	0.0294906	0.0294906	0.0294906	0.0294906	0.0294906	0.0294906	0.00278007	0.00278007	0.00278007	0.737859	0.19821
4519	6.56441	-0.161494	6.7259	0.19821	0.0329766	0.051534	0.051534	0.051534	0.051534	0.051534	0.051534	0.00298963	0.00298963	0.00298963	0.0639316	0.737859
4520	2.32131	-0.767253	3.08857	0.737859	0.112261	0.227888	0.227888	0.227888	0.227888	0.227888	0.227888	0.111085	0.111085	0.111085	0.19821	0.0639316
4521	1.07872	-0.948137	2.02686	0.0639316	0.218432	0.227888	0.227888	0.227888	0.227888	0.227888	0.227888	0.111085	0.111085	0.111085	0.19821	0.737859
4522	4.64878	-0.308347	4.95713	0.0639316	0.0216446	0.131648	0.131648	0.131648	0.131648	0.131648	0.131648	0.111085	0.111085	0.111085	0.737859	0.19821
4523	4.40578	-0.428597	4.83438	0.737859	0.0339197	0.131648	0.131648	0.131648	0.131648	0.131648	0.131648	0.111085	0.111085	0.111085	0.19821	0.0639316
4524	4.31256	-0.542419	4.85498	0.0639316	0.0710055	0.131648	0.131648	0.131648	0.131648	0.131648	0.131648	0.0719387	0.0719387	0.0719387	0.737859	0.19821
4525	4.9241	-0.682761	5.60686	0.19821	0.0710055	0.0701241	0.0701241	0.0701241	0.0701241	0.0701241	0.0701241	0.0582749	0.0582749	0.0582749	0.737859	0.0639316
4526	5.74651	-0.166722	5.91323	0.19821	0.0102757	0.127549	0.127549	0.127549	0.127549	0.127549	0.127549	0.0309423	0.0309423	0.0309423	0.0639316	0.737859
4527	3.16723	-0.364282	3.53151	0.0639316	0.0442439	0.236472	0.236472	0.236472	0.236472	0.236472	0.236472	0.126223	0.126223	0.126223	0.19821	0.737859
4528	6.42471	-0.150524	6.57524	0.19821	0.039732	0.0612445	0.0612445	0.0612445	0.0612445	0.0612445	0.0612445	0.00158978	0.00158978	0.00158978	0.737859	0.0639316
4529	6.60462	-0.144524	6.74914	0.0639316	0.0218425	0.0612445	0.0612445	0.0612445	0.0612445	0.0612445	0.0612445	0.00208895	0.00208895	0.00208895	0.19821	0.737859
4530	0.536479	-1.25041	1.78689	0.19821	0.158205	0.231289	0.231289	0.231289	0.231289	0.231289	0.231289	0.191907	0.191907	0.191907	0.737859	0.0639316
4531	2.12827	-2.05016	4.17843	0.0639316	0.20208	0.0550519	0.0550519	0.0550519	0.0550519	0.0550519	0.0550519	0.0851159	0.0851159	0.0851159	0.737859	0.19821
4532	5.41308	-0.204722	5.61781	0.0639316	0.141078	0.0550519	0.0550519	0.0550519	0.0550519	0.0550519	0.0550519	0.00218007	0.00218007	0.00218007	0.737859	0.19821
4533	4.54986	-0.307149	4.85701	0.737859	0.141078	0.122796	0.122796	0.122796	0.122796	0.122796	0.122796	0.0105153	0.0105153	0.0105153	0.19821	0.0639316
4534	2.20486	-0.171486	2.37635	0.0639316	0.371377	0.148881	0.148881	0.148881	0.148881	0.148881	0.148881	0.00219751	0.00219751	0.00219751	0.19821	0.737859
4535	4.00043	-0.782353	4.78278	0.737859	0.155811	0.0936497	0.0936497	0.0936497	0.0936497	0.0936497	0.0936497	0.0323518	0.0323518	0.0323518	0.0639316	0.19821
4536	5.10342	-0.379337	5.48276	0.19821	0.157152	0.0474469	0.0474469	0.0474469	0.0474469	0.0474469	0.0474469	0.00721561	0.00721561	0.00721561	0.0639316	0.737859
4537	4.78729	-0.295663	5.08296	0.737859	0.100919	0.13646	0.13646	0.13646	0.13646	0.13646	0.13646	0.0144152	0.0144152	0.0144152	0.0639316	0.19821
4538	4.9286	-0.216351	5.14495	0.0639316	0.100919	0.13646	0.13646	0.13646	0.13646	0.13646	0.13646	0.00821544	0.00821544	0.00821544	0.737859	0.19821
4539	5.61741	-0.253984	5.8714	0.0639316	0.0103875	0.0578549	0.0578549	0.0578549	0.0578549	0.0578549	0.0578549	0.104708	0.104708	0.104708	0.737859	0.19821
4540	5.87816	-0.303832	6.18199	0.19821	0.0124815	0.0247015	0.0247015	0.0247015	0.0247015	0.0247015	0.0247015	0.104708	0.104708	0.104708	0.0639316	0.737859
4541	4.99239	-0.309287	5.30167	0.0639316	0.107957	0.106047	0.106047	0.106047	0.106047	0.106047	0.106047	0.0159193	0.0159193	0.0159193	0.19821	0.737859
4542	6.4125	-0.169707	6.5822	0.0639316	0.0399777	0.0580367	0.0580367	0.0580367	0.0580367	0.0580367	0.0580367	0.00385536	0.00385536	0.00385536	0.19821	0.737859
4543	3.90052	-0.397841	4.29836	0.19821	0.112012	0.17925	0.17925	0.17925	0.17925	0.17925	0.17925	0.0389925	0.0389925	0.0389925	0.0639316	0.737859
4544	4.9739	-0.73302	5.70692	0.737859	0.0875849	0.062821	0.062821	0.062821	0.062821	0.062821	0.062821	0.0389925	0.0389925	0.0389925	0.19821	0.0639316
4545	6.13536	-0.252203	6.38756	0.737859	0.0488248	0.062821	0.062821	0.062821	0.062821	0.062821	0.062821	0.00968811	0.00968811	0.00968811	0.19821	0.0639316
4546	3.71535	-0.533659	4.24901	0.0639316	0.0740935	0.173863	0.173863	0.173863	0.173863	0.173863	0.173863	0.0872329	0.0872329	0.0872329	0.737859	0.19821
4547	2.5466	-0.57973	3.12633	0.19821	0.0740935	0.238671	0.238671	0.238671	0.238671	0.238671	0.238671	0.134693	0.134693	0.134693	0.737859	0.0639316
4548	4.20588	-0.444913	4.65079	0.0639316	0.0244319	0.0568718	0.0568718	0.0568718	0.0568718	0.0568718	0.0568718	0.213707	0.213707	0.213707	0.19821	0.737859
4549	5.01966	-0.68124	5.7009	0.0639316	0.0910953	0.0568718	0.0568718	0.0568718	0.0568718	0.0568718	0.0568718	0.0420335	0.0420335	0.0420335	0.19821	0.737859
4550	2.89215	-0.616303	3.50846	0.0639316	0.0910953	0.211298	0.211298	0.211298	0.211298	0.211298	0.211298	0.106851	0.106851	0.106851	0.737859	0.19821
4551	-3.29476	-0.214788	-3.07998	0.737859	0.500115	0.5579	0.5579	0.5579	0.5579	0.5579	0.5579	0.0100737	0.0100737	0.0100737	0.0639316	0.19821
4552	3.49049	-0.324576	3.81506	0.737859	0.0113587	0.0519234	0.0519234	0.0519234	0.0519234	0.0519234	0.0519234	0.315302	0.315302	0.315302	0.19821	0.0639316
4553	3.7695	-0.149132	3.91864	0.0639316	0.00100128	0.0519234	0.0519234	0.0519234	0.0519234	0.0519234	0.0519234	0.315302	0.315302	0.315302	0.737859	0.19821
4554	5.92786	-0.511661	6.43952	0.0639316	0.0367974	0.0276764	0.0276764	0.0276764	0.0276764	0.0276764	0.0276764	0.0516648	0.0516648	0.0516648	0.19821	0.737859
4555	3.75848	-0.751543	4.51003	0.737859	0.121142	0.131389	0.131389	0.131389	0.131389	0.131389	0.131389	0.0565565	0.0565565	0.0565565	0.19821	0.0639316
4556	4.09158	-0.549993	4.64157	0.19821	0.0613013	0.131389	0.131389	0.131389	0.131389	0.131389	0.131389	0.103243	0.103243	0.103243	0.0639316	0.737859
4557	5.98735	-0.356969	6.34432	0.19821	0.0154185	0.0235649	0.0235649	0.0235649	0.0235649	0.0235649	0.0235649	0.0866751	0.0866751	0.0866751	0.737859	0.0639316
4558	4.18531	-0.142127	4.32744	0.737859	0.0324123	0.290736	0.290736	0.290736	0.290736	0.290736	0.290736	0.00419772	0.00419772	0.00419772	0.0639316	0.19821
4559	3.77934	-0.637324	4.41667	0.0639316	0.117935	0.143287	0.143287	0.143287	0.143287	0.143287	0.143287	0.057201	0.057201	0.057201	0.737859	0.19821
4560	4.33781	-0.562351	4.90016	0.0639316	0.0977494	0.123321	0.123321	0.123321	0.123321	0.123321	0.123321	0.0490037	0.0490037	0.0490037	0.737859	0.19821
4561	3.97146	-0.157833	4.12929	0.737859	0.0698606	0.271739	0.271739	0.271739	0.271739	0.271739	0.271739	0.00556156	0.00556156	0.00556156	0.19821	0.0639316
4562	7.08908	-0.13607	7.22515	0.19821	0.00242136	0.0331547	0.0331547	0.0331547	0.0331547	0.0331547	0.0331547	0.00199926	0.00199926	0.00199926	0.737859	0.0639316
4563	3.38614	-0.791496	4.17764	0.19821	0.067975	0.106781	0.106781	0.106781	0.106781	0.106781	0.106781	0.16757	0.16757	0.16757	0.0639316	0.737859
4564	4.98067	-0.955919	5.93658	0.737859	0.124463	0.0258636	0.0258636	0.0258636	0.0258636	0.0258636	0.0258636	0.0161051	0.0161051	0.0161051	0.19821	0.0639316
4565	5.0448	-0.204065	5.24887	0.0639316	0.0500631	0.169035	0.169035	0.169035	0.169035	0.169035	0.169035	0.0161051	0.0161051	0.0161051	0.737859	0.19821
4566	2.35891	-0.276391	2.6353	0.737859	0.114737	0.352575	0.352575	0.352575	0.352575	0.352575	0.352575	0.0292481	0.0292481	0.0292481	0.19821	0.0639316
4567	5.33227	-0.601202	5.93347	0.19821	0.0657748	0.0543776	0.0543776	0.0543776	0.0543776	0.0543776	0.0543776	0.0465904	0.0465904	0.0465904	0.0639316	0.737859
4568	4.0081	-0.891323	4.89942	0.19821	0.0475927	0.0299112	0.0299112	0.0299112	0.0299112	0.0299112	0.0299112	0.192644	0.192644	0.192644	0.737859	0.0639316
4569	1.35893	-1.90866	3.26759	0.737859	0.145735	0.0949514	0.0949514	0.0949514	0.0949514	0.0949514	0.0949514	0.192644	0.192644	0.192644	0.19821	0.0639316
4570	4.60859	-0.338472	4.94706	0.737859	0.197192	0.06328	0.06328	0.06328	0.06328	0.06328	0.06328	0.00491184	0.00491184	0.00491184	0.0639316	0.19821
4571	2.56777	-1.21342	3.78119	0.0639316	0.197192	0.103835	0.103835	0.103835	0.103835	0.103835	0.103835	0.0809437	0.0809437	0.0809437	0.19821	0.737859
4572	2.84048	-0.195635	3.03611	0.19821	0.191134	0.258424	0.258424	0.258424	0.258424	0.258424	0.258424	0.00692023	0.00692023	0.00692023	0.737859	0.0639316
4573	2.40825	-0.410987	2.81924	0.737859	0.191134	0.258424	0.258424	0.258424	0.258424	0.258424	0.258424	0.0286079	0.0286079	0.0286079	0.19821	0.0639316
4574	0.489723	-1.06506	1.55478	0.19821	0.182517	0.255944	0.255944	0.255944	0.255944	0.255944	0.255944	0.16615	0.16615	0.16615	0.0639316	0.737859
4575	5.63958	-0.188645	5.82822	0.19821	0.0168422	0.131161	0.131161	0.131161	0.131161	0.131161	0.131161	0.0292645	0.0292645	0.0292645	0.737859	0.0639316
4576	2.40074	-1.13042	3.53116	0.19821	0.208236	0.131161	0.131161	0.131161	0.131161	0.131161	0.131161	0.0675765	0.0675765	0.0675765	0.737859	0.0639316
4577	2.07219	-0.624164	2.69635	0.19821	0.246412	0.204312	0.204312	0.204312	0.204312	0.204312	0.204312	0.0397312	0.0397312	0.0397312	0.737859	0.0639316
4578	5.34286	-0.15369	5.49655	0.737859	0.0509884	0.155932	0.155932	0.155932	0.155932	0.155932	0.155932	0.00351509	0.00351509	0.00351509	0.19821	0.0639316
4579	5.61421	-0.143467	5.75768	0.19821	0.0492176	0.133251	0.133251	0.133251	0.133251	0.133251	0.133251	0.00185372	0.00185372	0.00185372	0.0639316	0.737859
4580	5.73609	-0.324857	6.06094	0.0639316	0.0679487	0.0686237	0.0686237	0.0686237	0.0686237	0.0686237	0.0686237	0.0174236	0.0174236	0.0174236	0.19821	0.737859
4581	4.06918	-1.1037	5.17288	0.0639316	0.0679487	0.0343298	0.0343298	0.0343298	0.0343298	0.0343298	0.0343298	0.140524	0.140524	0.140524	0.737859	0.19821
4582	6.81222	-0.189793	7.00201	0.19821	0.0164651	0.0343298	0.0343298	0.0343298	0.0343298	0.0343298	0.0343298	0.00909408	0.00909408	0.00909408	0.0639316	0.737859
4583	4.15077	-0.223545	4.37432	0.0639316	0.137051	0.176514	0.176514	0.176514	0.176514	0.176514	0.176514	0.00909408	0.00909408	0.00909408	0.737859	0.19821
4584	4.73656	-0.32535	5.06191	0.737859	0.0180447	0.106891	0.106891	0.106891	0.106891	0.106891	0.106891	0.128964	0.128964	0.128964	0.0639316	0.19821
4585	5.15376	-0.954487	6.10825	0.737859	0.0995795	0.0268128	0.0268128	0.0268128	0.0268128	0.0268128	0.0268128	0.0228733	0.0228733	0.0228733	0.19821	0.0639316
4586	4.4598	-0.213541	4.67335	0.19821	0.0995795	0.181298	0.181298	0.181298	0.181298	0.181298	0.181298	0.0118785	0.0118785	0.0118785	0.0639316	0.737859
4587	5.70398	-0.135553	5.83953	0.0639316	0.00626133	0.166446	0.166446	0.166446	0.166446	0.166446	0.166446	0.00343007	0.00343007	0.00343007	0.19821	0.737859
4588	2.86876	-0.13954	3.0083	0.19821	0.126498	0.331631	0.331631	0.331631	0.331631	0.331631	0.331631	0.00113095	0.00113095	0.00113095	0.737859	0.0639316
4589	2.73514	-0.187344	2.92249	0.19821	0.0582999	0.38344	0.38344	0.38344	0.38344	0.38344	0.38344	0.0261014	0.0261014	0.0261014	0.0639316	0.737859
4590	5.39151	-0.136782	5.52829	0.737859	0.00151798	0.183249	0.183249	0.183249	0.183249	0.183249	0.183249	0.022494	0.022494	0.022494	0.19821	0.0639316
4591	6.95357	-0.298687	7.25226	0.0639316	0.0267898	0.00487315	0.00487315	0.00487315	0.00487315	0.00487315	0.00487315	0.00320164	0.00320164	0.00320164	0.19821	0.737859
4592	6.82091	-0.420969	7.24188	0.19821	0.0223793	0.00314888	0.00314888	0.00314888	0.00314888	0.00314888	0.00314888	0.0103745	0.0103745	0.0103745	0.0639316	0.737859
4593	1.08231	-0.263898	1.34621	0.0639316	0.0517596	0.485016	0.485016	0.485016	0.485016	0.485016	0.485016	0.0886939	0.0886939	0.0886939	0.737859	0.19821
4594	2.84312	-0.597095	3.44022	0.0639316	0.0411921	0.134939	0.134939	0.134939	0.134939	0.134939	0.134939	0.239937	0.239937	0.239937	0.737859	0.19821
4595	3.09586	-0.410454	3.50631	0.737859	0.0219222	0.134939	0.134939	0.134939	0.134939	0.134939	0.134939	0.252598	0.252598	0.252598	0.19821	0.0639316
4596	6.44824	-0.18232	6.63056	0.0639316	0.0499028	0.0438753	0.0438753	0.0438753	0.0438753	0.0438753	0.0438753	0.00325601	0.00325601	0.00325601	0.19821	0.737859
4597	5.49081	-0.186315	5.67713	0.737859	0.0499028	0.134117	0.134117	0.134117	0.134117	0.134117	0.134117	0.00835791	0.00835791	0.00835791	0.19821	0.0639316
4598	3.13905	-0.242556	3.3816	0.737859	0.0116388	0.213308	0.213308	0.213308	0.213308	0.213308	0.213308	0.196983	0.196983	0.196983	0.0639316	0.19821
4599	4.68684	-0.676363	5.3632	0.737859	0.0614999	0.0851134	0.0851134	0.0851134	0.0851134	0.0851134	0.0851134	0.077157	0.077157	0.077157	0.19821	0.0639316
4600	6.38572	-0.183778	6.5695	0.19821	0.0282855	0.0672338	0.0672338	0.0672338	0.0672338	0.0672338	0.0672338	0.00762115	0.00762115	0.00762115	0.737859	0.0639316
