Iteration	start_1	end_1	start_2	end_2	start_3	end_3	start_4	end_4	start_5	end_5	start_6	end_6	start_7	end_7	start_8	end_8	start_9	end_9	start_10	end_10	start_11	end_11	start_12	end_12	start_13	end_13	start_14	end_14	start_15	end_15	start_16	end_16	start_17	end_17	start_18	end_18	start_19	end_19	start_20	end_20	start_21	end_21	start_22	end_22	start_23	end_23	start_24	end_24	start_25	end_25	start_26	end_26	start_27	end_27	start_28	end_28	start_29	end_29	start_30	end_30	start_31	end_31	start_32	end_32	start_33	end_33	start_34	end_34	start_35	end_35	start_36	end_36	start_37	end_37	start_38	end_38	start_39	end_39	start_40	end_40	start_41	end_41	start_42	end_42	start_43	end_43	start_44	end_44	start_45	end_45
221	2	-	2	-	2	-	6	-	6	-	2	-	2	-	4	-	4	-	4	-	6	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	6	4	4	4	4	6	6	4	6	6	6	6	6	2	2	4	6	4	4	4	4
222	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	1	-	1	-	1	-	2	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	2	3	3	3	3	1	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3
223	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
224	1	-	1	-	1	-	1	-	1	-	2	-	1	-	1	-	1	-	1	-	1	-	1	-	2	-	1	-	2	-	2	-	2	-	1	-	1	-	1	-	1	-	1	-	1	-	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	3	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1
225	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3
226	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
227	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
228	4	-	4	-	1	-	2	-	2	-	3	-	4	-	4	-	4	-	4	-	7	-	4	-	4	-	4	-	1	-	1	-	1	-	2	-	2	-	5	-	5	-	5	-	5	-	5	5	5	5	5	7	5	5	7	7	1	1	1	1	4	4	6	4	7	7	7	7	5	7	4	4	4	4	4	4	5	7	2	2	3	3	4	4	5	7	5	5	5	5
229	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
230	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	4	-	2	-	4	-	4	-	6	-	6	-	6	-	4	-	4	-	4	-	4	-	2	-	2	-	2	2	4	6	4	4	4	4	4	4	6	6	6	6	4	4	6	6	4	6	4	4	4	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	6	6
231	2	-	2	-	7	-	7	-	1	-	4	-	2	-	2	-	2	-	2	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	3	-	1	-	1	-	3	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	4	6	7	7	4	7	2	2	4	6	4	4	5	5
232	2	-	2	-	1	-	2	-	1	-	1	-	2	-	2	-	2	-	2	-	1	-	1	-	1	-	1	-	2	-	2	-	2	-	1	-	1	-	1	-	2	-	2	-	2	-	2	2	2	2	1	1	1	3	1	1	2	2	2	2	1	1	1	1	1	3	1	1	1	1	2	2	2	2	2	2	4	3	1	3	1	1	2	2	1	3	4	5	5	5
233	1	-	2	-	1	-	1	-	2	-	1	-	1	-	1	-	1	-	2	-	4	-	4	-	4	-	4	-	2	-	2	-	2	-	4	-	4	-	4	-	4	-	4	-	2	-	4	6	4	4	4	4	4	4	4	4	2	2	2	2	4	4	4	4	4	6	4	4	4	4	1	3	1	1	1	1	1	1	1	3	1	1	1	3	1	1	1	1	5	5
234	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	1	-	1	-	1	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	3	3	3	1	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3
235	2	-	2	-	2	-	2	-	2	-	1	-	2	-	2	-	2	-	2	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2	2	2	2	2	2	1	3	2	2	2	2	2	2	2	2	3	3	3	3
236	4	-	2	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	2	-	4	-	4	-	4	-	4	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	2	2	4	6	4	4	4	4	4	6	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	6	4	4	4	4	4	4
237	2	-	1	-	1	-	2	-	3	-	1	-	1	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	3	1	1	1	3	1	1	1	3	1	1	1	1	3	3
238	1	-	3	-	2	-	2	-	2	-	3	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	2	2	2	2	3	3	1	3	2	3	2	2
239	3	-	1	-	2	-	2	-	2	-	1	-	2	-	2	-	2	-	2	-	1	-	2	-	2	-	2	-	1	-	3	-	1	-	1	-	1	-	2	-	3	-	2	-	2	-	2	2	3	3	1	3	1	3	1	1	1	3	1	1	2	2	2	2	1	3	1	1	1	1	2	2	2	2	2	2	1	3	2	2	2	2	1	3	1	3	1	1	1	1
240	2	-	2	-	2	-	2	-	2	-	2	-	1	-	2	-	3	-	1	-	1	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	1	3	3	3	3	3	1	3	2	2	2	2	2	2	2	2	1	3	3	3
241	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	1	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3
242	2	-	2	-	1	-	3	-	2	-	1	-	1	-	2	-	2	-	2	-	1	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	3	2	2	2	2	3	3	1	3	1	3	1	1	2	2	1	3	1	1	1	1
243	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	3	-	1	-	2	-	2	-	2	-	1	-	2	-	1	-	1	-	2	-	1	-	2	-	2	-	2	2	1	3	1	3	1	1	1	1	1	3	3	3	2	2	3	3	1	3	1	1	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3
244	2	-	2	-	2	-	1	-	2	-	2	-	2	-	2	-	2	-	2	-	1	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	2	2	2	2	2	2	2	2	3	3	1	3	2	2	1	3	3	3	3	3
245	3	-	3	-	2	-	2	-	3	-	1	-	2	-	2	-	2	-	2	-	1	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	3	2	2	2	2	2	2	3	3	3	3	3	3	3	3	2	3	1	3	1	1
246	2	-	3	-	3	-	3	-	3	-	1	-	3	-	1	-	1	-	1	-	3	-	2	-	2	-	2	-	2	-	2	-	2	-	3	-	3	-	3	-	3	-	2	-	2	-	2	2	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	3	3	3	3	1	1	1	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
247	2	-	3	-	1	-	3	-	1	-	1	-	7	-	1	-	1	-	1	-	7	-	3	-	1	-	3	-	1	-	1	-	1	-	1	-	3	-	1	-	3	-	2	-	2	-	2	2	1	3	3	3	1	3	1	1	1	1	1	1	3	3	3	3	3	3	1	3	4	7	1	1	1	1	7	7	7	7	3	3	3	3	3	3	1	3	5	7	5	5
248	7	-	2	-	3	-	2	-	3	-	3	-	2	-	3	-	3	-	2	-	3	-	1	-	2	-	2	-	1	-	1	-	3	-	1	-	2	-	3	-	2	-	1	-	3	-	3	3	1	3	1	3	3	1	3	3	3	3	1	3	2	2	3	3	1	3	3	3	1	3	1	3	3	3	3	3	7	3	1	3	1	3	7	7	4	7	5	7	5	5
249	1	-	1	-	1	-	3	-	2	-	1	-	7	-	3	-	2	-	2	-	7	-	7	-	7	-	1	-	2	-	2	-	2	-	7	-	7	-	1	-	2	-	2	-	2	-	2	2	2	2	5	7	4	7	5	7	2	2	2	2	7	7	6	7	4	6	4	5	4	7	2	2	1	3	7	7	5	7	1	3	1	1	1	1	1	1	6	5	6	6
250	2	-	3	-	3	-	1	-	1	-	3	-	1	-	2	-	1	-	2	-	7	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	7	1	3	3	3	3	3	3	3	1	1	3	3	3	3	3	3	1	3	5	5
251	2	-	2	-	2	-	1	-	1	-	7	-	1	-	1	-	1	-	3	-	3	-	1	-	1	-	1	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	3	1	3	1	3	1	3	1	1	1	1	6	7	3	1	3	3	2	2	1	3	5	7	5	5
252	3	-	1	-	2	-	2	-	3	-	1	-	3	-	1	-	1	-	1	-	3	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	3	-	3	-	1	-	1	-	1	-	1	1	3	1	3	3	3	3	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	3	1	1	1	1	1	3	2	1	3	3	3	3	2	3	2	3	2	2	2	2
253	1	-	1	-	1	-	1	-	1	-	2	-	3	-	2	-	1	-	1	-	2	-	1	-	1	-	1	-	2	-	1	-	1	-	2	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	2	2	2	2	1	1	3	3	1	1	1	1	1	3	3	3	2	3	1	1	3	3	3	3	1	3	1	1	1	1	1	1	1	1	1	1	3	3
254	2	-	2	-	3	-	2	-	2	-	2	-	1	-	1	-	1	-	1	-	1	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	3	1	1	1	1	1	1	3	3	2	2	2	3	2	2	2	2	1	3	1	1
255	3	-	2	-	2	-	3	-	1	-	2	-	1	-	1	-	3	-	2	-	4	-	1	-	3	-	1	-	3	-	3	-	1	-	6	-	1	-	3	-	3	-	3	-	3	-	1	3	2	3	5	3	4	7	6	6	1	3	3	3	1	3	1	1	1	3	7	7	4	7	1	3	1	1	3	1	1	3	1	3	1	3	1	3	3	1	4	3	4	4
256	1	-	3	-	1	-	2	-	2	-	1	-	2	-	2	-	1	-	3	-	1	-	3	-	2	-	2	-	3	-	1	-	1	-	1	-	3	-	2	-	1	-	1	-	1	-	1	1	3	1	2	3	1	3	3	1	1	1	1	3	2	2	3	3	1	3	7	3	5	7	2	3	2	2	2	2	3	3	2	2	3	3	1	3	1	3	4	3	5	5
257	1	-	1	-	1	-	2	-	3	-	1	-	1	-	3	-	3	-	1	-	3	-	1	-	1	-	1	-	3	-	1	-	3	-	2	-	1	-	1	-	1	-	3	-	2	-	1	3	1	1	3	1	2	3	2	2	1	3	1	3	1	1	1	1	2	1	2	2	2	3	2	3	3	3	3	3	2	3	1	3	1	1	3	1	2	3	2	2	2	2
258	1	-	2	-	1	-	1	-	1	-	2	-	1	-	2	-	3	-	2	-	1	-	2	-	1	-	2	-	1	-	1	-	3	-	1	-	3	-	1	-	3	-	1	-	2	-	1	3	3	3	2	3	1	3	1	1	1	3	1	1	3	3	3	3	1	3	1	1	3	1	2	3	2	2	1	3	1	3	1	1	1	1	1	3	3	1	2	3	3	3
259	1	-	1	-	3	-	2	-	2	-	1	-	1	-	2	-	2	-	3	-	3	-	2	-	1	-	1	-	2	-	3	-	1	-	3	-	1	-	3	-	3	-	2	-	3	-	1	3	1	3	1	3	1	1	1	3	1	3	3	3	3	1	2	3	3	3	2	3	2	3	1	3	3	3	3	3	2	3	2	2	3	3	1	1	7	3	6	7	6	6
260	2	-	1	-	2	-	2	-	1	-	1	-	1	-	1	-	1	-	1	-	2	-	2	-	2	-	2	-	1	-	2	-	3	-	2	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	2	2	2	2	1	3	1	1	2	2	2	2	1	3	1	3	1	3	1	1	1	1	1	1	1	1	3	3	1	3	1	3	2	1	1	3	1	1
261	2	-	2	-	6	-	1	-	1	-	2	-	1	-	1	-	1	-	1	-	2	-	4	-	2	-	1	-	4	-	2	-	4	-	1	-	1	-	1	-	1	-	2	-	2	-	2	2	1	3	1	1	1	1	1	1	4	6	4	4	3	3	5	7	5	5	5	5	4	7	1	1	1	1	1	1	2	3	1	1	6	7	2	2	4	6	4	6	4	4
262	2	-	2	-	2	-	2	-	2	-	7	-	2	-	2	-	2	-	2	-	4	-	5	-	1	-	1	-	1	-	1	-	1	-	4	-	1	-	6	-	6	-	4	-	6	-	4	6	4	6	4	7	4	4	4	4	1	1	1	1	1	1	5	5	4	5	4	4	4	4	2	2	2	2	2	2	6	7	2	2	2	2	2	2	2	2	4	6	4	4
263	3	-	1	-	3	-	1	-	1	-	3	-	1	-	1	-	3	-	2	-	3	-	1	-	1	-	1	-	1	-	1	-	1	-	2	-	1	-	1	-	3	-	1	-	1	-	1	1	3	3	1	1	1	3	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	3	1	1	1	1	1	3	1	1	3	3	1	3	3	3	3	3	3	3
264	2	-	2	-	7	-	1	-	1	-	4	-	4	-	4	-	4	-	4	-	4	-	7	-	2	-	2	-	4	-	5	-	4	-	4	-	6	-	4	-	4	-	6	-	2	-	4	6	4	4	4	6	4	4	4	4	4	5	4	4	2	2	5	7	4	5	4	4	4	4	4	4	4	4	4	4	4	4	1	1	6	7	2	2	4	6	4	4	4	4
265	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	6	2	6	6	6	6
266	4	-	4	-	4	-	4	-	4	-	6	-	6	-	6	-	2	-	2	-	4	-	4	-	7	-	7	-	4	-	4	-	6	-	4	-	4	-	4	-	2	-	6	-	6	-	6	6	4	6	4	4	4	4	4	4	4	6	4	4	4	7	4	4	4	4	4	4	4	4	2	2	6	6	6	6	4	6	4	4	4	4	4	4	4	4	4	4	4	4
267	1	-	1	-	3	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	5	7	1	1	7	5	4	7	4	4
268	1	-	3	-	1	-	2	-	3	-	2	-	1	-	2	-	3	-	1	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	3	3	3	3	1	3	1	3	1	1	3	3	1	3	3	1	3	3
269	2	-	2	-	2	-	1	-	1	-	1	-	2	-	2	-	2	-	2	-	5	-	2	-	2	-	4	-	2	-	2	-	2	-	1	-	2	-	2	-	1	-	2	-	2	-	2	2	3	3	2	2	1	3	1	1	2	2	2	2	6	6	4	6	4	6	4	5	4	5	2	2	2	2	2	2	1	3	1	1	3	3	2	2	1	3	1	1	5	5
270	2	-	2	-	2	-	2	-	2	-	1	-	1	-	1	-	1	-	1	-	4	-	2	-	3	-	2	-	2	-	2	-	2	-	1	-	1	-	1	-	1	-	1	-	1	-	1	1	1	1	1	1	1	1	2	1	2	2	2	2	3	3	3	3	2	3	2	2	4	6	1	1	1	1	3	1	5	3	2	2	2	2	2	2	2	2	6	7	6	6
271	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	1	-	5	-	5	-	4	-	4	-	4	-	4	4	4	4	5	5	5	5	7	5	4	4	4	4	4	4	4	4	4	4	7	7	5	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	5
272	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	3	-	1	-	2	-	2	-	2	-	2	-	2	-	1	-	2	-	2	-	1	-	1	-	2	-	1	3	1	1	2	2	1	3	1	1	2	2	2	2	2	2	3	3	1	3	1	1	4	3	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	4	2	4	4
273	2	-	2	-	2	-	2	-	2	-	1	-	1	-	1	-	1	-	1	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	2	1	2	2	2	2	2	2	2	2	2	2	2	2
274	2	-	2	-	2	-	2	-	1	-	1	-	2	-	2	-	2	-	2	-	3	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	2	-	1	-	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	2	2	2	2	2	1	3	3	3	3	3	2	2	1	3	1	1	1	1
275	1	-	1	-	1	-	1	-	1	-	2	-	1	-	1	-	1	-	1	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	3	3
276	2	-	4	-	2	-	2	-	2	-	4	-	4	-	4	-	4	-	4	-	4	-	6	-	2	-	6	-	4	-	4	-	4	-	4	-	1	-	1	-	4	-	1	-	1	-	1	1	5	5	1	1	4	5	4	4	4	4	4	4	4	6	4	6	4	4	4	4	4	4	4	4	4	4	4	4	4	4	2	2	2	2	4	6	4	6	4	4	4	4
277	2	-	2	-	1	-	2	-	2	-	4	-	2	-	1	-	3	-	1	-	1	-	2	-	2	-	2	-	4	-	2	-	2	-	4	-	2	-	6	-	1	-	3	-	1	-	1	3	2	1	4	6	4	6	4	4	2	2	6	6	2	2	2	2	4	6	4	4	4	5	1	3	1	1	3	3	4	7	2	2	1	3	2	2	2	3	4	6	4	4
278	7	-	1	-	3	-	1	-	1	-	3	-	2	-	2	-	2	-	2	-	5	-	1	-	1	-	1	-	1	-	3	-	3	-	1	-	1	-	1	-	1	-	1	-	1	-	1	1	1	1	1	1	3	1	1	3	3	3	1	3	1	1	1	1	2	1	2	3	4	7	2	2	2	2	2	2	5	3	1	1	1	3	7	7	5	7	4	5	4	4
279	1	-	2	-	2	-	2	-	2	-	1	-	1	-	3	-	1	-	3	-	3	-	1	-	2	-	3	-	1	-	1	-	1	-	2	-	1	-	1	-	3	-	3	-	1	-	1	3	1	3	1	1	1	1	3	3	1	1	1	1	1	3	1	1	1	1	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	3	3	3	3	1	3	3	3
280	2	-	2	-	2	-	3	-	1	-	3	-	2	-	1	-	1	-	1	-	3	-	2	-	2	-	2	-	2	-	2	-	3	-	1	-	2	-	2	-	3	-	1	-	1	-	1	1	3	3	2	2	1	3	1	1	3	3	3	3	2	2	2	2	3	3	1	3	2	3	1	1	1	1	1	3	3	3	3	3	3	3	2	2	1	3	3	3	3	3
281	1	-	1	-	2	-	3	-	2	-	3	-	2	-	2	-	2	-	2	-	1	-	3	-	1	-	1	-	1	-	1	-	1	-	3	-	1	-	1	-	1	-	1	-	1	-	1	1	1	1	1	1	1	1	1	3	1	1	1	1	3	1	3	3	1	3	1	1	1	1	2	2	2	2	2	2	2	3	3	3	3	3	1	1	3	3	1	3	1	1
282	6	-	6	-	2	-	4	-	6	-	4	-	4	-	7	-	1	-	1	-	6	-	6	-	2	-	2	-	4	-	6	-	2	-	6	-	4	-	4	-	4	-	4	-	4	-	4	4	4	4	4	4	4	4	6	6	4	6	4	4	2	2	6	6	6	6	6	6	4	6	1	1	7	7	6	7	4	6	6	6	6	6	6	6	4	6	4	4	4	4
283	1	-	3	-	3	-	3	-	3	-	3	-	1	-	1	-	1	-	1	-	3	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	3	1	1	1	1	1	1	3	3	1	3	1	3	1	3	3	1	1	3	1	1
284	2	-	2	-	2	-	2	-	2	-	3	-	1	-	1	-	3	-	3	-	2	-	3	-	1	-	1	-	3	-	3	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	2	2	2	2	3	3	3	3	1	1	3	3	2	3	2	2	2	2	1	3	1	1	1	1	2	3	2	2	2	2	2	2	2	2	2	2	2	2
285	6	-	6	-	6	-	7	-	7	-	6	-	6	-	6	-	6	-	6	-	6	-	3	-	3	-	3	-	1	-	3	-	3	-	2	-	2	-	2	-	2	-	3	-	3	-	2	3	2	2	2	2	2	2	2	2	1	3	3	1	3	3	3	3	2	3	2	2	4	6	6	6	6	6	6	6	4	6	6	7	6	6	6	6	4	6	4	4	4	4
286	3	-	2	-	1	-	3	-	3	-	3	-	2	-	2	-	2	-	2	-	2	-	3	-	3	-	2	-	3	-	1	-	3	-	3	-	3	-	1	-	3	-	1	-	1	-	1	1	3	3	2	3	3	3	3	3	3	3	1	3	3	3	3	3	2	3	3	3	3	3	2	2	2	2	2	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3
287	3	-	1	-	3	-	3	-	2	-	1	-	1	-	1	-	1	-	3	-	2	-	1	-	1	-	1	-	3	-	1	-	3	-	2	-	1	-	1	-	3	-	2	-	3	-	2	3	1	3	1	1	3	1	3	3	3	3	3	3	1	1	1	1	2	3	3	3	1	3	1	3	1	1	1	1	1	1	3	3	1	3	3	3	3	3	1	3	1	1
288	2	-	3	-	1	-	3	-	2	-	3	-	3	-	2	-	1	-	1	-	7	-	3	-	1	-	3	-	3	-	1	-	1	-	2	-	1	-	1	-	3	-	2	-	3	-	2	3	1	3	3	1	2	3	2	2	1	1	2	3	2	3	3	3	2	3	2	2	4	7	3	1	1	3	2	3	7	3	1	3	2	1	3	3	4	3	4	7	4	4
289	1	-	3	-	2	-	3	-	3	-	1	-	1	-	1	-	3	-	2	-	1	-	2	-	2	-	3	-	3	-	1	-	1	-	3	-	3	-	2	-	1	-	3	-	2	-	1	3	1	1	1	3	1	1	1	3	2	1	3	3	2	3	2	2	3	3	3	3	1	3	1	3	1	1	1	1	7	1	3	3	7	3	4	3	7	7	5	7	5	5
290	1	-	1	-	1	-	1	-	3	-	1	-	3	-	1	-	3	-	1	-	3	-	1	-	3	-	1	-	1	-	1	-	1	-	2	-	1	-	3	-	1	-	3	-	2	-	3	3	1	3	3	3	2	3	2	2	1	1	1	1	1	3	3	1	3	3	2	3	1	3	1	3	1	1	3	3	1	3	1	3	2	1	3	1	1	3	1	1	1	1
291	1	-	1	-	3	-	3	-	3	-	3	-	1	-	1	-	3	-	3	-	3	-	1	-	1	-	1	-	1	-	1	-	1	-	2	-	2	-	2	-	2	-	3	-	1	-	3	3	3	3	2	2	3	3	3	3	1	1	1	1	1	1	1	1	3	1	1	3	2	3	1	3	1	1	1	1	3	3	3	3	3	3	3	1	2	3	2	3	2	2
292	1	-	1	-	3	-	1	-	3	-	3	-	2	-	2	-	3	-	1	-	2	-	2	-	1	-	3	-	2	-	2	-	2	-	2	-	1	-	3	-	3	-	2	-	2	-	2	2	2	3	3	3	2	3	2	2	2	2	2	2	2	3	2	2	2	2	2	2	1	2	2	3	2	2	2	2	3	3	1	3	1	3	1	1	3	1	1	3	1	1
293	1	-	3	-	2	-	2	-	2	-	3	-	1	-	3	-	1	-	1	-	4	-	2	-	2	-	2	-	2	-	2	-	2	-	7	-	1	-	3	-	3	-	2	-	2	-	2	2	3	3	3	3	2	3	7	7	2	2	2	2	2	2	2	2	2	2	7	7	5	7	1	1	1	3	1	1	3	3	2	2	2	2	2	3	2	2	1	3	5	5
294	7	-	7	-	1	-	3	-	2	-	1	-	1	-	1	-	2	-	3	-	4	-	2	-	2	-	2	-	1	-	6	-	1	-	4	-	6	-	6	-	4	-	3	-	3	-	2	3	4	6	6	6	4	6	4	4	7	7	6	7	2	2	6	2	4	6	4	4	6	4	1	3	1	1	1	1	4	1	2	3	1	3	7	7	4	7	4	4	6	6
