Iteration	Posterior	Likelihood	Prior	clock_bg	extirpation_rate[1]	extirpation_rate[2]	extirpation_rate[3]	dispersal_rate[1][1]	dispersal_rate[1][2]	dispersal_rate[2][1]	dispersal_rate[2][2]	dispersal_rate[3][1]	dispersal_rate[3][2]	allopatry_prob	sympatry_prob
791	-1606.04	-44.119	-1561.92	0.63286	0.095997	0.0466632	0.137321	0.0344535	0.000482796	0.00805737	0.00764158	0.0238709	0.0399855	0.0683717	0.931628
792	-1607.59	-44.3007	-1563.29	0.675211	0.0894636	0.0466632	0.212385	0.0355307	0.000591007	0.00805737	0.00993871	0.0238709	0.0380209	0.116992	0.883008
793	-1606.77	-44.5809	-1562.19	0.532888	0.0894636	0.0547612	0.212385	0.0355307	0.000591007	0.00805737	0.0081151	0.0251299	0.0463626	0.175857	0.824143
794	-1606.75	-46.6325	-1560.12	0.389649	0.108159	0.0547612	0.124584	0.0355307	0.000591007	0.00805737	0.00896185	0.0251299	0.0411313	0.225892	0.774108
795	-1607.49	-47.9413	-1559.55	0.336485	0.108159	0.0421212	0.132217	0.0355307	0.000522554	0.00773139	0.0138272	0.0221627	0.0411313	0.225892	0.774108
796	-1607.34	-47.8646	-1559.48	0.41211	0.0743735	0.040671	0.0714944	0.0436544	0.000498509	0.00773139	0.0138272	0.0221627	0.0550454	0.178616	0.821384
797	-1606.59	-46.9621	-1559.63	0.392762	0.0743735	0.0428324	0.108256	0.0397217	0.000498509	0.00773139	0.0177476	0.0167935	0.068397	0.130576	0.869424
798	-1606.79	-46.7012	-1560.09	0.45046	0.0602585	0.0428324	0.108256	0.0502283	0.000498509	0.00773139	0.0176243	0.0215815	0.0479058	0.159432	0.840568
799	-1606.85	-47.0301	-1559.82	0.391739	0.0866268	0.0409512	0.108256	0.0502283	0.000498509	0.00598793	0.0120309	0.0311693	0.0479058	0.181662	0.818338
800	-1606.39	-47.0532	-1559.34	0.365051	0.0744963	0.0528954	0.108256	0.0502283	0.0006935	0.00730765	0.00845024	0.0334497	0.0479058	0.107285	0.892715
801	-1608.15	-48.528	-1559.62	0.365051	0.152078	0.0365191	0.0752109	0.039321	0.000532525	0.00730765	0.00813123	0.0334497	0.0592525	0.107285	0.892715
802	-1607.77	-47.4703	-1560.29	0.449009	0.152078	0.0365191	0.0752109	0.0450577	0.000494699	0.0127572	0.0101442	0.0334497	0.0524043	0.0651576	0.934842
803	-1607.71	-46.752	-1560.96	0.449009	0.141886	0.0365191	0.115887	0.0450577	0.000664714	0.0132307	0.0127325	0.0334497	0.067221	0.0970867	0.902913
804	-1608.49	-44.0556	-1564.44	0.716356	0.232983	0.0573959	0.115887	0.0396776	0.00068592	0.0132307	0.0080931	0.0334497	0.0452842	0.0970867	0.902913
805	-1607.38	-44.2204	-1563.16	0.607148	0.16209	0.08463	0.115887	0.0377847	0.00068592	0.0132307	0.0140583	0.0419396	0.0576153	0.0970867	0.902913
806	-1609.98	-43.5248	-1566.46	0.882291	0.16209	0.133388	0.115887	0.0377847	0.00192309	0.0180118	0.0144782	0.0419396	0.0576153	0.0970867	0.902913
807	-1608.97	-44.0534	-1564.92	0.735621	0.16209	0.133388	0.106136	0.0419446	0.00185464	0.0133312	0.0192595	0.0419396	0.058752	0.090486	0.909514
808	-1608.46	-43.3558	-1565.11	0.76596	0.144137	0.133388	0.119035	0.0379442	0.00185464	0.0133312	0.0192595	0.0310096	0.0672906	0.090486	0.909514
809	-1608.88	-45.6795	-1563.2	0.482975	0.162736	0.133388	0.119035	0.0379442	0.00292944	0.0133312	0.0203515	0.0239979	0.140118	0.102846	0.897154
810	-1612.37	-45.8031	-1566.57	0.707736	0.162736	0.133388	0.119035	0.0379442	0.00292944	0.0146557	0.0270289	0.0610332	0.207164	0.102846	0.897154
811	-1612.3	-45.1544	-1567.15	0.79174	0.162736	0.133388	0.119035	0.0379442	0.00226076	0.0159822	0.0221903	0.0393581	0.207164	0.102846	0.897154
812	-1612.8	-46.784	-1566.02	0.79174	0.107529	0.111678	0.0890659	0.044128	0.00338279	0.0162191	0.0171335	0.0393581	0.198299	0.102846	0.897154
813	-1614.44	-48.5195	-1565.92	0.75527	0.104961	0.0974409	0.0890659	0.0836168	0.00435238	0.0162191	0.0119356	0.0393581	0.198299	0.123665	0.876335
814	-1612.54	-47.0602	-1565.48	0.75527	0.104961	0.129289	0.0661187	0.0544717	0.00523921	0.0180247	0.0156726	0.0326484	0.233241	0.0350791	0.964921
815	-1610.25	-48.6434	-1561.61	0.440271	0.104961	0.129289	0.0653162	0.0588586	0.00849213	0.0120211	0.0156726	0.0263602	0.166627	0.0350791	0.964921
816	-1610.26	-47.7887	-1562.47	0.618111	0.0940743	0.105148	0.0653162	0.0821154	0.00681927	0.0120211	0.0153741	0.0263602	0.180708	0.00542215	0.994578
817	-1607.99	-47.8304	-1560.16	0.375098	0.0940743	0.105641	0.105694	0.0434483	0.00681927	0.00962954	0.0153741	0.0263602	0.19232	0.00542215	0.994578
818	-1608.66	-48.6697	-1559.99	0.333691	0.05991	0.177882	0.105694	0.0434483	0.00844056	0.0151526	0.0153741	0.0400979	0.158239	0.00542215	0.994578
819	-1606.76	-47.7807	-1558.98	0.332724	0.05991	0.127161	0.105694	0.0377002	0.00844056	0.0151526	0.00835616	0.0327432	0.128709	0.00542215	0.994578
820	-1606.89	-45.4859	-1561.4	0.493754	0.0714331	0.127161	0.158058	0.0533917	0.0173201	0.0151526	0.0101853	0.0371577	0.11546	0.00542215	0.994578
821	-1607.55	-45.4961	-1562.05	0.530553	0.0807161	0.127161	0.158058	0.066929	0.0227699	0.0151526	0.0100977	0.0371577	0.11546	0.00542215	0.994578
822	-1608.53	-46.1741	-1562.36	0.526149	0.0807161	0.134348	0.158058	0.0832717	0.0227699	0.0151526	0.0100977	0.0483487	0.11546	0.00542215	0.994578
823	-1611.06	-48.7434	-1562.32	0.393165	0.0883837	0.148427	0.102774	0.0720099	0.0263944	0.0151526	0.00877515	0.0483487	0.179017	0.0494539	0.950546
824	-1614.2	-53.8068	-1560.4	0.246377	0.0593984	0.148427	0.0836595	0.077019	0.0150319	0.010605	0.0223907	0.0483487	0.179017	0.0494539	0.950546
825	-1615.19	-54.1773	-1561.01	0.237705	0.0794406	0.182699	0.0862997	0.0499887	0.0104478	0.010605	0.0257985	0.0483487	0.227416	0.0427666	0.957233
826	-1610.49	-47.5953	-1562.89	0.505309	0.0794406	0.130579	0.0862997	0.0500771	0.00927785	0.0163726	0.0190913	0.0230316	0.227416	0.0427666	0.957233
827	-1611.97	-51.0778	-1560.89	0.322238	0.0794406	0.167942	0.0723672	0.0500771	0.00930411	0.0249486	0.013139	0.0230316	0.184125	0.0427666	0.957233
828	-1613.08	-52.0722	-1561.01	0.307494	0.124734	0.121817	0.0723672	0.0500771	0.00930411	0.0238963	0.0168544	0.0175465	0.18269	0.0835966	0.916403
829	-1612.67	-52.172	-1560.5	0.308717	0.10738	0.122546	0.0723672	0.0500771	0.00998198	0.0283309	0.0244357	0.0169462	0.135306	0.0835966	0.916403
830	-1609.73	-49.1546	-1560.58	0.425996	0.0743781	0.112839	0.0723672	0.0500771	0.00998198	0.0211145	0.027064	0.0187716	0.135306	0.0218981	0.978102
831	-1609.33	-49.7978	-1559.53	0.402963	0.0743781	0.109262	0.0723672	0.0500771	0.00837721	0.0193453	0.027064	0.0173592	0.0617042	0.0218981	0.978102
832	-1611.64	-49.4546	-1562.18	0.601736	0.0576062	0.118982	0.0723672	0.0770398	0.0103099	0.0193453	0.0373041	0.0224996	0.090869	0.0218981	0.978102
833	-1613.15	-52.0593	-1561.09	0.454399	0.0352981	0.118982	0.0723672	0.0770398	0.0103099	0.0193453	0.0460756	0.0224996	0.102476	0.0505928	0.949407
834	-1613.81	-52.7385	-1561.07	0.397956	0.0548612	0.118982	0.0723672	0.0359361	0.01653	0.0193453	0.0460756	0.0362153	0.102476	0.179609	0.820391
835	-1612.02	-50.7735	-1561.24	0.339788	0.0811184	0.123179	0.0983517	0.0230235	0.0168108	0.0193453	0.0460756	0.0323924	0.137769	0.179609	0.820391
836	-1614.03	-48.071	-1565.96	0.810102	0.0811184	0.123179	0.0983517	0.0229288	0.00961334	0.0193453	0.0460756	0.0323924	0.137769	0.228218	0.771782
837	-1611.67	-49.7327	-1561.93	0.457621	0.0811184	0.0848584	0.0983517	0.0312141	0.0127064	0.0246519	0.043218	0.0323924	0.142986	0.105252	0.894748
838	-1611.37	-51.0386	-1560.33	0.308396	0.117287	0.0848584	0.0997885	0.0312141	0.0127064	0.0246519	0.0374422	0.0309076	0.101323	0.105252	0.894748
839	-1609.3	-46.4569	-1562.85	0.425149	0.0942745	0.139271	0.150364	0.0312141	0.0205122	0.0152319	0.0374422	0.0298808	0.157231	0.105252	0.894748
840	-1611.67	-50.9429	-1560.72	0.261846	0.0942745	0.13849	0.150364	0.0312141	0.0205122	0.0243966	0.033731	0.0298808	0.103377	0.105252	0.894748
841	-1611.39	-48.5825	-1562.81	0.404254	0.0942745	0.106792	0.150364	0.0395994	0.046266	0.0243966	0.0232716	0.0487991	0.158614	0.105252	0.894748
842	-1612.35	-49.4862	-1562.86	0.319784	0.107928	0.0650479	0.237377	0.0261306	0.046266	0.036668	0.0213244	0.0487991	0.158614	0.246046	0.753954
843	-1613.1	-47.363	-1565.74	0.388254	0.0918201	0.0650479	0.480173	0.0255176	0.0394758	0.036668	0.0213244	0.0487991	0.158614	0.246046	0.753954
844	-1611.75	-48.8765	-1562.88	0.295706	0.0918201	0.0632634	0.338004	0.0403673	0.0413305	0.0305144	0.032471	0.0316367	0.104398	0.246046	0.753954
845	-1610.7	-46.1936	-1564.51	0.507973	0.113508	0.0632634	0.338004	0.0403673	0.0413305	0.0305144	0.0464261	0.0329952	0.0876739	0.0486771	0.951323
846	-1611.29	-45.9254	-1565.36	0.59435	0.139131	0.0632634	0.306129	0.0778399	0.0413305	0.0160116	0.0464261	0.0253856	0.0850016	0.0415318	0.958468
847	-1611.03	-46.4417	-1564.59	0.532614	0.155987	0.0610068	0.233843	0.0515968	0.0672987	0.0160116	0.0386425	0.043294	0.0850016	0.0833289	0.916671
848	-1611.57	-47.9466	-1563.63	0.486418	0.0923378	0.0610068	0.233843	0.0515968	0.0814127	0.0160116	0.0213552	0.0600082	0.0850016	0.0833289	0.916671
849	-1611.12	-47.5973	-1563.52	0.399841	0.121113	0.0610068	0.276445	0.0553712	0.0814127	0.0160116	0.0213552	0.0632902	0.0922776	0.0672087	0.932791
850	-1613.3	-49.4457	-1563.86	0.317874	0.17411	0.0461965	0.266716	0.0553712	0.0814127	0.0197431	0.0213552	0.0824358	0.156617	0.0672087	0.932791
851	-1612.51	-48.3366	-1564.17	0.375512	0.131436	0.0461965	0.321367	0.0541157	0.0733073	0.0198455	0.0314445	0.0432869	0.156617	0.0672087	0.932791
852	-1610.84	-47.1527	-1563.69	0.502688	0.131436	0.046366	0.243341	0.0432946	0.0733073	0.0198455	0.0229843	0.0579507	0.0709197	0.0575637	0.942436
853	-1609.73	-46.3677	-1563.37	0.52505	0.105231	0.0644602	0.243341	0.0264726	0.0733073	0.0155418	0.0229843	0.0506025	0.0530211	0.0575637	0.942436
854	-1609.93	-44.7169	-1565.21	0.633473	0.16857	0.103865	0.243341	0.0264726	0.0682877	0.0173876	0.0225871	0.0235903	0.0571573	0.0575637	0.942436
855	-1609.15	-44.0973	-1565.05	0.673898	0.16857	0.0801951	0.243341	0.0264726	0.049589	0.0173876	0.0202642	0.0235903	0.0571573	0.0446944	0.955306
856	-1609.91	-44.1604	-1565.75	0.624832	0.178534	0.11253	0.273828	0.0264726	0.049589	0.0279365	0.0202642	0.0327747	0.0835877	0.0446944	0.955306
857	-1610.86	-45.1237	-1565.73	0.56161	0.269403	0.11253	0.247204	0.02917	0.0544562	0.0279365	0.0167092	0.0337116	0.0761173	0.0446944	0.955306
858	-1615.21	-53.2164	-1562	0.275039	0.269403	0.0733605	0.247204	0.02917	0.0570597	0.0387147	0.0157023	0.0215651	0.0616139	0.022201	0.977799
859	-1610.66	-46.8552	-1563.8	0.487839	0.269403	0.0369117	0.247204	0.02917	0.0570597	0.0235221	0.011669	0.026941	0.0799918	0.022201	0.977799
860	-1614.33	-47.0499	-1567.28	0.561343	0.269403	0.0385588	0.375003	0.0313363	0.0570597	0.0587672	0.011669	0.026941	0.10732	0.122248	0.877752
861	-1614.32	-46.6044	-1567.71	0.496883	0.304791	0.0600128	0.446852	0.0313363	0.0570597	0.0587672	0.0154206	0.026941	0.10732	0.0702405	0.92976
862	-1614.72	-45.8797	-1568.84	0.576839	0.289354	0.0585096	0.467683	0.0190964	0.0716128	0.0587672	0.0154206	0.0404665	0.120656	0.0702405	0.92976
863	-1614.13	-47.4945	-1566.63	0.358661	0.289354	0.0733906	0.467683	0.0181436	0.0716128	0.0422556	0.0154206	0.0404665	0.120656	0.0702405	0.92976
864	-1614.83	-47.5957	-1567.24	0.374865	0.289354	0.0707725	0.467683	0.0181436	0.0873386	0.0495735	0.0126078	0.0404665	0.119663	0.130301	0.869699
865	-1615.12	-47.0933	-1568.03	0.581597	0.289354	0.0759666	0.280212	0.0132447	0.0873386	0.0668381	0.0126078	0.0404665	0.161964	0.130301	0.869699
866	-1613.28	-47.9092	-1565.37	0.35265	0.289354	0.0759666	0.280212	0.0132933	0.0783028	0.0310896	0.0139525	0.0468969	0.161964	0.130301	0.869699
867	-1613.32	-46.839	-1566.48	0.498437	0.289354	0.0744183	0.280212	0.0100858	0.0907738	0.05761	0.00827756	0.0306065	0.115183	0.130301	0.869699
868	-1613.62	-45.9991	-1567.62	0.597979	0.289354	0.0584037	0.303634	0.0144287	0.0907738	0.0400584	0.00827756	0.0453989	0.0979478	0.229592	0.770408
869	-1611.63	-46.8046	-1564.82	0.426891	0.214388	0.0569837	0.303634	0.0144287	0.0640609	0.0400584	0.0211524	0.0485389	0.0979478	0.132054	0.867946
870	-1611.53	-46.704	-1564.82	0.461705	0.194086	0.0569837	0.303634	0.0169546	0.062086	0.0442485	0.0194323	0.0314127	0.0979478	0.132054	0.867946
871	-1612.03	-47.1634	-1564.86	0.442243	0.179197	0.0796961	0.333951	0.0169546	0.0719367	0.0442485	0.0194323	0.0314127	0.0733295	0.132054	0.867946
872	-1610.94	-46.491	-1564.45	0.425341	0.179197	0.0822	0.302813	0.0196698	0.0719367	0.0333079	0.0194323	0.0314127	0.095049	0.105793	0.894207
873	-1611.75	-46.0939	-1565.66	0.576514	0.147646	0.0664464	0.302813	0.0324174	0.0719367	0.0333079	0.0237733	0.0314127	0.095049	0.105793	0.894207
874	-1611.81	-47.4575	-1564.35	0.399533	0.160164	0.0739623	0.302813	0.0319119	0.0954425	0.0333079	0.025989	0.050041	0.095049	0.0718474	0.928153
875	-1615.21	-46.6502	-1568.56	0.611588	0.233592	0.0841899	0.302813	0.0319119	0.142381	0.0250002	0.040457	0.050041	0.145217	0.117925	0.882075
876	-1613.42	-49.2015	-1564.22	0.300813	0.183197	0.0841899	0.302813	0.0319119	0.142381	0.0211639	0.0364553	0.050041	0.145217	0.0289563	0.971044
877	-1613.6	-47.9092	-1565.69	0.403715	0.183197	0.105947	0.244395	0.0233075	0.0968629	0.0211639	0.0364553	0.0614296	0.226335	0.0704763	0.929524
878	-1613.43	-48.1463	-1565.29	0.356466	0.300587	0.105947	0.244395	0.0377132	0.0821697	0.013435	0.0246299	0.0465507	0.150762	0.0704763	0.929524
879	-1612.82	-47.5839	-1565.24	0.359769	0.300587	0.0635859	0.322077	0.0377132	0.0709458	0.013435	0.0161588	0.0390215	0.150762	0.0499947	0.950005
880	-1616.17	-47.7119	-1568.46	0.46423	0.300587	0.0635859	0.322077	0.0377132	0.170393	0.013435	0.0346099	0.1383	0.150762	0.0499947	0.950005
881	-1616.32	-48.5161	-1567.8	0.496888	0.20245	0.0635859	0.322077	0.0377132	0.170393	0.013435	0.0346099	0.118079	0.17105	0.0499947	0.950005
882	-1615.05	-47.9187	-1567.13	0.422988	0.304108	0.0719584	0.265802	0.0331681	0.135775	0.013435	0.0242617	0.120733	0.17105	0.0499947	0.950005
883	-1621.1	-54.3262	-1566.78	0.299624	0.548495	0.0628419	0.161899	0.0332955	0.135775	0.00934607	0.0228736	0.120733	0.145503	0.0383653	0.961635
884	-1620.15	-52.657	-1567.49	0.30143	0.548495	0.0522688	0.226199	0.0332955	0.137504	0.00934607	0.0368247	0.120733	0.145503	0.0383653	0.961635
885	-1614.68	-46.8677	-1567.82	0.528133	0.351797	0.0522688	0.266335	0.0313078	0.123762	0.0120932	0.0328976	0.120733	0.124992	0.0383653	0.961635
886	-1619.12	-48.1928	-1570.92	0.826613	0.351797	0.0522688	0.177683	0.0204479	0.123762	0.0178776	0.0337833	0.16828	0.124992	0.134982	0.865018
887	-1616.37	-48.8783	-1567.49	0.553841	0.351797	0.0415349	0.177683	0.0318724	0.123762	0.0238892	0.0298843	0.16828	0.0938465	0.0534512	0.946549
888	-1614.24	-49.9915	-1564.25	0.469279	0.21353	0.0415349	0.210747	0.0242874	0.118969	0.0238892	0.0298843	0.16828	0.0605076	0.00852721	0.991473
889	-1616.77	-52.4469	-1564.32	0.335119	0.235317	0.051113	0.26289	0.0242874	0.118969	0.0238892	0.0405971	0.215835	0.0605076	0.00852721	0.991473
890	-1615.12	-48.3895	-1566.73	0.490956	0.293652	0.051113	0.26289	0.0242874	0.118969	0.0238892	0.0405971	0.135622	0.0567309	0.0837599	0.91624
891	-1614.55	-47.3191	-1567.23	0.550239	0.293652	0.051113	0.26289	0.0206612	0.0868698	0.0172503	0.0405971	0.135622	0.0567309	0.183292	0.816708
892	-1618.18	-47.9367	-1570.24	0.807914	0.177749	0.100611	0.342377	0.0206612	0.109793	0.0142469	0.0353017	0.135622	0.0514069	0.354231	0.645769
893	-1616.39	-49.6909	-1566.7	0.449278	0.312821	0.100611	0.210819	0.0293278	0.109793	0.0188851	0.0353017	0.165425	0.0514069	0.110066	0.889934
894	-1616.89	-49.7449	-1567.15	0.483291	0.35308	0.0778138	0.19067	0.0262304	0.0859052	0.0160146	0.0353017	0.165425	0.0514069	0.36888	0.63112
895	-1616.79	-48.7452	-1568.04	0.583889	0.35308	0.0346384	0.19067	0.0319149	0.0859052	0.0160146	0.0353017	0.19345	0.0514069	0.345342	0.654658
896	-1617.18	-50.5641	-1566.62	0.488797	0.314173	0.0346384	0.19067	0.024218	0.0859052	0.0160146	0.046879	0.19345	0.0393532	0.345342	0.654658
897	-1617.39	-49.1014	-1568.29	0.690581	0.314173	0.0158593	0.19067	0.024218	0.0961715	0.0127376	0.046879	0.166466	0.0393532	0.438114	0.561886
898	-1618.73	-46.4679	-1572.27	0.771213	0.516296	0.0158593	0.35803	0.0336569	0.0675243	0.0200866	0.046879	0.122173	0.0427624	0.438114	0.561886
899	-1616.37	-45.9824	-1570.39	0.846628	0.326198	0.0158593	0.35803	0.0336569	0.0363344	0.0150598	0.046879	0.0838818	0.0445338	0.438114	0.561886
900	-1613.56	-47.475	-1566.08	0.541917	0.198074	0.0158593	0.35803	0.0336569	0.0575073	0.00919473	0.0335768	0.0838818	0.0445338	0.438114	0.561886
901	-1616.06	-49.6155	-1566.45	0.675954	0.144495	0.0158593	0.274392	0.0423747	0.0575073	0.00589101	0.038474	0.122304	0.0445338	0.287529	0.712471
902	-1615.02	-48.8984	-1566.12	0.618192	0.144495	0.0231307	0.274392	0.0333236	0.0785463	0.00589101	0.0398026	0.10837	0.0627361	0.287529	0.712471
903	-1613	-48.9421	-1564.06	0.429963	0.144495	0.0231307	0.274392	0.0178725	0.0779172	0.00589101	0.038016	0.10837	0.0627361	0.287529	0.712471
904	-1612.95	-51.3465	-1561.6	0.315452	0.144495	0.0231307	0.169224	0.0178906	0.0489981	0.00671571	0.038016	0.10837	0.0622358	0.313854	0.686146
905	-1616.04	-52.7651	-1563.28	0.524605	0.091259	0.0191638	0.169224	0.0314892	0.0489981	0.00671571	0.0365446	0.1119	0.0622358	0.313854	0.686146
906	-1613.68	-52.1062	-1561.57	0.309903	0.111831	0.019095	0.191246	0.0473427	0.0319008	0.00671571	0.0365446	0.108426	0.0622358	0.421895	0.578105
907	-1613.33	-51.217	-1562.11	0.299831	0.162817	0.0199088	0.191246	0.039098	0.0199216	0.00988848	0.0365446	0.108426	0.0916205	0.421895	0.578105
908	-1611.97	-47.9099	-1564.06	0.47386	0.162817	0.0199088	0.267701	0.0448661	0.0199216	0.0127604	0.0242199	0.0701793	0.0791278	0.394509	0.605491
909	-1611.46	-46.5534	-1564.9	0.537552	0.162817	0.0199088	0.337444	0.0482326	0.0140782	0.00912552	0.0242199	0.0562219	0.0501657	0.394509	0.605491
910	-1611.92	-46.8973	-1565.03	0.531196	0.162817	0.0199088	0.337444	0.0475699	0.0233252	0.0109408	0.0173622	0.0440824	0.0771887	0.394509	0.605491
911	-1612.45	-47.8624	-1564.59	0.409451	0.242028	0.0321942	0.337444	0.0471349	0.0283754	0.0109408	0.0173622	0.0263612	0.0771887	0.394509	0.605491
912	-1612.4	-46.7882	-1565.62	0.499852	0.242028	0.0292759	0.339242	0.0471349	0.0416162	0.0109408	0.0173622	0.0352465	0.0681896	0.394509	0.605491
913	-1612.59	-45.6467	-1566.94	0.544665	0.269743	0.0766822	0.334072	0.0471349	0.0416162	0.00686082	0.0138176	0.0609404	0.0681896	0.394509	0.605491
914	-1612.82	-45.7926	-1567.03	0.58848	0.181101	0.0766822	0.334072	0.0600557	0.0550039	0.00686082	0.0171829	0.0609404	0.103541	0.252687	0.747313
915	-1613.35	-46.3183	-1567.03	0.429598	0.186798	0.16191	0.389685	0.0600557	0.0864095	0.00686082	0.010452	0.0574328	0.0945818	0.252687	0.747313
916	-1613.42	-45.5303	-1567.89	0.499642	0.12507	0.209612	0.430866	0.0489425	0.0864095	0.00686082	0.010452	0.0574328	0.0945818	0.252687	0.747313
917	-1614.14	-47.404	-1566.73	0.275815	0.083743	0.209612	0.430866	0.0489425	0.0778007	0.00968341	0.010452	0.0574328	0.249868	0.252687	0.747313
918	-1616.28	-49.8206	-1566.46	0.200525	0.10084	0.197564	0.546703	0.0538378	0.0778007	0.00968341	0.0174739	0.0574328	0.229859	0.0550075	0.944993
919	-1613.29	-47.3305	-1565.96	0.241522	0.0620029	0.15298	0.546703	0.0361912	0.0774201	0.00782425	0.0174739	0.0574328	0.229859	0.0716898	0.92831
920	-1611.83	-46.0887	-1565.74	0.361275	0.0989867	0.1186	0.417164	0.0248114	0.0716175	0.00906849	0.0174739	0.0579977	0.229859	0.0716898	0.92831
921	-1611.52	-46.5964	-1564.92	0.361275	0.0989867	0.144067	0.312755	0.0248114	0.103718	0.0135963	0.0174739	0.0639064	0.184642	0.0716898	0.92831
922	-1612.23	-46.0779	-1566.15	0.461162	0.109485	0.144067	0.312755	0.0248114	0.103718	0.0135963	0.0174739	0.0639064	0.184642	0.0952095	0.90479
923	-1609.88	-44.1458	-1565.73	0.507208	0.115909	0.203827	0.312755	0.0261931	0.076074	0.0137439	0.0236364	0.0446614	0.184642	0.00871951	0.99128
924	-1609.85	-43.4401	-1566.41	0.611858	0.142005	0.203827	0.312755	0.0203601	0.0811556	0.0171764	0.032107	0.0290186	0.125863	0.00871951	0.99128
925	-1609.21	-44.1833	-1565.02	0.484016	0.0942349	0.203827	0.359318	0.0203601	0.0811556	0.0171764	0.0238661	0.0276831	0.125863	0.00871951	0.99128
926	-1609.05	-44.3473	-1564.71	0.617235	0.0878424	0.169214	0.237404	0.0203601	0.0745886	0.0218118	0.0238661	0.0276831	0.125863	0.00871951	0.99128
927	-1608.9	-44.9369	-1563.96	0.48072	0.0878424	0.18018	0.25073	0.0112804	0.0773099	0.0186566	0.0238661	0.0415452	0.15959	0.00871951	0.99128
928	-1609.75	-44.1307	-1565.62	0.62555	0.112222	0.177009	0.251846	0.0112804	0.0773099	0.0168595	0.0224765	0.0387614	0.163927	0.00871951	0.99128
929	-1609.28	-46.6568	-1562.62	0.385998	0.0879813	0.177009	0.251846	0.0112804	0.0773099	0.0250944	0.0224765	0.0443736	0.114159	0.00871951	0.99128
930	-1610.28	-45.7137	-1564.57	0.447682	0.137482	0.177009	0.268196	0.0154746	0.0773099	0.0250944	0.035713	0.0341182	0.113524	0.0297226	0.970277
931	-1612.97	-46.2344	-1566.74	0.472024	0.137482	0.177009	0.324089	0.0204901	0.116929	0.0343815	0.0752516	0.0341182	0.158053	0.0291294	0.970871
932	-1614.22	-44.8287	-1569.39	0.455145	0.137482	0.259964	0.516341	0.0288043	0.10879	0.0271746	0.0752516	0.0341182	0.182621	0.0234054	0.976595
933	-1611.91	-43.5308	-1568.38	0.580419	0.137482	0.259964	0.370584	0.021746	0.0631722	0.0271746	0.0474444	0.0341182	0.182621	0.0234054	0.976595
934	-1614.8	-44.2924	-1570.5	0.59569	0.137482	0.259964	0.40579	0.0154531	0.0631722	0.0318231	0.0925452	0.0389642	0.296059	0.0234054	0.976595
935	-1613.39	-44.4304	-1568.96	0.49264	0.120147	0.259964	0.40579	0.0179289	0.0564725	0.0318231	0.0623737	0.0389642	0.296059	0.0234054	0.976595
936	-1612.99	-43.9354	-1569.06	0.502188	0.120147	0.259964	0.40579	0.0179289	0.039461	0.0167577	0.0805034	0.0497803	0.300066	0.0234054	0.976595
937	-1612.86	-44.9538	-1567.91	0.511634	0.148982	0.259964	0.257083	0.0227094	0.029123	0.0167577	0.0801018	0.0497803	0.300066	0.0241204	0.97588
938	-1613.85	-44.7156	-1569.14	0.55564	0.130794	0.312961	0.257932	0.0396874	0.029123	0.0233376	0.0613578	0.0497803	0.300066	0.0534977	0.946502
939	-1616.68	-45.9244	-1570.75	0.495768	0.196395	0.431172	0.257932	0.0494222	0.0468469	0.0348539	0.0613578	0.0497803	0.300066	0.0520421	0.947958
940	-1616.99	-45.5043	-1571.48	0.79222	0.196395	0.247635	0.194392	0.0494222	0.0534629	0.0348539	0.0488869	0.0394334	0.339745	0.0520421	0.947958
941	-1615.97	-46.9079	-1569.07	0.42471	0.196395	0.247635	0.27305	0.104928	0.0534629	0.0327598	0.0426551	0.0394334	0.339745	0.0520421	0.947958
942	-1617.21	-45.849	-1571.36	0.480238	0.218545	0.376928	0.268623	0.114099	0.0534629	0.0327598	0.0240989	0.0394334	0.339745	0.114189	0.885811
943	-1616.41	-46.6791	-1569.73	0.457731	0.218545	0.288256	0.268623	0.172545	0.0617807	0.0478903	0.0209053	0.032328	0.268123	0.0378145	0.962186
944	-1616.93	-44.4135	-1572.52	0.579865	0.205334	0.288256	0.5228	0.114538	0.0617807	0.0321384	0.0161763	0.0259066	0.268123	0.0378145	0.962186
945	-1615.22	-43.8534	-1571.37	0.557553	0.208936	0.288256	0.5228	0.0843039	0.0523711	0.0377814	0.0197421	0.0365927	0.191709	0.0378145	0.962186
946	-1614.71	-44.8789	-1569.83	0.610381	0.166038	0.353644	0.379749	0.064092	0.0523711	0.0434873	0.0197421	0.038106	0.118892	0.0378145	0.962186
947	-1615.39	-44.028	-1571.36	0.781457	0.203933	0.353644	0.323211	0.0526462	0.0465503	0.0434873	0.0222396	0.0342506	0.118892	0.0561333	0.943867
948	-1615.22	-44.1894	-1571.04	0.670579	0.246872	0.323415	0.36497	0.0572756	0.0312393	0.0434873	0.0177837	0.0342506	0.118892	0.134604	0.865396
949	-1616.87	-46.4399	-1570.43	0.658783	0.264963	0.323415	0.243366	0.0718238	0.0333319	0.0404081	0.0234099	0.0342506	0.118892	0.379203	0.620797
950	-1618.8	-44.5813	-1574.22	0.889343	0.264963	0.323415	0.373872	0.0979481	0.0534515	0.0253092	0.0218136	0.02293	0.118892	0.379203	0.620797
951	-1617.46	-45.5558	-1571.9	0.675878	0.264963	0.323415	0.373872	0.0730109	0.0330235	0.0392646	0.0222007	0.0193567	0.133212	0.425007	0.574993
