Iteration	Posterior	Likelihood	Prior	alpha_morpho	br_len_lambda	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	dir_alpha	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	pi_prior[1]	pi_prior[2]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
6490	-337.72	-361.526	23.8065	1.91467	11.3527	0.0061821	0.00684167	0.0488964	0.0381246	0.0567569	0.0468807	0.015847	0.035992	0.0194249	0.122722	0.0360901	0.0463313	0.0619319	0.0266361	0.0555652	0.102669	0.0211721	0.283611	0.114603	0.110362	0.228444	0.0404942	0.0500383	0.0381327	0.0534605	0.00879472	0.033329	0.135167	0.0734574	0.402691	0.0035065	0.188687	0.015648	0.359322	0.0056677	0.284849	0.0119912	0.697492	0.359322	0.359322	0.282872	0.645622	1.0677	2.00381	2.52849
6500	-338.669	-360.197	21.5283	1.06361	12.0483	0.037588	0.00813238	0.0727008	0.0100494	0.0512831	0.0230335	0.00728117	0.0278202	0.0136516	0.271746	0.0430864	0.0632346	0.0195476	0.0161751	0.0346486	0.164171	0.0687583	0.281795	0.160085	0.0945939	0.125049	0.0487691	0.0293112	0.071604	0.0424884	0.0213396	0.0199114	0.302154	0.0821317	0.523944	0.00215077	0.0986053	0.0249641	0.152195	0.00307271	0.168271	0.00119691	0.827459	0.152195	0.152195	0.149468	0.49507	1.00979	2.34567	2.8618
6510	-328.301	-354.951	26.6499	1.13756	14.9922	0.0300913	0.00702212	0.112708	0.0138419	0.0330674	0.00607921	0.0147659	0.0276344	0.0515085	0.252917	0.0254177	0.0168995	0.0275841	0.0147165	0.00621593	0.103469	0.0714001	0.204679	0.114095	0.0307172	0.0966412	0.0279704	0.160338	0.193081	0.0114272	0.025342	0.0182	0.152758	0.0195763	0.337249	0.000998296	0.134511	0.0518233	0.292969	0.0136645	0.479936	0.00202154	0.504378	0.292969	0.292969	0.163555	0.514523	1.01952	2.30241	2.39475
6520	-311.436	-349.664	38.2288	0.430355	14.9069	0.0121679	0.0139471	0.0574071	0.0719754	0.0290978	0.0143987	0.00436295	0.0203691	0.0587606	0.0856303	0.0395796	0.0212324	0.023298	0.0208378	0.0113847	0.0462787	0.0901337	0.234143	0.081581	0.0162211	0.090821	0.00711203	0.183642	0.0615453	0.0302982	0.0521923	0.0183408	0.105074	0.0146497	0.195449	0.000805518	0.136347	0.0339344	0.150648	0.122037	0.601839	0.00276464	0.27336	0.150648	0.150648	0.021326	0.204045	0.762144	3.01249	1.88302
6530	-321.603	-357.444	35.8405	0.388674	20.341	0.0104066	0.0324604	0.0908986	0.14729	0.0489497	0.00624249	0.00368229	0.016821	0.0374885	0.095782	0.0316782	0.049356	0.0351108	0.0220586	0.012005	0.0504023	0.0875584	0.143578	0.118275	0.0524937	0.0586922	0.00475451	0.0898205	0.0523768	0.0288038	0.00709311	0.0142332	0.171591	0.0163014	0.297807	0.00212812	0.0779245	0.015971	0.161175	0.217902	0.56798	0.00275397	0.211365	0.161175	0.161175	0.0151149	0.173246	0.718728	3.09291	1.93003
6540	-321.176	-364.304	43.1272	1.09106	17.0578	0.00312206	0.0337878	0.128317	0.0313672	0.0718896	0.00649352	0.00138762	0.00836845	0.0268582	0.0953703	0.0194637	0.0854954	0.0231237	0.0369999	0.0110264	0.0270382	0.0887033	0.104249	0.0505851	0.0460575	0.0346445	0.00284419	0.0391518	0.0268872	0.044552	0.0276247	0.021611	0.0614471	0.0240698	0.187365	0.000522444	0.0609667	0.00882141	0.19277	0.166746	0.583346	0.0105895	0.239318	0.19277	0.19277	0.154757	0.50251	1.01359	2.32914	1.44021
6550	-327.896	-365.808	37.9117	1.46652	23.0756	0.00220457	0.0955151	0.0598525	0.0157943	0.0690013	0.00161681	0.0179377	0.00700355	0.0163402	0.0513259	0.0184535	0.0616848	0.0118609	0.0258982	0.0134199	0.0569976	0.0615273	0.0640108	0.074662	0.0540098	0.0134271	0.00784125	0.0105816	0.0778803	0.0411158	0.0561419	0.0256916	0.16103	0.0523818	0.306774	0.00168706	0.124638	0.00805819	0.265063	0.276424	0.561017	0.0246808	0.137879	0.265063	0.265063	0.220104	0.582887	1.04839	2.14862	1.66636
6560	-321.545	-365.293	43.7478	1.96752	17.9216	0.00249535	0.0988548	0.0719408	0.00708458	0.0757329	0.0015898	0.015049	0.0210026	0.00988258	0.0336857	0.0165255	0.0462302	0.0102193	0.00858386	0.0142644	0.0648338	0.0729422	0.081154	0.0820799	0.0622028	0.0149034	0.0109134	0.00337492	0.0665592	0.0862444	0.0264915	0.0149849	0.0905463	0.0390597	0.180937	0.00632521	0.126986	0.0200981	0.169842	0.34823	0.474092	0.0849946	0.0926831	0.169842	0.169842	0.289367	0.651515	1.06916	1.98996	1.48378
6570	-305.915	-350.436	44.5201	0.781403	18.4356	0.00570855	0.0419673	0.0726469	0.0147702	0.0943949	0.00396631	0.0187851	0.0114534	0.0241198	0.0283899	0.0106096	0.00741169	0.0088986	0.0178407	0.0148609	0.0697643	0.0477214	0.155501	0.126201	0.0977114	0.0127396	0.0154687	0.00609822	0.0162674	0.119503	0.0259447	0.00606569	0.0979171	0.00783071	0.189815	0.0267255	0.134969	0.04368	0.0842144	0.088854	0.901756	0.00854017	0.000849749	0.0842144	0.0842144	0.0915957	0.399537	0.951666	2.5572	1.57575
6580	-323.06	-354.918	31.8577	0.758057	10.1732	0.0224603	0.0729858	0.054405	0.0144502	0.171168	0.00752641	0.024763	0.0120509	0.0185035	0.0123211	0.00513464	0.00801811	0.0223922	0.0630479	0.023533	0.0441448	0.035565	0.204834	0.192075	0.164763	0.0216659	0.0129531	0.00917987	0.0163393	0.23531	0.0500808	0.013986	0.209219	0.00763365	0.220625	0.0599387	0.222735	0.0533251	0.158655	0.575019	0.389287	0.0279558	0.00773798	0.158655	0.158655	0.0866081	0.389683	0.944619	2.57909	2.30713
6590	-314.314	-347.222	32.9084	0.647718	14.8938	0.0498104	0.0569308	0.0604519	0.0254017	0.125969	0.0055084	0.0152668	0.00315094	0.0411313	0.0137987	0.00698142	0.00397343	0.00712706	0.0466611	0.028154	0.0715862	0.0953467	0.413591	0.280786	0.0817181	0.0320998	0.0190055	0.0093603	0.0308292	0.13434	0.039451	0.00624283	0.132207	0.0271374	0.22034	0.0543388	0.259221	0.0158935	0.0994128	0.432986	0.523201	0.0297037	0.0141088	0.0994128	0.0994128	0.0630758	0.337781	0.903839	2.6953	2.41381
6600	-323.238	-357.599	34.3611	0.933887	11.7404	0.0204135	0.018287	0.0288087	0.124495	0.0445826	0.00290412	0.0237406	0.0304106	0.0635822	0.0239301	0.00131982	0.00485583	0.00736124	0.139874	0.0360032	0.0586415	0.101534	0.198236	0.0996036	0.0546402	0.0704069	0.0164063	0.0117788	0.026056	0.137425	0.0175694	0.0144793	0.0526752	0.00833332	0.389813	0.107153	0.247515	0.0353541	0.185286	0.362007	0.524652	0.0761012	0.0372393	0.185286	0.185286	0.123581	0.455936	0.988119	2.43236	2.21819
6610	-326.992	-359.997	33.005	0.991582	14.3746	0.0524469	0.00180559	0.0184927	0.0380633	0.121297	0.0271387	0.0215033	0.0230654	0.0241582	0.0178879	0.00218059	0.0280325	0.00688509	0.0639608	0.0268666	0.0988026	0.0935938	0.131459	0.318901	0.124639	0.105821	0.01791	0.0143639	0.0229814	0.07719	0.0138475	0.0302451	0.116601	0.0145614	0.308138	0.0811163	0.151162	0.0328734	0.104741	0.647898	0.267921	0.0416387	0.042542	0.104741	0.104741	0.135271	0.474207	0.998591	2.39193	2.22799
6620	-336.561	-364.419	27.8589	1.34257	11.2445	0.048539	0.00641244	0.0247303	0.0672836	0.0641443	0.0121195	0.0425257	0.0200596	0.0220961	0.0125077	0.000795502	0.0303033	0.017125	0.0263347	0.00998249	0.0664191	0.0624867	0.108515	0.261717	0.10129	0.048607	0.0171037	0.010812	0.0139147	0.108626	0.0064269	0.0989064	0.127433	0.0154184	0.449451	0.149767	0.345633	0.0240709	0.0499211	0.789985	0.142443	0.0206653	0.0469068	0.0499211	0.0499211	0.199946	0.560067	1.03966	2.20032	2.42156
6630	-330.65	-356.598	25.9485	0.760154	14.213	0.0441025	0.00576793	0.0140836	0.0321673	0.0489143	0.0101056	0.0224484	0.0177694	0.0166805	0.0629326	0.00105498	0.0693598	0.0283858	0.0198583	0.0124202	0.10005	0.144711	0.117286	0.332117	0.0493919	0.0717985	0.00773649	0.00430573	0.0542463	0.0954644	0.0173803	0.065665	0.135896	0.113207	0.392189	0.147843	0.336686	0.015291	0.199278	0.751131	0.169398	0.0268867	0.0525843	0.199278	0.199278	0.0870565	0.390583	0.945272	2.57709	2.60732
6640	-333.88	-357.956	24.0762	0.347699	13.4796	0.0196902	0.00834151	0.0209689	0.0400843	0.0693763	0.0196813	0.0281859	0.0146332	0.0238443	0.15907	0.00100515	0.0670891	0.0689798	0.0273925	0.0262204	0.109181	0.176985	0.24387	0.216141	0.108349	0.0479072	0.00655134	0.00909353	0.0261013	0.107487	0.0183164	0.0678601	0.159319	0.0730136	0.327957	0.0860297	0.175817	0.0165383	0.157211	0.224438	0.642353	0.0226314	0.110577	0.157211	0.157211	0.00994767	0.141765	0.667866	3.18042	2.57108
6650	-334.144	-357.206	23.0617	0.575421	11.8491	0.0302095	0.0257035	0.0530065	0.049476	0.0883536	0.0285681	0.00645559	0.00215011	0.0750112	0.295611	0.00201741	0.0296196	0.0123396	0.0196087	0.0285326	0.0880155	0.0860804	0.327319	0.1667	0.0680146	0.0358935	0.00412566	0.0220064	0.041498	0.127502	0.0190358	0.0911326	0.128314	0.051239	0.491879	0.0710977	0.0667488	0.0295938	0.173552	0.24362	0.588264	0.0253551	0.14276	0.173552	0.173552	0.0480815	0.298331	0.868242	2.78535	2.66286
6660	-331.867	-349.056	17.1895	0.632195	10.0906	0.0273925	0.0275689	0.149955	0.12104	0.0633158	0.0514914	0.00965235	0.00252482	0.0173899	0.178276	0.00707523	0.0264631	0.0103908	0.0133152	0.0479356	0.120839	0.183416	0.591352	0.174756	0.0825009	0.0340015	0.00175079	0.00423638	0.0438704	0.075969	0.0189	0.037464	0.247625	0.0420367	0.472063	0.102665	0.184559	0.00700571	0.286014	0.305967	0.357996	0.0419775	0.294059	0.286014	0.286014	0.0598089	0.329702	0.896895	2.71359	3.1788
6670	-335.426	-358.017	22.5918	0.887233	10.8405	0.013597	0.0536578	0.0428111	0.0630439	0.0611205	0.024875	0.0221921	0.0024972	0.0248565	0.149893	0.0247502	0.0228568	0.00955866	0.0407391	0.0633508	0.0529081	0.0595368	0.484901	0.13052	0.0594589	0.0146301	0.00237739	0.0149183	0.0621174	0.0292307	0.0238679	0.0367764	0.484039	0.0336438	0.506049	0.163674	0.0230454	0.0171158	0.189017	0.405447	0.0577274	0.029215	0.507611	0.189017	0.189017	0.113942	0.44002	0.978476	2.46756	2.81861
6680	-328.459	-357.095	28.6362	0.622651	11.7006	0.0278876	0.0707647	0.0497236	0.0324675	0.0269656	0.0370142	0.0254616	0.00228325	0.0126386	0.146761	0.069624	0.0404053	0.0149315	0.0428824	0.0355877	0.0276677	0.11376	0.290105	0.149091	0.0685058	0.00459747	0.00159956	0.0199522	0.0658994	0.0297518	0.0163862	0.0727726	0.192625	0.0420427	0.489511	0.114781	0.0117135	0.0251276	0.105754	0.714874	0.053123	0.0549669	0.177036	0.105754	0.105754	0.0578108	0.324631	0.892449	2.72511	2.37129
6690	-331.489	-358.486	26.9966	1.02158	13.3047	0.0304876	0.0580217	0.0251487	0.055386	0.0275512	0.059711	0.0137449	0.00193484	0.0470104	0.095131	0.0518522	0.0182984	0.0158617	0.0486241	0.00753164	0.0658234	0.0686224	0.297932	0.197994	0.0583563	0.00159267	0.000950894	0.0424522	0.055829	0.0338311	0.00576712	0.103618	0.0696023	0.041966	0.587229	0.234319	0.0305361	0.0120045	0.186641	0.680875	0.065887	0.134292	0.118946	0.186641	0.186641	0.14124	0.483144	1.00349	2.37213	2.46472
6700	-328.457	-353.955	25.4982	0.971531	16.5407	0.010913	0.0299007	0.0540072	0.0548407	0.0815449	0.0436828	0.0371046	0.00114984	0.00702701	0.107888	0.0342714	0.0308717	0.0294906	0.0374703	0.0190524	0.121157	0.0488739	0.215907	0.242531	0.094813	0.00149903	0.001107	0.0265298	0.058678	0.0322807	0.0130482	0.0526957	0.210258	0.0815143	0.378311	0.164193	0.0665923	0.0301478	0.369893	0.838193	0.0297618	0.070291	0.0617541	0.369893	0.369893	0.131239	0.468024	0.995118	2.40562	2.41935
6710	-323.008	-349.657	26.6495	1.89733	13.0523	0.0179779	0.0368281	0.0748119	0.042142	0.0358808	0.00494484	0.0167241	0.000550994	0.00535182	0.194117	0.017604	0.0124231	0.0117071	0.0197682	0.0494041	0.0750064	0.0976579	0.263097	0.103283	0.0706465	0.00301135	0.00241218	0.0376454	0.085027	0.0142593	0.0340913	0.0768523	0.238542	0.0620868	0.436812	0.18366	0.231682	0.0331618	0.104457	0.775899	0.0227739	0.0769219	0.124406	0.104457	0.104457	0.280703	0.643632	1.06719	2.00847	2.58917
6720	-325.113	-351.201	26.0884	1.41308	12.6695	0.00795341	0.00924348	0.0389464	0.0202886	0.0778234	0.0287029	0.0331228	0.00238097	0.0159716	0.167174	0.0387538	0.0219553	0.0110382	0.0311575	0.0879296	0.0550701	0.124393	0.270757	0.201623	0.109852	0.00809411	0.00332912	0.0218735	0.114801	0.0071227	0.00978888	0.0523463	0.207453	0.110491	0.380509	0.167362	0.257616	0.0190433	0.116446	0.511794	0.0197277	0.121151	0.347328	0.116446	0.116446	0.211577	0.573419	1.04488	2.17012	2.71397
6730	-327.543	-356.646	29.1027	1.01388	12.5289	0.012114	0.00621497	0.0808178	0.0134052	0.0601991	0.0121757	0.0408123	0.00301728	0.00945057	0.157768	0.0425398	0.0472011	0.0253981	0.0219022	0.0754104	0.211152	0.070395	0.263079	0.0843857	0.201098	0.00845201	0.00187648	0.0372928	0.166974	0.00640585	0.00861414	0.0282465	0.146823	0.0304199	0.306473	0.089917	0.113332	0.0720914	0.112523	0.397663	0.0271884	0.137886	0.437262	0.112523	0.112523	0.139716	0.480885	1.00226	2.37714	2.45545
6740	-337.182	-361.088	23.9064	1.36783	11.862	0.018565	0.0181912	0.0937127	0.0256472	0.0429863	0.0278475	0.0204812	0.00484207	0.00995201	0.0749182	0.0977042	0.0910414	0.0278512	0.0110304	0.0680633	0.0741201	0.214239	0.253721	0.0654091	0.150876	0.00766426	0.00234793	0.0208514	0.225948	0.00456481	0.00271507	0.0214682	0.29159	0.0876707	0.593633	0.080923	0.0638881	0.0204478	0.175348	0.11574	0.0136303	0.159139	0.71149	0.175348	0.175348	0.204164	0.564969	1.04162	2.18925	2.81491
6750	-345.071	-361.76	16.6885	0.726201	7.82264	0.0346721	0.188496	0.148677	0.047323	0.0836532	0.0179418	0.0426896	0.0152255	0.019302	0.0640932	0.0729527	0.0396889	0.0272035	0.0334253	0.110133	0.0898346	0.0662921	0.400144	0.0864003	0.18614	0.00907639	0.0021495	0.0325041	0.0970563	0.00645593	0.00778874	0.0208847	0.374165	0.0845636	0.768013	0.121763	0.20196	0.00910383	0.153413	0.0791085	0.0242999	0.133846	0.762746	0.153413	0.153413	0.0797914	0.375635	0.934204	2.61037	3.50977
6760	-331.475	-353.882	22.4073	0.803137	11.8341	0.0228148	0.120596	0.0532166	0.0501896	0.0557258	0.0105632	0.0251057	0.01322	0.0253293	0.14049	0.0571601	0.0780418	0.00869087	0.103102	0.0470187	0.0372441	0.0673058	0.612508	0.0524914	0.173379	0.0253044	0.00200153	0.0212248	0.049625	0.00786209	0.013824	0.0704696	0.108716	0.0416397	0.550823	0.123128	0.214788	0.0148502	0.0912493	0.0273625	0.0028621	0.0603365	0.909439	0.0912493	0.0912493	0.096226	0.408394	0.95782	2.53756	2.99845
6770	-346.858	-361.434	14.5759	0.379423	11.6408	0.0471139	0.0910366	0.0236075	0.0944761	0.0719233	0.0110153	0.021974	0.0152643	0.0566415	0.181219	0.0694526	0.0464656	0.0100561	0.0608725	0.110562	0.0927066	0.0744614	0.373372	0.192256	0.224239	0.0574295	0.0123631	0.0244209	0.0902026	0.00671726	0.0283681	0.0326044	0.326526	0.0224156	0.604821	0.112267	0.153753	0.0122172	0.110297	0.0651151	0.004417	0.128205	0.802263	0.110297	0.110297	0.0138612	0.166225	0.708018	3.1119	3.35282
6780	-340.388	-354.92	14.5313	0.59777	5.53146	0.028395	0.0501114	0.039007	0.0895907	0.15064	0.00856438	0.00780726	0.00597118	0.0300376	0.175117	0.142473	0.0683782	0.0096372	0.0257288	0.0480021	0.0884246	0.113313	0.558202	0.0857059	0.0837225	0.0648212	0.0217889	0.0149031	0.104045	0.00370316	0.0223597	0.0682082	0.311496	0.01545	0.30824	0.229849	0.0612667	0.0179227	0.0918398	0.126086	0.00238521	0.0972705	0.774259	0.0918398	0.0918398	0.0526485	0.311031	0.880177	2.75614	3.05288
6790	-335.594	-356.053	20.459	0.612617	8.93736	0.00946776	0.0225593	0.0293729	0.0693996	0.0499996	0.0577755	0.00959894	0.00835484	0.0367974	0.280594	0.0475265	0.0636077	0.0178152	0.0172671	0.0456675	0.130182	0.079264	0.265961	0.101721	0.104698	0.126173	0.0843848	0.0156276	0.0517013	0.0060334	0.0383568	0.0430024	0.121773	0.00523517	0.580879	0.143362	0.353158	0.0332814	0.149942	0.147389	0.000674029	0.121188	0.730749	0.149942	0.149942	0.0557203	0.319213	0.887622	2.73745	3.0506
6800	-333.56	-356.133	22.5733	0.897757	12.1866	0.00351842	0.0840678	0.0342015	0.0303014	0.0899519	0.0384159	0.0126724	0.0520006	0.0868302	0.151582	0.0636214	0.0439239	0.0311079	0.017651	0.0202283	0.115131	0.0677678	0.186896	0.131822	0.154475	0.191855	0.0580611	0.0251845	0.148744	0.0294192	0.0273209	0.0506468	0.0199404	0.00218276	0.244867	0.372646	0.13269	0.0617786	0.126084	0.23372	0.00138892	0.141964	0.622927	0.126084	0.126084	0.116129	0.443706	0.980753	2.45941	2.7815
6810	-342.019	-359.638	17.6193	1.99614	10.1087	0.0219156	0.061386	0.0597191	0.0409387	0.108779	0.0159579	0.0205444	0.0254627	0.0366861	0.237941	0.137683	0.151055	0.0340031	0.0543151	0.0174924	0.163599	0.0314771	0.33958	0.0821859	0.0517947	0.334469	0.0854836	0.0248899	0.157896	0.0109152	0.0245595	0.0160874	0.0343418	0.000913542	0.324807	0.178982	0.0413117	0.0224211	0.0917257	0.178803	0.00481932	0.195978	0.6204	0.0917257	0.0917257	0.292814	0.654603	1.06989	1.98269	2.9496
6820	-341.697	-358.935	17.238	2.24843	8.41303	0.0109667	0.0333436	0.0972692	0.0116432	0.0407974	0.035284	0.00902009	0.070351	0.0341271	0.354492	0.118759	0.0823609	0.0385091	0.030265	0.00747949	0.182801	0.114637	0.24839	0.0804342	0.0745291	0.338051	0.113853	0.0771601	0.208477	0.0610464	0.0141547	0.00862204	0.0142148	0.00488471	0.187181	0.162111	0.1341	0.00932528	0.24873	0.048002	0.00171471	0.0485006	0.901783	0.24873	0.24873	0.32123	0.679074	1.07512	1.92457	3.00864
6830	-342.457	-359.967	17.5105	2.19087	11.1133	0.00492758	0.0153674	0.056477	0.0305332	0.0885927	0.0671785	0.00569779	0.107409	0.0714309	0.182679	0.127958	0.0204532	0.0529904	0.027424	0.0173452	0.0495774	0.0953652	0.395913	0.0803576	0.0633554	0.150955	0.0726572	0.15093	0.277547	0.086209	0.00837161	0.0154977	0.0207419	0.00770324	0.567042	0.17499	0.0544145	0.0045692	0.150447	0.065879	0.00105223	0.0381857	0.894883	0.150447	0.150447	0.315042	0.673888	1.07411	1.93696	3.15266
6840	-348.946	-360.139	11.1931	1.56853	7.46405	0.0112143	0.0263595	0.0746003	0.0964435	0.0393892	0.0703598	0.00206233	0.0325045	0.0472839	0.0902501	0.221914	0.0425091	0.00678282	0.0152757	0.0173559	0.0968384	0.154206	0.517743	0.0959915	0.141226	0.086127	0.0806	0.132085	0.287298	0.252747	0.0135607	0.0447916	0.0287899	0.00954463	1.12504	0.050554	0.0870275	0.0156109	0.162487	0.00905798	0.0019058	0.0139203	0.975116	0.162487	0.162487	0.235717	0.599579	1.0542	2.1105	4.01409
6850	-342.374	-350.043	7.66859	1.13794	7.90104	0.00690825	0.0299977	0.0859801	0.169174	0.0983121	0.0262385	0.00194463	0.0116597	0.054838	0.0689288	0.167074	0.0106696	0.00285989	0.0117886	0.0221555	0.123609	0.180509	0.300315	0.177915	0.0863669	0.372382	0.0770971	0.0414031	0.174869	0.523957	0.0167438	0.0168725	0.0144423	0.0268305	0.97435	0.0501909	0.21968	0.00643347	0.427872	0.0132328	0.000776635	0.00858528	0.977405	0.427872	0.427872	0.163627	0.51462	1.01956	2.30219	4.1525
6860	-342.577	-360.501	17.9246	1.23942	8.71699	0.0282491	0.0507696	0.150646	0.225921	0.0989997	0.0142501	0.00024693	0.015367	0.0487724	0.0669902	0.206793	0.00504207	0.00200397	0.0105069	0.043293	0.0980319	0.0285293	0.218281	0.0296569	0.120568	0.139452	0.102402	0.024266	0.179296	0.54276	0.0528887	0.0328053	0.0270207	0.0195969	0.461415	0.0221254	0.0586629	0.00721998	0.337176	0.0489454	0.00301024	0.0130245	0.93502	0.337176	0.337176	0.182125	0.538533	1.03059	2.24875	3.13283
6870	-335.152	-358.265	23.1138	1.42936	10.4284	0.008353	0.113224	0.0945779	0.235019	0.0251186	0.00896675	0.000151842	0.0350355	0.032152	0.16952	0.0740233	0.00367708	0.00106208	0.00942178	0.0860983	0.0926366	0.0497245	0.527322	0.0312987	0.106783	0.0496009	0.0303687	0.00934717	0.0936724	0.270272	0.0113385	0.074152	0.0508841	0.0273923	0.393127	0.0336008	0.0844495	0.0107507	0.198554	0.0233289	0.0576756	0.0012041	0.917791	0.198554	0.198554	0.214201	0.57636	1.04599	2.16345	2.84312
6880	-330.428	-357.398	26.9703	1.40563	12.1924	0.00496051	0.0998535	0.0721048	0.20624	0.0305266	0.00736275	0.000100761	0.016847	0.0262241	0.199061	0.0962399	0.00187531	0.00217572	0.0113038	0.0412553	0.0603893	0.0583534	0.476998	0.031025	0.0661822	0.041347	0.0421568	0.0291454	0.0969543	0.196145	0.0423916	0.0884571	0.0311093	0.0264456	0.160636	0.0639079	0.0835926	0.0263309	0.166111	0.0510554	0.0755376	0.00346687	0.86994	0.166111	0.166111	0.210369	0.572056	1.04436	2.17321	2.4377
6890	-345.741	-359.798	14.0568	1.9572	6.72959	0.00985944	0.403934	0.0501123	0.278317	0.141938	0.0208246	2.80893e-05	0.00109529	0.0396692	0.306653	0.070794	0.00218777	0.00119528	0.0132943	0.094274	0.0572036	0.0533301	0.32433	0.0559037	0.0671131	0.165948	0.0448154	0.0474606	0.10727	0.0917906	0.0849738	0.0538379	0.0108629	0.00142484	0.507465	0.0275528	0.134011	0.0158866	0.179189	0.169039	0.0984102	0.00354148	0.729009	0.179189	0.179189	0.288111	0.650383	1.06888	1.99262	3.28536
6900	-343.905	-354.369	10.4639	1.62079	5.32848	0.0168735	0.235081	0.100202	0.240867	0.0466685	0.0277204	5.90336e-06	0.00147014	0.0115966	0.276235	0.060528	0.00272186	0.00197099	0.0220034	0.0558553	0.0817408	0.0192083	0.574046	0.066522	0.057671	0.167547	0.0874628	0.0530404	0.180176	0.0354314	0.130763	0.0356131	0.0376685	0.00128069	0.68417	0.0788671	0.140734	0.075713	0.177078	0.203541	0.0628509	0.00280581	0.730803	0.177078	0.177078	0.243393	0.6075	1.05679	2.09232	3.60745
6910	-330.43	-349.941	19.5101	0.364085	9.24268	0.0187383	0.0374442	0.0328332	0.185187	0.0306363	0.0499718	7.1394e-06	0.00178223	0.0320996	0.229989	0.132765	0.00171652	0.00547333	0.0324364	0.075173	0.0911673	0.0170941	0.644921	0.139555	0.034614	0.165161	0.138121	0.0531202	0.282011	0.0519376	0.0181961	0.0591264	0.043352	0.00266246	0.591105	0.0321435	0.0792284	0.0284639	0.206344	0.24469	0.166322	0.0289232	0.560064	0.206344	0.206344	0.0118923	0.154465	0.689297	3.14435	3.33823
6920	-334.039	-356.911	22.8718	0.322189	8.25554	0.0522762	0.0281727	0.0505091	0.131015	0.0763504	0.061322	0.000141489	0.00391884	0.0259662	0.128107	0.205853	0.000896835	0.0194625	0.0541889	0.0277724	0.0687901	0.050567	0.351849	0.0556184	0.0430991	0.1591	0.118406	0.0624605	0.267795	0.0186338	0.0292457	0.037797	0.0474904	0.00272541	0.551637	0.0362605	0.0891617	0.0532269	0.208112	0.234927	0.265351	0.0313967	0.468325	0.208112	0.208112	0.00726692	0.12183	0.631252	3.23965	2.90982
6930	-338.638	-356.841	18.2031	0.45426	6.87928	0.0627902	0.0474925	0.138539	0.137632	0.0870581	0.0471494	8.38786e-05	0.0111534	0.023583	0.160642	0.131343	0.000477706	0.00352138	0.0511508	0.0395487	0.0459911	0.0304217	0.491887	0.13596	0.0498443	0.111756	0.093887	0.0494739	0.252717	0.0321449	0.0187932	0.0528904	0.0688498	0.00896814	0.756654	0.019977	0.0695995	0.0322213	0.196268	0.276209	0.265977	0.0658612	0.391952	0.196268	0.196268	0.0252567	0.221011	0.783906	2.96983	3.2642
6940	-330.224	-352.009	21.7848	0.357633	9.13349	0.0271281	0.181345	0.0859249	0.162702	0.0566313	0.008038	0.000235023	0.00719124	0.0137595	0.0737382	0.175811	0.000583874	0.0352386	0.0744618	0.0293518	0.0737414	0.0698629	0.551714	0.171156	0.0234304	0.0817679	0.132653	0.0348917	0.394577	0.0162797	0.0321683	0.0345145	0.103613	0.00270078	0.338377	0.0360229	0.0932968	0.0167855	0.160671	0.25813	0.240476	0.0617107	0.439683	0.160671	0.160671	0.0111065	0.149479	0.681042	3.15837	3.13969
