Iteration	Posterior	Likelihood	Prior	r_gain	r_loss	dp	widespread_sympatry	subset_sympatry	allopatry	clock_bg
257600	-126.933	-127.037	0.103904	0.594935	0.405065	0.387893	0.169306	0.348708	0.481986	0.00135094
257610	-128.608	-130.429	1.82115	0.766005	0.233995	0.110398	0.550006	0.161442	0.288552	0.00108033
257620	-127.85	-127.852	0.00240603	0.236453	0.763547	0.356394	0.262819	0.366471	0.37071	0.00342108
257630	-128.648	-130.217	1.56981	0.50977	0.49023	0.198544	0.269821	0.419005	0.311174	0.00216473
257640	-127.284	-120.322	-6.96149	0.312216	0.687784	1.13136	0.111405	0.628287	0.260307	0.00208705
257650	-128.139	-119.468	-8.67093	0.605732	0.394268	1.20475	0.332072	0.309693	0.358236	0.00134911
257660	-127.295	-123.211	-4.0844	0.49952	0.50048	0.743248	0.342856	0.381226	0.275917	0.00132099
257670	-128.317	-123.037	-5.27953	0.633846	0.366154	0.867818	0.322921	0.476921	0.200158	0.00165544
257680	-128.539	-120.369	-8.1696	0.365905	0.634095	1.09807	0.618869	0.293817	0.0873142	0.00186965
257690	-126.394	-124.119	-2.27492	0.566038	0.433962	0.668123	0.105465	0.482502	0.412033	0.00160247
257700	-127.708	-125.539	-2.16961	0.576276	0.423724	0.549997	0.348951	0.636663	0.0143851	0.00150735
257710	-127.608	-118.742	-8.86567	0.618046	0.381954	1.77281	0.000742827	0.818972	0.180285	0.00200383
257720	-123.149	-127.131	3.98252	0.235494	0.764506	0.407768	0.00179562	0.564823	0.433382	0.00278644
257730	-125.478	-126.84	1.36213	0.704306	0.295694	0.503814	0.0115159	0.330423	0.658061	0.00152505
257740	-128.27	-121.102	-7.16774	0.574674	0.425326	1.19232	0.0712259	0.0345248	0.894249	0.00201255
257750	-126.747	-119.547	-7.20004	0.658173	0.341827	1.24491	0.0415099	0.291477	0.667013	0.00124691
257760	-133.456	-136.108	2.65226	0.195734	0.804266	0.171769	0.107947	0.657422	0.234632	0.00314444
257770	-133.196	-134.526	1.3292	0.346309	0.653691	0.305673	0.106708	0.402972	0.490319	0.00258647
257780	-136.119	-132.477	-3.64167	0.77145	0.22855	0.728087	0.249192	0.447043	0.303765	0.000927927
257790	-132.707	-132.754	0.0463551	0.625373	0.374627	0.561092	0.0263597	0.546658	0.426982	0.00129467
257800	-129.643	-136.925	7.28237	0.366661	0.633339	0.102874	0.00137398	0.814819	0.183808	0.00178345
257810	-131.944	-138.227	6.28372	0.414587	0.585413	0.0964319	0.00450458	0.401299	0.594196	0.0012246
257820	-125.047	-131.387	6.34008	0.618977	0.381023	0.108626	0.00367112	0.33749	0.658839	0.00180962
257830	-124.995	-131.665	6.66906	0.290956	0.709044	0.240074	0.000595119	0.465959	0.533446	0.00121674
257840	-124.885	-129.834	4.94963	0.28053	0.71947	0.259241	0.00321902	0.371536	0.625245	0.00206654
257850	-123.58	-130.549	6.96888	0.574531	0.425469	0.090986	0.00222463	0.403943	0.593833	0.00165039
257860	-126.013	-130.102	4.08913	0.471094	0.528906	0.156216	0.026581	0.333117	0.640302	0.00114017
257870	-124.545	-126.833	2.28837	0.542411	0.457589	0.39848	0.013302	0.619478	0.36722	0.00125753
257880	-125.212	-122.031	-3.18129	0.912966	0.0870341	1.08387	0.00287264	0.509841	0.487286	0.000780091
257890	-121.838	-121.013	-0.824633	0.805775	0.194225	1.08007	0.000217949	0.534483	0.465299	0.000991742
257900	-121.803	-121.439	-0.363878	0.616793	0.383207	1.02258	0.000245888	0.491453	0.508302	0.00155389
257910	-120.621	-126.492	5.87144	0.503945	0.496055	0.437464	0.000160306	0.517636	0.482203	0.00164031
257920	-120.505	-127.103	6.59834	0.363592	0.636408	0.415482	9.03644e-05	0.606375	0.393535	0.00252308
257930	-120.913	-127.431	6.51839	0.605747	0.394253	0.400482	0.000118256	0.402749	0.597133	0.00130787
257940	-122.45	-122.61	0.159198	0.424255	0.575745	0.814989	0.00137681	0.308989	0.689634	0.0017994
257950	-126.468	-129.911	3.44339	0.506888	0.493112	0.13988	0.0648251	0.324955	0.61022	0.00181612
257960	-133.662	-138.722	5.05983	0.407992	0.592008	0.0609408	0.0260334	0.181155	0.792812	0.00121997
257970	-124.986	-129.733	4.7471	0.572947	0.427053	0.131952	0.0167496	0.227656	0.755594	0.00117194
257980	-125.324	-130.626	5.30275	0.497524	0.502476	0.0853728	0.0150327	0.548075	0.436893	0.00191967
257990	-125.807	-129.013	3.20597	0.532278	0.467722	0.267093	0.0207171	0.422042	0.557241	0.00101118
258000	-127.436	-128.272	0.835933	0.500332	0.499668	0.27523	0.262771	0.0432046	0.694024	0.0012488
258010	-127.114	-124.838	-2.27617	0.317444	0.682556	0.596462	0.232306	0.0967871	0.670907	0.00231743
258020	-127.855	-123.054	-4.80082	0.532044	0.467956	0.752277	0.687324	0.284317	0.0283597	0.00133972
258030	-128.304	-122.215	-6.08882	0.430973	0.569027	1.00669	0.168459	0.32096	0.510581	0.002276
258040	-128.014	-125.473	-2.54094	0.458924	0.541076	0.533457	0.632242	0.151742	0.216015	0.00168985
258050	-128.447	-127.23	-1.21668	0.6294	0.3706	0.515341	0.177207	0.399811	0.422981	0.00185637
258060	-127.723	-121.463	-6.25994	0.552085	0.447915	0.978109	0.281701	0.666708	0.0515908	0.00169571
258070	-127.747	-127.291	-0.455666	0.362234	0.637766	0.393616	0.291731	0.409044	0.299225	0.00261299
258080	-127.629	-124.075	-3.55382	0.355692	0.644308	0.67004	0.426568	0.169375	0.404057	0.00181024
258090	-130.601	-122.642	-7.95874	0.232012	0.767988	1.16058	0.237553	0.668394	0.0940531	0.0044454
258100	-126.255	-122.594	-3.66081	0.605125	0.394875	0.811183	0.100679	0.792499	0.106822	0.00131071
258110	-124.1	-128.28	4.17957	0.280869	0.719131	0.287153	0.00553231	0.597844	0.396624	0.00242217
258120	-124.619	-126.583	1.9636	0.401307	0.598693	0.478349	0.00785463	0.588737	0.403409	0.00127882
258130	-123.78	-125.432	1.65219	0.58079	0.41921	0.521955	0.00684788	0.267614	0.725538	0.00115837
258140	-128.149	-126.987	-1.16143	0.503606	0.496394	0.500827	0.194978	0.679927	0.125095	0.0022435
258150	-127.429	-124.223	-3.2057	0.481693	0.518307	0.727523	0.152667	0.587876	0.259457	0.00199138
258160	-127.264	-125.864	-1.40032	0.418207	0.581793	0.509754	0.232272	0.407641	0.360088	0.00145364
258170	-128.309	-120.241	-8.06798	0.597518	0.402482	1.20139	0.175826	0.329889	0.494285	0.00164257
258180	-127.146	-127.826	0.679648	0.505935	0.494065	0.304969	0.223446	0.364567	0.411987	0.00172837
258190	-129.28	-120.106	-9.17405	0.22756	0.77244	1.22104	0.476692	0.288774	0.234535	0.00283381
258200	-129.259	-120.825	-8.43359	0.456654	0.543346	1.24332	0.164036	0.504716	0.331248	0.00252073
258210	-128.301	-126.825	-1.47671	0.746287	0.253713	0.46831	0.403277	0.37616	0.220563	0.000883086
258220	-131.249	-132.844	1.59445	0.638117	0.361883	0.132629	0.546459	0.0802816	0.373259	0.00210251
258230	-127.81	-129.769	1.95945	0.534099	0.465901	0.121432	0.416319	0.254804	0.328876	0.0012802
258240	-127.722	-131.051	3.32948	0.777673	0.222327	0.0656639	0.169203	0.496216	0.334581	0.00107683
258250	-130.765	-133.162	2.3966	0.334031	0.665969	0.0481045	0.579316	0.0948426	0.325841	0.00115682
258260	-127.428	-131.291	3.86369	0.327637	0.672363	0.0298631	0.136664	0.502192	0.361144	0.00267833
258270	-125.119	-130.747	5.62808	0.264887	0.735113	0.0946237	0.00932177	0.542549	0.448129	0.00314365
258280	-124.247	-128.464	4.21651	0.294899	0.705101	0.287357	0.00532319	0.278044	0.716632	0.00199238
258290	-127.681	-124.398	-3.28272	0.493043	0.506957	0.633177	0.478011	0.11312	0.408868	0.0013159
258300	-128.993	-124.478	-4.51517	0.633774	0.366226	0.748622	0.519195	0.389483	0.0913222	0.00167717
258310	-129.425	-130.622	1.19766	0.728676	0.271324	0.210642	0.358929	0.350103	0.290968	0.0015985
258320	-127.266	-122.608	-4.65784	0.364239	0.635761	0.844007	0.209951	0.423216	0.366833	0.00204647
258330	-126.634	-121.131	-5.50299	0.413147	0.586853	1.12716	0.022985	0.415291	0.561724	0.00248775
258340	-126.945	-125.54	-1.4049	0.480251	0.519749	0.628591	0.0624458	0.316871	0.620683	0.00129941
258350	-123.421	-122.808	-0.612901	0.38997	0.61003	0.868754	0.00179485	0.397847	0.600358	0.00138069
258360	-125.464	-116.836	-8.62847	0.392389	0.607611	1.63633	0.00259921	0.552282	0.445119	0.00203361
258370	-126.922	-126.234	-0.688233	0.643655	0.356345	0.476108	0.153026	0.204794	0.642179	0.00144745
258380	-127.888	-127.927	0.03858	0.347199	0.652801	0.298363	0.488078	0.214644	0.297278	0.0021237
258390	-126.871	-130.564	3.69339	0.222721	0.777279	0.156045	0.0401674	0.391566	0.568267	0.00372873
258400	-125.361	-131.427	6.06652	0.560902	0.439098	0.0709728	0.00755032	0.538032	0.454417	0.00191998
258410	-122.272	-129.431	7.15949	0.534123	0.465877	0.218051	0.000437365	0.932292	0.0672709	0.00191578
258420	-124.448	-130.316	5.86852	0.747791	0.252209	0.151383	0.00387703	0.373465	0.622658	0.00129634
258430	-123.114	-126.951	3.83692	0.522782	0.477218	0.543225	0.000471349	0.429315	0.570214	0.00226496
258440	-122.104	-123.012	0.908595	0.304609	0.695391	0.803328	0.000675941	0.90163	0.0976939	0.00254893
258450	-123.289	-127.739	4.44999	0.554587	0.445413	0.412437	0.00102337	0.483804	0.515173	0.00197335
258460	-123.075	-126.122	3.04741	0.424146	0.575854	0.48158	0.00226855	0.283072	0.714659	0.00144365
258470	-123.724	-121.58	-2.14348	0.492201	0.507799	0.948427	0.00405867	0.162908	0.833033	0.00133167
258480	-127.432	-117.562	-9.86991	0.360749	0.639251	1.49853	0.0477866	0.133171	0.819042	0.00194071
258490	-127.02	-126.729	-0.290201	0.347341	0.652659	0.49397	0.0805926	0.584015	0.335392	0.00149132
258500	-127.829	-121.827	-6.00214	0.274948	0.725052	0.971673	0.223617	0.666686	0.109697	0.00313401
258510	-128.554	-128.23	-0.323999	0.326675	0.673325	0.365295	0.343376	0.572693	0.083931	0.00309787
258520	-128.828	-130.759	1.93164	0.262129	0.737871	0.0987496	0.541426	0.179955	0.278619	0.00309517
258530	-133.831	-136.124	2.29258	0.336552	0.663448	0.1436	0.222618	0.617981	0.159401	0.00213833
258540	-133.483	-137.346	3.86345	0.623794	0.376206	0.182004	0.0254946	0.644753	0.329752	0.00167698
258550	-131.615	-136.859	5.24426	0.43532	0.56468	0.123276	0.0105076	0.583237	0.406256	0.00209661
258560	-129.743	-134.849	5.10659	0.426723	0.573277	0.295514	0.00180431	0.704112	0.294084	0.00219898
258570	-130.204	-128.964	-1.23996	0.257784	0.742216	0.892464	0.00273335	0.577709	0.419558	0.00252194
258580	-130.181	-129.597	-0.584153	0.325185	0.674815	0.850091	0.00212881	0.530248	0.467623	0.00181094
258590	-129.68	-132.303	2.62313	0.423385	0.576615	0.520346	0.00234466	0.732811	0.264844	0.00213599
258600	-130.219	-126.059	-4.16031	0.585132	0.414868	1.33249	0.000534143	0.780636	0.21883	0.00146642
258610	-133.041	-137.05	4.00901	0.494829	0.505171	0.243974	0.0109762	0.875226	0.113797	0.000996478
258620	-135.474	-132.721	-2.75282	0.598595	0.401405	0.566751	0.554268	0.129679	0.316053	0.00143083
258630	-134.067	-121.031	-13.0366	0.579753	0.420247	1.593	0.572636	0.323191	0.104174	0.000626361
258640	-128.168	-126.973	-1.19451	0.699185	0.300815	0.435808	0.420828	0.337153	0.24202	0.00133036
258650	-127.435	-127.438	0.00267091	0.759374	0.240626	0.366938	0.239987	0.266528	0.493486	0.00102953
258660	-128.461	-126.715	-1.74581	0.652675	0.347325	0.53905	0.245856	0.218485	0.535658	0.00159118
258670	-126.509	-123.895	-2.61362	0.651643	0.348357	0.711613	0.0951956	0.364584	0.540221	0.00120254
258680	-128.445	-121.814	-6.63088	0.701562	0.298438	0.97586	0.438751	0.154736	0.406513	0.0011618
258690	-136.041	-131.148	-4.89288	0.749473	0.250527	0.837588	0.295645	0.332797	0.371558	0.00116264
258700	-134.626	-129.412	-5.21384	0.524917	0.475083	0.866083	0.306446	0.482965	0.210589	0.00153444
258710	-137.002	-134.678	-2.32417	0.127697	0.872303	0.575505	0.307697	0.674644	0.0176583	0.00277899
258720	-133.517	-129.988	-3.52868	0.250929	0.749071	0.847131	0.0574376	0.64254	0.300022	0.00266214
258730	-132.898	-134.228	1.3296	0.368504	0.631496	0.369004	0.0533341	0.642239	0.304427	0.00163157
258740	-125.993	-125.829	-0.163179	0.220463	0.779537	0.536182	0.0429761	0.411004	0.54602	0.00316541
258750	-126.099	-128.831	2.73161	0.460389	0.539611	0.237354	0.0482988	0.404323	0.547378	0.00200571
258760	-127.402	-128.023	0.620574	0.764944	0.235056	0.336289	0.16982	0.438758	0.391422	0.00101468
258770	-128.97	-118.723	-10.2462	0.54084	0.45916	1.47938	0.0900297	0.622563	0.287408	0.00171624
258780	-127.154	-122.885	-4.26892	0.774205	0.225795	0.8512	0.127272	0.574848	0.297881	0.00100996
258790	-129.047	-119.658	-9.38861	0.738468	0.261532	1.31936	0.206251	0.271963	0.521786	0.00136899
258800	-123.62	-121.792	-1.82795	0.56207	0.43793	0.897431	0.00504162	0.700399	0.294559	0.0012556
258810	-123.986	-119.328	-4.65851	0.355307	0.644693	1.34276	0.000817214	0.764259	0.234924	0.00274403
258820	-124.364	-127.117	2.75367	0.234922	0.765078	0.496677	0.00264123	0.918592	0.0787664	0.0020312
258830	-125.55	-123.673	-1.87782	0.566029	0.433971	0.71944	0.0385464	0.643532	0.317921	0.00116185
258840	-126.564	-121.763	-4.80091	0.471646	0.528354	0.900612	0.132135	0.549645	0.31822	0.00142308
258850	-127.735	-126.499	-1.23629	0.34178	0.65822	0.462435	0.323033	0.185899	0.491068	0.00268384
258860	-126.628	-123.389	-3.23944	0.459443	0.540557	0.749377	0.125199	0.728293	0.146509	0.00136298
258870	-135.58	-133.697	-1.88304	0.660966	0.339034	0.567488	0.20873	0.292915	0.498354	0.0016095
258880	-134.81	-129.524	-5.28618	0.436477	0.563523	0.895724	0.237177	0.29852	0.464303	0.00218872
258890	-136.53	-129.777	-6.75299	0.730845	0.269155	1.04592	0.230198	0.53593	0.233873	0.00135759
258900	-134.537	-128.262	-6.27583	0.451233	0.548767	1.06181	0.113457	0.662026	0.224516	0.00143368
258910	-133.211	-125.911	-7.30054	0.449962	0.550038	1.27648	0.0324277	0.375092	0.592481	0.0019485
258920	-134.445	-131.648	-2.79691	0.487425	0.512575	0.635389	0.271164	0.527286	0.20155	0.00154499
258930	-134.91	-129.027	-5.88325	0.470711	0.529289	0.884134	0.526829	0.157378	0.315793	0.00166039
258940	-136.666	-129.848	-6.81779	0.593975	0.406025	0.953903	0.688382	0.0856028	0.226015	0.00127305
258950	-136.862	-127.504	-9.35793	0.651282	0.348718	1.31157	0.218444	0.232318	0.549238	0.000927108
258960	-129.851	-128.822	-1.02877	0.601611	0.398389	1.01728	0.000546791	0.437073	0.56238	0.00141238
258970	-130.001	-135.317	5.3162	0.529462	0.470538	0.391936	0.000489681	0.752472	0.247038	0.00219265
258980	-129.688	-136.825	7.13667	0.519957	0.480043	0.234793	0.000371979	0.397062	0.602567	0.00203072
258990	-128.387	-134.016	5.62923	0.419068	0.580932	0.445141	0.000193457	0.456265	0.543541	0.00126678
259000	-130.983	-133.268	2.28507	0.74703	0.25297	0.71152	0.000411083	0.183885	0.815704	0.00146705
259010	-131.154	-131.327	0.17286	0.592778	0.407222	0.718907	0.00395646	0.111506	0.884537	0.00151322
259020	-134.324	-131.862	-2.46204	0.460036	0.539964	0.569629	0.386529	0.0403256	0.573146	0.00191397
259030	-134.484	-135.959	1.47528	0.347501	0.652499	0.212679	0.257667	0.307437	0.434896	0.00162995
259040	-135.073	-134.729	-0.34483	0.387563	0.612437	0.317382	0.602825	0.100348	0.296827	0.00244236
259050	-138.633	-132.142	-6.49093	0.627914	0.372086	1.10493	0.0882744	0.441158	0.470568	0.00241302
259060	-135.084	-125.432	-9.6529	0.26602	0.73398	1.31517	0.285026	0.33681	0.378164	0.00287804
259070	-136.612	-134.727	-1.88482	0.587883	0.412117	0.482721	0.534045	0.151213	0.314742	0.00200522
259080	-135.394	-126.305	-9.08965	0.43931	0.56069	1.27352	0.244652	0.696377	0.058971	0.00194312
259090	-134.2	-131.852	-2.34785	0.485111	0.514889	0.596371	0.253723	0.667811	0.0784654	0.00164019
259100	-132.886	-130.381	-2.50505	0.37381	0.62619	0.686201	0.110671	0.480612	0.408718	0.00220108
259110	-132.507	-127.379	-5.1287	0.3633	0.6367	1.0268	0.046453	0.741777	0.21177	0.00209633
259120	-136.727	-130.137	-6.5896	0.645226	0.354774	1.00258	0.309094	0.219143	0.471764	0.00183711
259130	-136.031	-134.834	-1.19668	0.69663	0.30337	0.515809	0.173428	0.503019	0.323552	0.00132771
259140	-134.233	-131.811	-2.42157	0.458783	0.541217	0.583064	0.31841	0.492163	0.189427	0.00188045
259150	-134.237	-130.439	-3.79807	0.519346	0.480654	0.732329	0.280935	0.38431	0.334755	0.0015346
259160	-134.798	-131.468	-3.32982	0.532062	0.467938	0.682367	0.290524	0.160131	0.549345	0.00165065
259170	-135.651	-126.685	-8.966	0.12547	0.87453	1.29055	0.170542	0.233529	0.595929	0.00502607
259180	-136.374	-127.305	-9.06943	0.555946	0.444054	1.21163	0.476215	0.249806	0.273979	0.00186837
259190	-135.419	-127.105	-8.31356	0.438013	0.561987	1.17396	0.312792	0.345166	0.342042	0.00178212
259200	-133.958	-127.102	-6.85675	0.449501	0.550499	1.19927	0.0469118	0.441871	0.511218	0.001546
259210	-129.734	-135.297	5.56273	0.795142	0.204858	0.447188	0.000204132	0.509878	0.489918	0.00103493
259220	-128.022	-131.792	3.77082	0.334209	0.665791	0.564675	0.000400547	0.689349	0.310251	0.00207381
259230	-131.466	-130.284	-1.18155	0.605846	0.394154	0.857128	0.00384132	0.599379	0.396779	0.00139138
259240	-131.38	-129.267	-2.11365	0.681395	0.318605	0.983496	0.002659	0.584233	0.413108	0.0013413
259250	-135.694	-126.533	-9.16083	0.187235	0.812765	1.32389	0.150186	0.550478	0.299337	0.00261448
259260	-136.904	-128.087	-8.81734	0.640104	0.359896	1.20823	0.374329	0.389265	0.236406	0.00172549
259270	-133.432	-130.821	-2.6107	0.387748	0.612252	0.686395	0.1245	0.51871	0.35679	0.00197435
259280	-133.962	-125.239	-8.72321	0.160798	0.839202	1.46615	0.0187544	0.921738	0.0595079	0.00383146
259290	-131.933	-131.743	-0.190701	0.402446	0.597554	0.553785	0.0369879	0.49452	0.468492	0.00181937
259300	-131.894	-124.349	-7.54438	0.26709	0.73291	1.47435	0.00466439	0.0991404	0.896195	0.00297745
259310	-134.3	-132.595	-1.70413	0.308293	0.691707	0.512962	0.308902	0.348108	0.342989	0.00296628
259320	-134.757	-133.683	-1.0741	0.255306	0.744694	0.534598	0.118982	0.388357	0.492661	0.00419241
259330	-132.224	-128.849	-3.37552	0.254034	0.745966	0.881529	0.0331715	0.784967	0.181861	0.00235875
259340	-132.468	-131.327	-1.14068	0.403003	0.596997	0.631032	0.0451939	0.515772	0.439035	0.00153652
259350	-133.655	-136.347	2.69245	0.336137	0.663863	0.196027	0.0789072	0.552638	0.368455	0.0030709
259360	-127.308	-137.601	10.2923	0.353643	0.646357	0.0568689	8.09121e-05	0.093538	0.906381	0.00168397
259370	-135.046	-141.633	6.58736	0.636327	0.363673	0.042193	0.00580809	0.497757	0.496435	0.00222558
259380	-132.913	-138.177	5.26421	0.392768	0.607232	0.0379052	0.0263867	0.440675	0.532938	0.00260357
259390	-135.934	-139.188	3.25348	0.447168	0.552832	0.0313986	0.264898	0.594766	0.140335	0.00259996
259400	-132.489	-137.598	5.10885	0.35225	0.64775	0.0420357	0.0302201	0.498424	0.471355	0.00180099
259410	-134.869	-136.649	1.78054	0.362123	0.637877	0.113579	0.546742	0.276477	0.176781	0.00249716
259420	-133.517	-130.979	-2.53832	0.451843	0.548157	0.632492	0.209862	0.343073	0.447065	0.00164668
259430	-135.557	-138.162	2.6053	0.666096	0.333904	0.0864817	0.29986	0.264977	0.435163	0.00117709
259440	-135.687	-139.256	3.56913	0.645967	0.354033	0.0548069	0.145246	0.48379	0.370964	0.00170864
259450	-136.151	-136.554	0.403329	0.372715	0.627285	0.277218	0.40671	0.343825	0.249466	0.00320751
259460	-135.391	-131.991	-3.39986	0.487946	0.512054	0.657405	0.412001	0.1777	0.410299	0.00217633
259470	-135.183	-130.919	-4.264	0.472399	0.527601	0.728727	0.487706	0.267709	0.244586	0.00208669
259480	-135.991	-132.236	-3.75444	0.829068	0.170932	0.808583	0.115096	0.377505	0.507398	0.00122943
259490	-133.657	-135.646	1.98875	0.334786	0.665214	0.193825	0.178995	0.399875	0.421131	0.0019249
259500	-134.228	-133.63	-0.597619	0.750342	0.249658	0.55303	0.0590345	0.643106	0.29786	0.00118888
259510	-132.069	-133.982	1.91319	0.711192	0.288808	0.520646	0.00518659	0.617606	0.377207	0.00137638
259520	-132.089	-132.91	0.821625	0.339432	0.660568	0.586076	0.00824174	0.524934	0.466824	0.00341993
259530	-132.031	-131.912	-0.119744	0.526728	0.473272	0.591592	0.0225739	0.585962	0.391464	0.00135841
259540	-134.78	-134.937	0.156875	0.589005	0.410995	0.348517	0.247704	0.339202	0.413094	0.00118231
259550	-135.345	-129.302	-6.04365	0.300401	0.699599	0.885091	0.621785	0.0481768	0.330038	0.00182838
259560	-133.273	-131.182	-2.09051	0.330169	0.669831	0.628969	0.13087	0.045071	0.824059	0.00289148
259570	-133.949	-131.026	-2.92314	0.366033	0.633967	0.673632	0.20385	0.347616	0.448534	0.00160544
259580	-139.467	-130.589	-8.87809	0.220255	0.779745	1.20485	0.416779	0.214983	0.368238	0.00151238
259590	-138.024	-136.553	-1.47022	0.706071	0.293929	0.559808	0.143034	0.362171	0.494795	0.00202455
259600	-134.262	-133.555	-0.706852	0.481677	0.518323	0.434913	0.247275	0.25157	0.501155	0.00131494
259610	-136.67	-130.065	-6.60517	0.565862	0.434138	0.975352	0.429972	0.546521	0.0235071	0.000917933
259620	-133.896	-128.576	-5.31987	0.255137	0.744863	0.87118	0.321129	0.455653	0.223217	0.00282791
259630	-129.588	-127.119	-2.46895	0.488856	0.511144	0.650913	0.156422	0.25417	0.589408	0.002739
259640	-127.641	-118.822	-8.81913	0.359558	0.640442	1.25341	0.226604	0.321579	0.451818	0.00190208
259650	-120.267	-118.492	-1.77517	0.532176	0.467824	0.474774	0.520526	0.144471	0.335003	0.00129518
