Iteration	Posterior	Likelihood	Prior	allopatry	clock_bg	d[1][2]	d[1][3]	d[2][1]	d[2][3]	d[3][1]	d[3][2]	e[1]	e[2]	e[3]	subset_sympatry	widespread_sympatry
455	-7.96644	-25.6116	17.6451	0.419191	0.0508095	0.0777404	0.0467066	0.131247	0.0823514	0.0867451	0.0667944	0.0263736	0.029985	0.00863502	0.437059	0.14375
456	-9.36918	-25.1905	15.8213	0.22737	0.026051	0.0306984	0.0389466	0.357832	0.00519606	0.0476857	0.128362	0.0263736	0.0758822	0.052739	0.463172	0.309458
457	-11.1984	-25.9295	14.7311	0.282397	0.0385101	0.164795	0.0389466	0.199735	0.0120877	0.0476369	0.13556	0.0263736	0.182404	0.052739	0.41749	0.300114
458	-9.87036	-25.3893	15.5189	0.51072	0.050426	0.114303	0.0389466	0.185854	0.115286	0.057947	0.13556	0.00463353	0.112212	0.0048404	0.284655	0.204625
459	-10.5372	-25.2021	14.6648	0.51072	0.0439443	0.0633667	0.0389466	0.20372	0.115286	0.161211	0.13556	0.0293648	0.112212	0.00180353	0.284655	0.204625
460	-9.34917	-24.1475	14.7984	0.627592	0.0688359	0.054375	0.0380933	0.213097	0.00179221	0.161211	0.13556	0.0293648	0.0696726	0.120061	0.257341	0.115067
461	-7.65439	-24.1385	16.4841	0.562981	0.0220225	0.0576957	0.0380933	0.253892	0.0144126	0.161211	0.0170227	0.0293648	0.00971718	0.120061	0.0609075	0.376112
462	-8.24325	-23.8053	15.5621	0.70249	0.0660876	0.0576957	0.0470118	0.253892	0.0144126	0.161211	0.0755213	0.00887511	0.0109263	0.120061	0.00652752	0.290983
463	-8.12483	-24.2308	16.106	0.606684	0.0207438	0.201429	0.0470118	0.178544	0.0144126	0.0210164	0.0755213	0.0166553	0.065908	0.120061	0.354176	0.0391399
464	-12.2872	-24.4893	12.2021	0.665912	0.0778696	0.173613	0.167372	0.178544	0.0144126	0.0210164	0.0755213	0.128663	0.0200778	0.2946	0.184923	0.149165
465	-7.29697	-24.2055	16.9085	0.485219	0.0609491	0.111501	0.167372	0.178544	0.000508375	0.0210164	0.0143856	0.0149132	0.0200778	0.0917819	0.379445	0.135335
466	-10.4005	-23.727	13.3266	0.561178	0.0609491	0.111501	0.167372	0.38427	0.000960184	0.0210164	0.0821874	0.081876	0.0200778	0.109032	0.244748	0.194074
467	-16.584	-27.3346	10.7506	0.409592	0.066963	0.384615	0.0581514	0.194466	0.166795	0.0210164	0.198721	0.0877412	0.00933765	0.109032	0.0877975	0.502611
468	-9.82095	-27.3604	17.5394	0.280315	0.0474959	0.20235	0.0103287	0.194466	0.0719435	0.0210164	0.017308	0.0162677	0.00611751	0.0306633	0.0600865	0.659599
469	-10.2663	-26.7978	16.5315	0.224084	0.0466588	0.0976596	0.0103287	0.194466	0.0719435	0.0995969	0.017308	0.151851	0.00583638	0.0231012	0.367294	0.408621
470	-10.1446	-25.3315	15.1869	0.432311	0.0456494	0.0976596	0.075303	0.194466	0.0719435	0.0283259	0.0388357	0.151851	0.00583638	0.14334	0.131258	0.436431
471	-8.98826	-25.287	16.2987	0.377915	0.0363453	0.0357098	0.075303	0.148438	0.0719435	0.0873033	0.0303847	0.0111241	0.019089	0.226384	0.502276	0.119809
472	-10.3318	-25.6527	15.3209	0.409242	0.0672987	0.0357098	0.075303	0.148438	0.0719435	0.0873033	0.0254652	0.0165299	0.124263	0.187558	0.487923	0.102834
473	-16.2956	-27.1147	10.8191	0.323764	0.103534	0.0598457	0.115049	0.148438	0.0719435	0.0330657	0.0254652	0.0165299	0.0775765	0.638538	0.22549	0.450747
474	-11.5288	-27.5692	16.0404	0.223577	0.0454015	0.0598457	0.0392529	0.148438	0.0719435	0.0330657	0.0507528	0.0165299	0.0775765	0.225056	0.13932	0.637103
475	-15.4283	-26.7422	11.3139	0.63531	0.0285114	0.053432	0.0392529	0.148438	0.0495805	0.0966393	0.416378	0.310525	0.0775765	0.0201756	0.155539	0.209151
476	-12.0686	-25.5232	13.4546	0.792028	0.0316695	0.053432	0.299378	0.152858	0.211985	0.0966393	0.0132197	0.0695056	0.0775765	0.0201756	0.131803	0.0761688
477	-14.9594	-26.8106	11.8512	0.484333	0.0418001	0.053432	0.299378	0.180787	0.211985	0.0966393	0.0132197	0.0695056	0.0775765	0.142457	0.0469974	0.46867
478	-11.9964	-22.7847	10.7883	0.653072	0.0400489	0.0450468	0.299378	0.441174	0.0197005	0.0966393	0.0338625	0.0695056	0.10526	0.142457	0.341808	0.00512025
479	-8.53531	-23.7663	15.231	0.585404	0.0156735	0.018292	0.151694	0.303345	0.0197005	0.0966393	0.0221021	0.0551728	0.10526	0.0609195	0.410562	0.00403444
480	-6.56418	-22.4923	15.9281	0.797697	0.0217209	0.0262447	0.151694	0.303345	0.0197005	0.0966393	0.0221021	0.0889234	0.0184709	0.0302444	0.196034	0.006269
481	-12.7453	-23.4041	10.6588	0.575555	0.0109524	0.180987	0.151694	0.621578	0.00410227	0.00715305	0.141235	0.0889234	0.0813466	0.0180514	0.42034	0.00410499
482	-11.1556	-23.1088	11.9532	0.443859	0.0372366	0.180987	0.0548064	0.463308	0.0490356	0.000869483	0.141235	0.0805148	0.150536	0.0180514	0.552975	0.00316571
483	-12.4182	-25.0466	12.6283	0.604304	0.0372366	0.175567	0.0511943	0.185916	0.184254	0.0106386	0.141235	0.0805148	0.229441	0.0130685	0.394783	0.000913468
484	-14.2153	-27.6248	13.4095	0.389486	0.0118692	0.165808	0.0511943	0.134716	0.184254	0.0639074	0.141235	0.0805148	0.150101	0.0473498	0.610127	0.000387305
485	-10.6012	-25.0863	14.4851	0.627109	0.0284972	0.165808	0.0511943	0.204088	0.184254	0.0639074	0.0227609	0.0752689	0.0802622	0.0473498	0.11455	0.258341
486	-7.9438	-25.2459	17.3021	0.679761	0.0141241	0.0155328	0.00866953	0.150932	0.184254	0.0639074	0.0615863	0.0150672	0.0802622	0.0473498	0.274231	0.0460086
487	-7.80532	-25.0577	17.2524	0.608659	0.0192813	0.0155328	0.023883	0.150932	0.184254	0.0639074	0.0615863	0.00225882	0.0228647	0.102156	0.245547	0.145795
488	-9.23566	-25.8197	16.584	0.478628	0.0849897	0.152713	0.0240042	0.126463	0.0310239	0.0639074	0.0615863	0.00225882	0.0643951	0.102156	0.266872	0.2545
489	-6.92744	-23.6587	16.7313	0.57371	0.0527438	0.0191236	0.0240042	0.201153	0.0310239	0.0639074	0.0615863	0.00225882	0.0643951	0.178574	0.218203	0.208087
490	-7.3981	-23.0888	15.6907	0.402131	0.0154064	0.012367	0.0570693	0.479484	0.0227926	0.0639074	0.0615863	0.00225882	0.063428	0.0245277	0.511917	0.0859527
491	-13.5361	-25.5325	11.9964	0.576858	0.0147873	0.0411344	0.0570693	0.301785	0.0617121	0.527311	0.0305815	0.00226759	0.0274654	0.10815	0.145466	0.277676
492	-8.71262	-23.0374	14.3248	0.618342	0.0409003	0.0411344	0.0570693	0.301785	0.0617121	0.0270012	0.0952443	0.000558288	0.0274654	0.286552	0.264901	0.116757
493	-6.27686	-23.5676	17.2907	0.413988	0.0278205	0.0411344	0.0570693	0.253939	0.0685456	0.00478576	0.0952443	0.00149227	0.0485711	0.0442236	0.509633	0.0763792
494	-8.79457	-23.42	14.6254	0.778624	0.0412448	0.109191	0.0570693	0.253939	0.0685456	0.042087	0.0456233	0.228339	0.0190936	0.0442236	0.0914728	0.129903
495	-9.06521	-23.9845	14.9193	0.470231	0.0559854	0.00273274	0.00699185	0.253939	0.0685456	0.042087	0.0456233	0.228339	0.0190936	0.156634	0.429858	0.0999108
496	-7.66603	-25.3593	17.6933	0.404066	0.0653704	0.0135333	0.00699185	0.191955	0.0685456	0.032242	0.111651	0.0530767	0.0101274	0.0490759	0.510081	0.0858527
497	-6.6228	-22.1772	15.5544	0.646356	0.0205913	0.0135333	0.00699185	0.478026	0.0685456	0.032242	0.0166661	0.0530767	0.0823866	0.0444053	0.249649	0.103995
498	-6.3416	-23.1648	16.8232	0.749404	0.0454644	0.0135333	0.00699185	0.241042	0.0841298	0.032242	0.0440872	0.14149	0.0361949	0.0444053	0.130022	0.120574
499	-6.98296	-25.2334	18.2505	0.690888	0.0743612	0.0303214	0.00699185	0.0810435	0.0577833	0.032242	0.0440872	0.14149	0.0227679	0.0557627	0.221312	0.0878005
500	-10.4278	-27.2414	16.8136	0.428026	0.0311937	0.0303214	0.00699185	0.0822238	0.0268978	0.032242	0.246119	0.156021	0.0227679	0.0557627	0.279847	0.292127
501	-11.2067	-26.5495	15.3428	0.405106	0.0843916	0.150245	0.0148202	0.0822238	0.0416848	0.0652476	0.069331	0.156021	0.00389752	0.169762	0.31841	0.276484
502	-8.43814	-24.1582	15.7201	0.49277	0.03523	0.0445045	0.00777235	0.207495	0.0706394	0.0761452	0.069331	0.0972456	0.0069493	0.184578	0.366092	0.141138
503	-7.97982	-23.9862	16.0064	0.438006	0.0467651	0.0445045	0.000160483	0.207495	0.0355111	0.0761452	0.0738817	0.0972456	0.0049749	0.184578	0.480478	0.0815165
504	-10.3899	-24.0906	13.7007	0.872464	0.0342158	0.419268	0.000461399	0.207495	0.0355111	0.0370946	0.0738817	0.0972456	0.0392816	0.0573701	0.00207582	0.12546
505	-10.4892	-25.3928	14.9035	0.511076	0.0233324	0.0643265	0.000461399	0.207495	0.0355111	0.282641	0.0738817	0.0972456	0.0392816	0.0573701	0.169329	0.319595
506	-6.53177	-24.0428	17.511	0.651156	0.0218834	0.0741338	0.000461399	0.207495	0.0355111	0.062628	0.0738817	0.0972456	0.0365028	0.0110559	0.120815	0.228029
507	-12.4296	-23.3807	10.951	0.588828	0.0281493	0.0741338	0.117083	0.476319	0.0355111	0.062628	0.144123	0.0972456	0.118663	0.12294	0.20497	0.206202
508	-14.6932	-23.6357	8.94251	0.565855	0.0387476	0.138816	0.0832793	0.476319	0.0355111	0.0228105	0.144123	0.0972456	0.394876	0.0459206	0.349289	0.0848562
509	-8.50497	-24.157	15.6521	0.706146	0.0186251	0.0718178	0.0832793	0.215885	0.0355111	0.0228105	0.143896	0.0972456	0.050589	0.0670319	0.236419	0.0574355
510	-8.64889	-23.6812	15.0323	0.918938	0.0346893	0.0718178	0.0518691	0.215885	0.0146001	0.0377684	0.143896	0.0972456	0.050589	0.15031	0.00631909	0.0747433
511	-10.0347	-24.5464	14.5117	0.546883	0.0650085	0.0718178	0.0262712	0.215885	0.10984	0.0377684	0.102121	0.0972456	0.050589	0.144181	0.408635	0.0444816
512	-16.886	-24.638	7.75199	0.687729	0.0433544	0.441196	0.211117	0.236806	0.10984	0.0752174	0.187153	0.0972456	0.050589	0.144181	0.161262	0.151009
513	-12.1767	-24.076	11.8993	0.693137	0.0593564	0.141218	0.0193087	0.236806	0.10984	0.111589	0.187153	0.016286	0.0107654	0.289642	0.093301	0.213562
514	-13.5087	-25.7922	12.2835	0.297149	0.0466627	0.12183	0.0193087	0.304539	0.10984	0.0678078	0.187153	0.0971094	0.0107654	0.178534	0.40169	0.30116
515	-10.6172	-25.2413	14.6241	0.347615	0.0450531	0.12183	0.0720381	0.187254	0.114129	0.0687435	0.0094704	0.0971094	0.015329	0.178534	0.606991	0.0453939
516	-12.3943	-26.4042	14.0099	0.347615	0.0579031	0.12183	0.0720381	0.155691	0.114129	0.0337596	0.293124	0.0487016	0.046914	0.0268216	0.606991	0.0453939
517	-11.2111	-25.6177	14.4066	0.481446	0.0411569	0.141918	0.0720381	0.131974	0.114129	0.0177595	0.293124	0.0624993	0.0526364	0.0040068	0.448463	0.0700918
518	-10.1732	-24.0515	13.8782	0.742246	0.0482215	0.141918	0.0265946	0.223185	0.114129	0.0177595	0.293124	0.0624993	0.0526364	0.0040068	0.127601	0.130153
519	-14.0006	-23.2844	9.28384	0.674384	0.0308582	0.274572	0.0265946	0.454052	0.00798338	0.0610244	0.293124	0.186628	0.104673	0.0040068	0.166176	0.15944
520	-10.7383	-25.243	14.5047	0.724171	0.0134216	0.00589979	0.00885098	0.261952	0.0250834	0.0610244	0.293124	0.160404	0.0815241	0.0101417	0.140767	0.135062
521	-14.4418	-26.2603	11.8184	0.239921	0.0246448	0.00429567	0.161849	0.282749	0.0616576	0.0610244	0.293124	0.160404	0.115139	0.0251676	0.579478	0.180601
522	-13.2593	-25.2739	12.0146	0.276258	0.0561161	0.00429567	0.161849	0.360841	0.0494219	0.175718	0.043424	0.160404	0.133204	0.0251676	0.617129	0.106612
523	-11.6539	-23.7778	12.1238	0.708231	0.0538042	0.0018082	0.185981	0.360841	0.0438921	0.175718	0.043424	0.135677	0.133204	0.0251676	0.200549	0.0912204
524	-12.6948	-24.7014	12.0067	0.474373	0.0338061	0.0124424	0.185981	0.329571	0.0438921	0.190218	0.043424	0.135677	0.133204	0.0630188	0.216116	0.309511
525	-12.1394	-22.8286	10.6893	0.483018	0.034203	0.0124424	0.0139759	0.694983	0.0438921	0.190218	0.043424	0.135677	0.133204	0.000951849	0.405239	0.111743
526	-9.79605	-25.2706	15.4746	0.437157	0.0376534	0.0124424	0.0139759	0.177353	0.0438921	0.190218	0.182534	0.015459	0.133204	0.0177096	0.360217	0.202626
527	-8.43135	-25.4005	16.9692	0.437157	0.0576158	0.0124424	0.0292767	0.116746	0.00328512	0.190218	0.0471391	0.140819	0.0468903	0.0305501	0.360217	0.202626
528	-8.31415	-24.071	15.7569	0.513965	0.027318	0.0124424	0.0292767	0.270879	0.00239905	0.190218	0.0471391	0.140819	0.0468903	0.0288315	0.221338	0.264697
529	-8.19503	-24.9369	16.7418	0.46175	0.0690552	0.219784	0.0173208	0.0942609	0.00239905	0.0351286	0.0471391	0.140819	0.0429786	0.0288315	0.375501	0.162749
530	-12.3758	-26.3153	13.9395	0.259152	0.0690552	0.219784	0.243909	0.0942609	0.00239905	0.0351286	0.0471391	0.140819	0.0429786	0.0824709	0.614547	0.126301
531	-11.7647	-27.4082	15.6435	0.394768	0.0862145	0.225087	0.00364803	0.0993974	0.119724	0.103349	0.00301901	0.140819	0.018929	0.00736349	0.446903	0.158329
532	-15.6215	-25.1667	9.54514	0.407713	0.0590893	0.225087	0.00364803	0.279517	0.119724	0.103349	0.00286914	0.140819	0.187241	0.296041	0.437344	0.154943
533	-11.4957	-25.5552	14.0595	0.567315	0.0901196	0.000591117	0.0224641	0.249214	0.052898	0.103349	0.00286914	0.0241523	0.187241	0.233052	0.342903	0.0897818
534	-11.2588	-25.2888	14.03	0.345867	0.0445316	0.00406085	0.125161	0.249214	0.052898	0.103349	0.00286914	0.104267	0.187241	0.0953047	0.384219	0.269913
535	-14.4996	-24.5228	10.0231	0.699759	0.0315889	0.0030626	0.125161	0.249214	0.0300868	0.328689	0.0472107	0.104267	0.06291	0.387398	0.0299468	0.270294
536	-11.8739	-24.7749	12.9011	0.590548	0.100936	0.0030626	0.125161	0.226672	0.0300868	0.141376	0.0472107	0.00522779	0.0146629	0.387398	0.165496	0.243956
537	-14.0001	-26.0213	12.0212	0.672777	0.0215585	0.0170922	0.125161	0.293546	0.00105706	0.0109145	0.0472107	0.0496348	0.282897	0.320712	0.0388198	0.288403
538	-7.02482	-25.6592	18.6343	0.53155	0.0356412	0.0170922	0.125161	0.101562	0.0611175	0.00229213	0.0157649	0.0496348	0.0333592	0.0668409	0.0699718	0.398478
539	-4.8076	-22.8886	18.081	0.643838	0.0374348	0.000878524	0.0153267	0.318158	0.0611175	0.0283595	0.00526124	0.0496348	0.0333592	0.0142656	0.169528	0.186634
540	-14.1271	-25.6723	11.5452	0.310215	0.0242215	0.0266635	0.0153267	0.409771	0.0234759	0.295618	0.33181	0.00523836	0.0684048	0.0168475	0.299597	0.390187
541	-8.98457	-23.9858	15.0012	0.4638	0.0559149	0.0742642	0.0153267	0.390017	0.0120435	0.0370307	0.00535961	0.226775	0.038203	0.0168475	0.23289	0.30331
542	-11.3194	-27.2718	15.9523	0.287606	0.0251404	0.0213132	0.0153267	0.108886	0.198168	0.0370307	0.000905295	0.226775	0.104557	0.0385646	0.569089	0.143305
543	-13.9963	-29.5976	15.6014	0.332611	0.0725253	0.0213132	0.0173281	0.108886	0.198168	0.0370307	0.116924	0.0964666	0.104557	0.0385646	0.0486279	0.618761
544	-10.5321	-27.1087	16.5765	0.439675	0.0645839	0.0237524	0.0654277	0.161476	0.0837368	0.0961531	0.00197771	0.0310796	0.147495	0.0385646	0.0284544	0.531871
545	-11.4233	-25.4464	14.0231	0.475792	0.038659	0.0237524	0.0654277	0.161476	0.0837368	0.0460705	0.0829322	0.00508398	0.0201036	0.442352	0.323936	0.200273
546	-8.01	-25.2965	17.2865	0.292619	0.0295773	0.0506653	0.0654277	0.161476	0.00510443	0.0460705	0.0106399	0.0671947	0.0232749	0.183815	0.584211	0.123171
547	-4.07327	-22.513	18.4398	0.49813	0.034177	0.0506653	0.0153547	0.247534	0.00510443	0.0460705	0.0106399	0.0671947	0.0232749	0.0279066	0.438935	0.0629347
548	-7.94489	-24.1997	16.2548	0.866198	0.0735076	0.144221	0.0153547	0.155298	0.0160025	0.195541	0.0200132	0.000360471	0.0312168	0.0949011	0.0243646	0.109437
549	-7.2449	-24.0345	16.7896	0.527131	0.0334197	0.0563355	0.015004	0.196494	0.128136	0.0803143	0.00985305	0.0368416	0.111744	0.0247917	0.437943	0.0349259
550	-11.2798	-23.5316	12.2518	0.708628	0.0295935	0.00288265	0.170173	0.314767	0.128136	0.0803143	0.135998	0.0368416	0.111744	0.136269	0.244421	0.0469513
551	-15.6519	-26.947	11.295	0.310885	0.0705519	0.00291818	0.170173	0.314767	0.128136	0.0803143	0.135998	0.0425356	0.111744	0.185256	0.186261	0.502854
552	-13.7895	-22.7649	8.97536	0.774984	0.0269674	0.000444006	0.253248	0.673334	0.128136	0.0362788	0.135998	0.0425356	0.111744	0.0656776	0.0820005	0.143015
553	-12.6823	-22.5817	9.89939	0.640741	0.0269674	0.000836551	0.190447	0.673334	0.128136	0.0362788	0.135998	0.0125413	0.111744	0.0656776	0.230257	0.129002
554	-9.30637	-23.9222	14.6158	0.47997	0.0302705	0.12307	0.0866239	0.28168	0.128136	0.0362788	0.0326001	0.0122791	0.140505	0.0388738	0.446453	0.0735768
555	-8.9994	-24.104	15.1046	0.47997	0.0407868	0.0703238	0.0866239	0.28168	0.128136	0.0362788	0.0326001	0.00562701	0.140505	0.0388738	0.446453	0.0735768
556	-15.9814	-26.2349	10.2536	0.334278	0.0116004	0.475519	0.0866239	0.28168	0.128136	0.0362788	0.0313452	5.58384e-05	0.140505	0.154798	0.636105	0.0296161
557	-8.0625	-22.6758	14.6133	0.79936	0.0213869	0.255804	0.0287694	0.325148	0.128136	0.0362788	0.0313452	0.000223678	0.0601775	0.0233008	0.171046	0.0295943
558	-11.563	-26.0019	14.4389	0.561901	0.0768368	0.0198323	0.0287694	0.138549	0.128136	0.0362788	0.0123583	0.238633	0.12857	0.120048	0.424489	0.0136108
559	-11.3102	-24.6429	13.3327	0.456428	0.0541288	0.0198323	0.0287694	0.266464	0.0377351	0.0362788	0.0123583	0.238633	0.224379	0.120048	0.370732	0.17284
560	-9.32065	-26.3473	17.0266	0.288923	0.0515105	0.0021099	0.0287694	0.133953	0.0377351	0.0362788	0.0123583	0.238633	0.0078406	0.120048	0.234676	0.476401
561	-9.26202	-25.7253	16.4633	0.363409	0.0896038	0.00934403	0.0287694	0.228305	0.0377351	0.0488145	0.0155285	0.238633	0.00938585	0.0194542	0.384274	0.252317
562	-10.4426	-26.0184	15.5757	0.434126	0.113228	0.0420141	0.0287694	0.157502	0.0377351	0.0201305	0.0155285	0.238633	0.0258457	0.134941	0.332336	0.233539
563	-4.24355	-24.0093	19.7658	0.43967	0.0232113	0.0420141	0.0455279	0.157502	0.0377351	0.00132769	0.0155285	0.0155335	0.0258457	0.0310951	0.298549	0.261781
564	-6.48863	-25.6043	19.1157	0.395602	0.0452098	0.0979319	0.0455279	0.0848439	0.0377351	0.00132769	0.0155285	0.0246398	0.0401245	0.0674642	0.271263	0.333135
565	-3.63578	-23.6535	20.0177	0.691673	0.0423702	0.0979319	0.0455279	0.0904066	0.0377351	0.00557247	0.0155285	0.0246398	0.0054166	0.00499996	0.163169	0.145158
566	-6.54553	-24.9539	18.4083	0.641197	0.0218267	0.102427	0.0455279	0.0904066	0.0377351	0.00557247	0.187023	0.0217482	0.0054166	0.0133808	0.238668	0.120135
567	-8.15192	-24.51	16.3581	0.527585	0.0656148	0.102427	0.0455279	0.157638	0.0377351	0.00557247	0.187023	0.046089	0.0325032	0.0559574	0.431666	0.0407492
568	-8.77638	-26.0567	17.2803	0.754323	0.0255041	0.0427894	0.159888	0.0771479	0.00186678	0.00831652	0.187023	0.0503952	0.0325032	0.0584316	0.141792	0.103885
569	-11.1896	-26.3718	15.1822	0.704708	0.0301898	0.227567	0.159888	0.0771479	0.0253565	0.00831652	0.124183	0.0775778	0.0650195	0.0584316	0.132466	0.162826
570	-11.3984	-26.7932	15.3948	0.435779	0.106512	0.227567	0.159888	0.0771479	0.0196606	0.00893503	0.00946216	0.0775778	0.0650195	0.0806508	0.427547	0.136675
571	-12.0056	-23.8603	11.8547	0.551297	0.051407	0.227567	0.202005	0.280083	0.0196606	0.0125368	0.292556	0.0485992	0.0235926	0.0284207	0.398578	0.0501251
572	-5.48762	-22.2433	16.7557	0.546947	0.0300539	0.0109872	0.0801452	0.35661	0.0196606	0.0125368	0.107443	0.0485992	0.00187535	0.0284207	0.403323	0.0497297
573	-4.1224	-23.5705	19.4481	0.549711	0.0290682	0.0109872	0.0801452	0.117457	0.0196606	0.0125368	0.105095	0.0485992	0.00187535	0.00166856	0.402146	0.0481429
574	-4.64265	-22.5629	17.9202	0.59126	0.0392472	0.0101515	0.0801452	0.241447	0.0061085	0.0383815	0.105095	0.0485992	0.00187535	0.00882661	0.365039	0.0437007
575	-3.7897	-22.466	18.6763	0.650889	0.0432715	0.00643921	0.0347456	0.241447	0.0061085	0.000805079	0.0397012	0.118566	0.00435429	0.00882661	0.195578	0.153533
576	-5.46174	-22.7311	17.2693	0.650889	0.0432715	0.00135385	0.0347456	0.233924	0.0061085	0.00835501	0.114394	0.118566	0.00448942	0.0797571	0.195578	0.153533
577	-9.59767	-24.1252	14.5275	0.717792	0.0355895	0.0488631	0.32502	0.233924	0.0061085	0.00835501	0.07864	0.00654564	0.108124	0.067975	0.112894	0.169314
578	-19.8752	-28.8288	8.95368	0.280849	0.046657	0.327367	0.32502	0.104214	0.244465	0.00377218	0.07864	0.193516	0.028856	0.124025	0.236717	0.482434
579	-17.1951	-28.8462	11.6511	0.299744	0.0264075	0.0843736	0.32502	0.149706	0.244465	0.000682834	0.07864	0.11873	0.0547442	0.124025	0.185364	0.514892
580	-11.9952	-25.194	13.1988	0.554039	0.0469973	0.0843736	0.32502	0.204178	0.0073946	0.156026	0.0681408	0.0125567	0.113476	0.0338532	0.217824	0.228137
581	-7.78354	-23.384	15.6004	0.507619	0.0312145	0.0899872	0.00629585	0.259928	0.0073946	0.108374	0.012768	0.0114074	0.028454	0.256032	0.379561	0.11282
582	-15.0435	-27.7845	12.741	0.20715	0.0332308	0.112498	0.112591	0.259928	0.221837	0.110073	0.00479373	0.010433	0.028454	0.203957	0.320889	0.471961
583	-12.8484	-29.617	16.7685	0.162719	0.0475824	0.0960103	0.112591	0.073287	0.115833	0.0733359	0.00479373	0.0817461	0.0505145	0.0393516	0.252063	0.585217
584	-9.43522	-25.7659	16.3307	0.493958	0.078833	0.03416	0.112591	0.214095	0.0572397	0.0647335	0.00479373	0.0817461	0.052433	0.0382084	0.284042	0.222
585	-9.64694	-25.5556	15.9087	0.493618	0.0243526	0.03416	0.209187	0.169856	0.0572397	0.0661738	0.00479373	0.0817461	0.052433	0.08109	0.214205	0.292177
586	-10.5623	-27.2665	16.7041	0.215248	0.0339355	0.03416	0.209187	0.104894	0.0572397	0.0661738	0.0964284	0.0575745	0.011702	0.0301898	0.631337	0.153415
587	-9.8005	-24.6787	14.8782	0.465326	0.0262423	0.281335	0.0101818	0.292604	0.0526957	0.0661738	0.00938863	0.0575745	0.0333646	0.0545158	0.14205	0.392624
588	-9.61725	-26.3632	16.7459	0.307872	0.0511881	0.108834	0.0250978	0.263127	0.0426898	0.0661738	0.00938863	0.0575745	0.0171675	0.0560646	0.0195355	0.672593
589	-10.3744	-25.9961	15.6217	0.23732	0.02888	0.108834	0.0250978	0.275912	0.0535125	0.0661738	0.172247	0.017567	0.00543921	0.0560646	0.441069	0.321611
590	-8.73131	-22.4975	13.7662	0.789425	0.0379093	0.201179	0.0250978	0.275912	0.0535125	0.0661738	0.245393	0.0286001	0.00543921	0.0560646	0.207672	0.00290359
591	-14.9726	-25.857	10.8844	0.431634	0.0171428	0.201179	0.177966	0.266873	0.0535125	0.0803126	0.20353	0.0395177	0.187358	0.0560646	0.45185	0.116517
592	-10.7702	-24.6812	13.911	0.640702	0.0575872	0.201179	0.177966	0.266873	0.0535125	0.0803126	0.0141641	0.0395177	0.0806402	0.00904697	0.132879	0.22642
593	-12.7481	-24.0586	11.3105	0.434167	0.036289	0.159988	0.0364028	0.367789	0.107664	0.0803126	0.0746183	0.0395177	0.0806402	0.257626	0.426716	0.139117
594	-17.0109	-27.3632	10.3523	0.285121	0.102327	0.176194	0.0364028	0.367789	0.107664	0.0803126	0.0746183	0.102492	0.0312415	0.257626	0.53995	0.174929
595	-14.2673	-26.0505	11.7832	0.288848	0.0928499	0.176194	0.0364028	0.29423	0.0449451	0.0768342	0.0746183	0.108637	0.0312415	0.257626	0.651607	0.0595455
596	-10.5014	-24.483	13.9817	0.574863	0.069867	0.35706	0.0364028	0.29423	0.0449451	0.0768342	0.0448583	0.0117077	0.0219719	0.0158547	0.387202	0.0379348
597	-10.7748	-24.0946	13.3198	0.689892	0.0622897	0.368765	0.0364028	0.29423	0.0449451	0.0768342	0.0955567	0.0254379	0.021208	0.0142503	0.12974	0.180367
598	-10.5705	-23.9113	13.3408	0.40135	0.0328192	0.368765	0.0364028	0.29423	0.0690933	0.0482964	0.0955567	0.0588703	0.021208	0.0125815	0.52201	0.0766407
599	-7.50882	-22.9214	15.4126	0.616307	0.0329413	0.041884	0.0364028	0.29423	0.0690933	0.0912939	0.172137	0.0588703	0.021208	0.0125815	0.321228	0.0624656
600	-9.21994	-25.1613	15.9414	0.42706	0.0395311	0.041884	0.0666429	0.147169	0.0690933	0.0912939	0.172899	0.0311272	0.100732	0.0173906	0.529601	0.0433389
601	-8.1262	-24.0849	15.9587	0.481914	0.0427799	0.041884	0.0666429	0.24038	0.058508	0.0912939	0.00262226	0.00285966	0.197851	0.0312055	0.478897	0.0391896
602	-13.5833	-26.1571	12.5739	0.297957	0.058151	0.0760625	0.0666429	0.315357	0.100755	0.0213474	0.171739	0.0753986	0.197851	0.0312055	0.374246	0.327797
603	-10.5832	-24.3658	13.7826	0.696519	0.0870063	0.0760625	0.0250919	0.309186	0.02989	0.0213474	0.171739	0.0753986	0.0481084	0.14981	0.184889	0.118592
604	-8.07981	-24.1616	16.0818	0.825706	0.0864745	0.0354835	0.00555327	0.170824	0.02989	0.0213474	0.171739	0.0864232	0.0481084	0.107874	0.139672	0.0346219
605	-6.10419	-23.5261	17.4219	0.650408	0.0558572	0.0294979	0.00555327	0.170824	0.0303039	0.052363	0.0429071	0.0864232	0.0481084	0.107874	0.223677	0.125915
606	-7.3865	-23.0705	15.684	0.617812	0.0367611	0.0294979	0.00555327	0.258079	0.0303039	0.0670179	0.0429071	0.0612748	0.0481084	0.223996	0.262583	0.119604
607	-13.5974	-25.9373	12.3399	0.349798	0.0367611	0.0405363	0.142423	0.258079	0.0303039	0.0670179	0.107245	0.183434	0.0481084	0.223996	0.16219	0.488011
